Latitude,Longitude,Comment,Depth,G&G-DO
1136.15682N,12230.57246E,9,4.517,6.63
1136.15682N,12230.57246E,9,4.513,6.639
1136.15682N,12230.57246E,9,4.507,6.642
1136.15682N,12230.57246E,9,4.502,6.639
1136.15682N,12230.57246E,9,4.493,6.638
1136.15682N,12230.57246E,9,4.487,6.631
1136.15682N,12230.57246E,9,4.481,6.632
1136.15682N,12230.57246E,9,4.476,6.632
1136.15682N,12230.57246E,9,4.47,6.624
1136.15682N,12230.57246E,9,4.475,6.624
1136.15682N,12230.57246E,9,4.474,6.632
1136.15682N,12230.57246E,9,4.458,6.63
1136.15682N,12230.57246E,9,4.447,6.634
1136.15682N,12230.57246E,9,4.435,6.641
1136.15682N,12230.57246E,9,4.425,6.634
1136.15682N,12230.57246E,9,4.417,6.633
1136.15682N,12230.57246E,9,4.417,6.637
1136.15682N,12230.57246E,9,4.419,6.639
1136.15682N,12230.57246E,9,4.422,6.631
1136.15682N,12230.57246E,9,4.431,6.631
1136.15682N,12230.57246E,9,4.441,6.628
1136.15682N,12230.57246E,9,4.468,6.631
1136.15682N,12230.57246E,9,4.469,6.631
1136.15682N,12230.57246E,9,4.466,6.633
1136.15682N,12230.57246E,9,4.465,6.628
1136.15682N,12230.57246E,9,4.461,6.622
1136.15682N,12230.57246E,9,4.455,6.629
1136.15682N,12230.57246E,9,4.452,6.623
1136.15682N,12230.57246E,9,4.451,6.616
1136.15682N,12230.57246E,9,4.453,6.617
1136.15682N,12230.57246E,9,4.459,6.621
1136.15682N,12230.57246E,9,4.459,6.621
1136.15682N,12230.57246E,9,4.467,6.621
1136.15682N,12230.57246E,9,4.476,6.633
1136.15682N,12230.57246E,9,4.484,6.62
1136.15682N,12230.57246E,9,4.495,6.621
1136.15682N,12230.57246E,9,4.511,6.616
1136.15682N,12230.57246E,9,4.52,6.614
1136.15682N,12230.57246E,9,4.517,6.61
1136.15682N,12230.57246E,9,4.512,6.606
1136.15682N,12230.57246E,9,4.505,6.601
1136.15682N,12230.57246E,9,4.497,6.59
1136.15682N,12230.57246E,9,4.493,6.58
1136.15682N,12230.57246E,9,4.486,6.585
1136.15682N,12230.57246E,9,4.483,6.583
1136.52820N,12229.72297E,8,0.031,7.338
1136.52820N,12229.72297E,8,0.052,7.329
1136.52820N,12229.72297E,8,0.079,7.321
1136.52820N,12229.72297E,8,0.105,7.314
1136.52820N,12229.72297E,8,0.13,7.314
1136.52820N,12229.72297E,8,0.153,7.318
1136.52820N,12229.72297E,8,0.168,7.312
1136.52820N,12229.72297E,8,0.168,7.312
1136.52820N,12229.72297E,8,0.179,7.309
1136.52820N,12229.72297E,8,0.184,7.298
1136.52820N,12229.72297E,8,0.189,7.294
1136.52820N,12229.72297E,8,0.185,7.284
1136.52820N,12229.72297E,8,0.184,7.281
1136.52820N,12229.72297E,8,0.176,7.273
1136.52820N,12229.72297E,8,0.175,7.253
1136.52820N,12229.72297E,8,0.177,7.24
1136.52820N,12229.72297E,8,0.179,7.227
1136.52820N,12229.72297E,8,0.182,7.209
1136.52820N,12229.72297E,8,0.184,7.185
1136.52820N,12229.72297E,8,0.185,7.172
1136.52820N,12229.72297E,8,0.184,7.168
1136.52820N,12229.72297E,8,0.182,7.159
1136.52820N,12229.72297E,8,0.182,7.156
1136.52820N,12229.72297E,8,0.185,7.15
1136.52820N,12229.72297E,8,0.189,7.147
1136.52820N,12229.72297E,8,0.198,7.138
1136.52820N,12229.72297E,8,0.205,7.136
1136.52820N,12229.72297E,8,0.212,7.128
1136.52820N,12229.72297E,8,0.218,7.115
1136.52820N,12229.72297E,8,0.216,7.108
1136.52820N,12229.72297E,8,0.215,7.094
1136.52820N,12229.72297E,8,0.214,7.078
1136.52820N,12229.72297E,8,0.201,7.074
1136.52820N,12229.72297E,8,0.199,7.066
1136.52820N,12229.72297E,8,0.198,7.055
1136.52820N,12229.72297E,8,0.201,7.04
1136.52820N,12229.72297E,8,0.209,7.029
1136.52820N,12229.72297E,8,0.22,7.015
1136.52820N,12229.72297E,8,0.235,6.991
1136.52820N,12229.72297E,8,0.251,6.975
1136.52820N,12229.72297E,8,0.274,6.967
1136.52820N,12229.72297E,8,0.301,6.957
1136.52820N,12229.72297E,8,0.331,6.941
1136.52820N,12229.72297E,8,0.362,6.925
1136.52820N,12229.72297E,8,0.393,6.916
1136.52820N,12229.72297E,8,0.421,6.892
1136.52820N,12229.72297E,8,0.443,6.891
1136.52820N,12229.72297E,8,0.458,6.886
1136.52820N,12229.72297E,8,0.468,6.883
1136.52820N,12229.72297E,8,0.471,6.869
1136.52820N,12229.72297E,8,0.476,6.848
1136.52820N,12229.72297E,8,0.482,6.843
1136.52820N,12229.72297E,8,0.497,6.837
1136.52820N,12229.72297E,8,0.516,6.832
1136.52820N,12229.72297E,8,0.53,6.823
1136.52820N,12229.72297E,8,0.547,6.816
1136.52820N,12229.72297E,8,0.562,6.807
1136.52820N,12229.72297E,8,0.572,6.791
1136.52820N,12229.72297E,8,0.582,6.781
1136.52820N,12229.72297E,8,0.593,6.774
1136.52820N,12229.72297E,8,0.61,6.77
1136.52820N,12229.72297E,8,0.628,6.765
1136.52820N,12229.72297E,8,0.653,6.765
1136.52820N,12229.72297E,8,0.678,6.761
1136.52820N,12229.72297E,8,0.678,6.761
1136.52820N,12229.72297E,8,0.704,6.747
1136.52820N,12229.72297E,8,0.724,6.742
1136.52820N,12229.72297E,8,0.746,6.734
1136.52820N,12229.72297E,8,0.761,6.727
1136.52820N,12229.72297E,8,0.772,6.72
1136.52820N,12229.72297E,8,0.781,6.715
1136.52820N,12229.72297E,8,0.786,6.709
1136.52820N,12229.72297E,8,0.791,6.704
1136.52820N,12229.72297E,8,0.799,6.702
1136.52820N,12229.72297E,8,0.813,6.701
1136.52820N,12229.72297E,8,0.833,6.695
1136.52820N,12229.72297E,8,0.855,6.691
1136.52820N,12229.72297E,8,0.874,6.69
1136.52820N,12229.72297E,8,0.89,6.692
1136.52820N,12229.72297E,8,0.901,6.694
1136.52820N,12229.72297E,8,0.906,6.692
1136.52820N,12229.72297E,8,0.907,6.679
1136.52820N,12229.72297E,8,0.906,6.677
1136.52820N,12229.72297E,8,0.907,6.683
1136.52820N,12229.72297E,8,0.913,6.684
1136.52820N,12229.72297E,8,0.925,6.678
1136.52820N,12229.72297E,8,0.941,6.681
1136.52820N,12229.72297E,8,0.96,6.671
1136.52820N,12229.72297E,8,0.982,6.669
1136.52820N,12229.72297E,8,1.009,6.674
1136.52820N,12229.72297E,8,1.031,6.671
1136.52820N,12229.72297E,8,1.042,6.665
1136.52820N,12229.72297E,8,1.05,6.661
1136.52820N,12229.72297E,8,1.046,6.659
1136.52820N,12229.72297E,8,1.042,6.661
1136.52820N,12229.72297E,8,1.042,6.655
1136.52820N,12229.72297E,8,1.041,6.652
1136.52820N,12229.72297E,8,1.045,6.662
1136.52820N,12229.72297E,8,1.05,6.657
1136.52820N,12229.72297E,8,1.06,6.66
1136.52820N,12229.72297E,8,1.073,6.663
1136.52820N,12229.72297E,8,1.088,6.657
1136.52820N,12229.72297E,8,1.105,6.66
1136.52820N,12229.72297E,8,1.124,6.656
1136.52820N,12229.72297E,8,1.14,6.659
1136.52820N,12229.72297E,8,1.159,6.664
1136.52820N,12229.72297E,8,1.177,6.658
1136.52820N,12229.72297E,8,1.194,6.651
1136.52820N,12229.72297E,8,1.208,6.651
1136.52820N,12229.72297E,8,1.216,6.648
1136.52820N,12229.72297E,8,1.22,6.656
1136.52820N,12229.72297E,8,1.225,6.652
1136.52820N,12229.72297E,8,1.227,6.644
1136.52820N,12229.72297E,8,1.242,6.646
1136.52820N,12229.72297E,8,1.264,6.645
1136.52820N,12229.72297E,8,1.288,6.644
1136.52820N,12229.72297E,8,1.321,6.648
1136.52820N,12229.72297E,8,1.346,6.645
1136.52820N,12229.72297E,8,1.364,6.648
1136.52820N,12229.72297E,8,1.373,6.645
1136.52820N,12229.72297E,8,1.377,6.646
1136.52820N,12229.72297E,8,1.377,6.646
1136.52820N,12229.72297E,8,1.374,6.637
1136.52820N,12229.72297E,8,1.373,6.632
1136.52820N,12229.72297E,8,1.373,6.638
1136.52820N,12229.72297E,8,1.374,6.638
1136.52820N,12229.72297E,8,1.375,6.638
1136.52820N,12229.72297E,8,1.376,6.644
1136.52820N,12229.72297E,8,1.377,6.649
1136.52820N,12229.72297E,8,1.381,6.645
1136.52820N,12229.72297E,8,1.381,6.647
1136.52820N,12229.72297E,8,1.383,6.645
1136.52820N,12229.72297E,8,1.384,6.646
1136.52820N,12229.72297E,8,1.388,6.648
1136.52820N,12229.72297E,8,1.398,6.646
1136.52820N,12229.72297E,8,1.408,6.64
1136.52820N,12229.72297E,8,1.408,6.642
1136.52820N,12229.72297E,8,1.415,6.64
1136.52820N,12229.72297E,8,1.411,6.64
1136.52820N,12229.72297E,8,1.409,6.637
1136.52820N,12229.72297E,8,1.408,6.642
1136.52820N,12229.72297E,8,1.403,6.645
1136.52820N,12229.72297E,8,1.402,6.64
1136.52820N,12229.72297E,8,1.402,6.633
1136.52820N,12229.72297E,8,1.401,6.639
1136.52820N,12229.72297E,8,1.407,6.647
1136.52820N,12229.72297E,8,1.412,6.643
1136.52820N,12229.72297E,8,1.423,6.645
1136.52820N,12229.72297E,8,1.438,6.639
1136.52820N,12229.72297E,8,1.452,6.64
1136.52820N,12229.72297E,8,1.466,6.644
1136.52820N,12229.72297E,8,1.473,6.637
1136.52820N,12229.72297E,8,1.477,6.635
1136.52820N,12229.72297E,8,1.48,6.637
1136.52820N,12229.72297E,8,1.481,6.635
1136.52820N,12229.72297E,8,1.482,6.641
1136.52820N,12229.72297E,8,1.48,6.637
1136.52820N,12229.72297E,8,1.476,6.635
1136.52820N,12229.72297E,8,1.47,6.642
1136.52820N,12229.72297E,8,1.463,6.643
1136.52820N,12229.72297E,8,1.454,6.643
1136.52820N,12229.72297E,8,1.446,6.638
1136.52820N,12229.72297E,8,1.436,6.637
1136.52820N,12229.72297E,8,1.427,6.639
1136.52820N,12229.72297E,8,1.419,6.64
1136.52820N,12229.72297E,8,1.413,6.645
1136.52820N,12229.72297E,8,1.408,6.645
1136.52820N,12229.72297E,8,1.406,6.639
1136.52820N,12229.72297E,8,1.404,6.641
1136.52820N,12229.72297E,8,1.406,6.639
1136.52820N,12229.72297E,8,1.407,6.634
1136.52820N,12229.72297E,8,1.41,6.637
1136.52820N,12229.72297E,8,1.416,6.633
1136.52820N,12229.72297E,8,1.424,6.638
1136.52820N,12229.72297E,8,1.431,6.636
1136.52820N,12229.72297E,8,1.44,6.637
1136.52820N,12229.72297E,8,1.449,6.637
1136.52820N,12229.72297E,8,1.464,6.641
1136.52820N,12229.72297E,8,1.464,6.641
1136.52820N,12229.72297E,8,1.475,6.641
1136.52820N,12229.72297E,8,1.484,6.641
1136.52820N,12229.72297E,8,1.496,6.642
1136.52820N,12229.72297E,8,1.505,6.639
1136.52820N,12229.72297E,8,1.516,6.64
1136.52820N,12229.72297E,8,1.52,6.636
1136.52820N,12229.72297E,8,1.522,6.631
1136.52820N,12229.72297E,8,1.522,6.633
1136.52820N,12229.72297E,8,1.512,6.634
1136.52820N,12229.72297E,8,1.49,6.633
1136.52820N,12229.72297E,8,1.467,6.637
1136.52820N,12229.72297E,8,1.444,6.641
1136.52820N,12229.72297E,8,1.421,6.638
1136.52820N,12229.72297E,8,1.404,6.633
1136.52820N,12229.72297E,8,1.391,6.634
1136.52820N,12229.72297E,8,1.388,6.631
1136.52820N,12229.72297E,8,1.39,6.628
1136.52820N,12229.72297E,8,1.361,6.631
1136.52820N,12229.72297E,8,1.341,6.638
1136.52820N,12229.72297E,8,1.326,6.639
1136.52820N,12229.72297E,8,1.313,6.634
1136.52820N,12229.72297E,8,1.302,6.64
1136.52820N,12229.72297E,8,1.294,6.636
1136.52820N,12229.72297E,8,1.291,6.638
1136.52820N,12229.72297E,8,1.294,6.645
1136.52820N,12229.72297E,8,1.302,6.637
1136.52820N,12229.72297E,8,1.314,6.637
1136.52820N,12229.72297E,8,1.33,6.638
1136.52820N,12229.72297E,8,1.347,6.636
1136.52820N,12229.72297E,8,1.369,6.634
1136.52820N,12229.72297E,8,1.383,6.634
1136.52820N,12229.72297E,8,1.393,6.635
1136.52820N,12229.72297E,8,1.402,6.633
1136.52820N,12229.72297E,8,1.41,6.636
1136.52820N,12229.72297E,8,1.416,6.638
1136.52820N,12229.72297E,8,1.42,6.635
1136.52820N,12229.72297E,8,1.429,6.628
1136.52820N,12229.72297E,8,1.424,6.63
1136.52820N,12229.72297E,8,1.418,6.632
1136.52820N,12229.72297E,8,1.411,6.633
1136.52820N,12229.72297E,8,1.406,6.633
1136.52820N,12229.72297E,8,1.398,6.63
1136.52820N,12229.72297E,8,1.394,6.632
1136.52820N,12229.72297E,8,1.381,6.631
1136.52820N,12229.72297E,8,1.359,6.631
1136.52820N,12229.72297E,8,1.34,6.631
1136.52820N,12229.72297E,8,1.316,6.629
1136.52820N,12229.72297E,8,1.29,6.628
1136.52820N,12229.72297E,8,1.271,6.627
1136.52820N,12229.72297E,8,1.253,6.622
1136.52820N,12229.72297E,8,1.246,6.626
1136.52820N,12229.72297E,8,1.241,6.633
1136.52820N,12229.72297E,8,1.241,6.627
1136.52820N,12229.72297E,8,1.24,6.621
1136.52820N,12229.72297E,8,1.24,6.611
1136.52820N,12229.72297E,8,1.237,6.609
1136.52820N,12229.72297E,8,1.237,6.609
1136.52820N,12229.72297E,8,1.237,6.601
1136.52820N,12229.72297E,8,1.238,6.605
1136.52820N,12229.72297E,8,1.238,6.604
1136.52820N,12229.72297E,8,1.243,6.598
1136.52820N,12229.72297E,8,1.253,6.596
1136.52820N,12229.72297E,8,1.264,6.597
1136.52820N,12229.72297E,8,1.274,6.601
1136.52820N,12229.72297E,8,1.285,6.595
1136.52820N,12229.72297E,8,1.3,6.597
1136.52820N,12229.72297E,8,1.315,6.597
1136.52820N,12229.72297E,8,1.33,6.592
1136.52820N,12229.72297E,8,1.338,6.601
1136.52820N,12229.72297E,8,1.342,6.597
1136.52820N,12229.72297E,8,1.345,6.595
1136.52820N,12229.72297E,8,1.346,6.602
1136.52820N,12229.72297E,8,1.347,6.605
1136.52820N,12229.72297E,8,1.348,6.608
1136.52820N,12229.72297E,8,1.35,6.611
1136.52820N,12229.72297E,8,1.357,6.605
1136.52820N,12229.72297E,8,1.362,6.609
1136.52820N,12229.72297E,8,1.367,6.61
1136.52820N,12229.72297E,8,1.374,6.608
1136.52820N,12229.72297E,8,1.372,6.613
1136.52820N,12229.72297E,8,1.373,6.613
1136.52820N,12229.72297E,8,1.366,6.61
1136.52820N,12229.72297E,8,1.355,6.612
1136.52820N,12229.72297E,8,1.342,6.611
1136.52820N,12229.72297E,8,1.333,6.615
1136.52820N,12229.72297E,8,1.32,6.61
1136.52820N,12229.72297E,8,1.313,6.611
1136.52820N,12229.72297E,8,1.306,6.612
1136.52820N,12229.72297E,8,1.308,6.611
1136.52820N,12229.72297E,8,1.313,6.614
1136.52820N,12229.72297E,8,1.321,6.614
1136.52820N,12229.72297E,8,1.331,6.61
1136.52820N,12229.72297E,8,1.339,6.613
1136.52820N,12229.72297E,8,1.348,6.614
1136.52820N,12229.72297E,8,1.355,6.614
1136.52820N,12229.72297E,8,1.361,6.615
1136.52820N,12229.72297E,8,1.369,6.61
1136.52820N,12229.72297E,8,1.375,6.621
1136.52820N,12229.72297E,8,1.381,6.624
1136.52820N,12229.72297E,8,1.386,6.621
1136.52820N,12229.72297E,8,1.389,6.614
1136.52820N,12229.72297E,8,1.396,6.616
1136.52820N,12229.72297E,8,1.405,6.612
1136.52820N,12229.72297E,8,1.411,6.61
1136.52820N,12229.72297E,8,1.423,6.614
1136.52820N,12229.72297E,8,1.426,6.611
1136.52820N,12229.72297E,8,1.427,6.607
1136.52820N,12229.72297E,8,1.427,6.603
1136.52820N,12229.72297E,8,1.419,6.601
1136.52820N,12229.72297E,8,1.417,6.604
1136.52820N,12229.72297E,8,1.414,6.606
1136.52820N,12229.72297E,8,1.411,6.602
1136.52820N,12229.72297E,8,1.411,6.592
1136.52820N,12229.72297E,8,1.411,6.592
1136.52820N,12229.72297E,8,1.412,6.552
1136.52820N,12229.72297E,8,1.41,6.456
1136.52820N,12229.72297E,8,1.411,6.35
1136.52820N,12229.72297E,8,1.419,6.232
1136.52820N,12229.72297E,8,1.424,6.121
1136.52820N,12229.72297E,8,1.426,6.038
1136.52820N,12229.72297E,8,1.434,5.98
1136.52820N,12229.72297E,8,1.442,5.934
1136.52820N,12229.72297E,8,1.444,5.893
1136.52820N,12229.72297E,8,1.448,5.868
1136.52820N,12229.72297E,8,1.45,5.853
1136.52820N,12229.72297E,8,1.451,5.835
1136.52820N,12229.72297E,8,1.455,5.831
1136.52820N,12229.72297E,8,1.459,5.823
1136.52820N,12229.72297E,8,1.462,5.816
1136.52820N,12229.72297E,8,1.461,5.816
1136.52820N,12229.72297E,8,1.463,5.811
1135.92807N,12229.62214E,11,-0.007,7.07
1135.92807N,12229.62214E,11,-0.006,7.072
1135.92807N,12229.62214E,11,-0.002,7.072
1135.92807N,12229.62214E,11,0.0,7.068
1135.92807N,12229.62214E,11,0.002,7.065
1135.92807N,12229.62214E,11,0.002,7.064
1135.92807N,12229.62214E,11,0.002,7.067
1135.92807N,12229.62214E,11,0.0,7.067
1135.92807N,12229.62214E,11,-0.007,7.059
1135.92807N,12229.62214E,11,-0.013,7.053
1135.92807N,12229.62214E,11,-0.019,7.058
1135.92807N,12229.62214E,11,-0.019,7.058
1135.92807N,12229.62214E,11,-0.019,7.064
1135.92807N,12229.62214E,11,-0.011,7.072
1135.92807N,12229.62214E,11,0.0,7.076
1135.92807N,12229.62214E,11,0.01,7.07
1135.92807N,12229.62214E,11,0.02,7.063
1135.92807N,12229.62214E,11,0.028,7.06
1135.92807N,12229.62214E,11,0.039,7.054
1135.92807N,12229.62214E,11,0.051,7.056
1135.92807N,12229.62214E,11,0.063,7.052
1135.92807N,12229.62214E,11,0.078,7.053
1135.92807N,12229.62214E,11,0.095,7.049
1135.92807N,12229.62214E,11,0.113,7.052
1135.92807N,12229.62214E,11,0.127,7.052
1135.92807N,12229.62214E,11,0.137,7.049
1135.92807N,12229.62214E,11,0.142,7.058
1135.92807N,12229.62214E,11,0.148,7.056
1135.92807N,12229.62214E,11,0.152,7.054
1135.92807N,12229.62214E,11,0.157,7.058
1135.92807N,12229.62214E,11,0.161,7.053
1135.92807N,12229.62214E,11,0.165,7.049
1135.92807N,12229.62214E,11,0.17,7.046
1135.92807N,12229.62214E,11,0.175,7.05
1135.92807N,12229.62214E,11,0.181,7.053
1135.92807N,12229.62214E,11,0.189,7.057
1135.92807N,12229.62214E,11,0.196,7.055
1135.92807N,12229.62214E,11,0.204,7.056
1135.92807N,12229.62214E,11,0.218,7.062
1135.92807N,12229.62214E,11,0.235,7.06
1135.92807N,12229.62214E,11,0.254,7.053
1135.92807N,12229.62214E,11,0.272,7.041
1135.92807N,12229.62214E,11,0.286,7.045
1135.92807N,12229.62214E,11,0.296,7.045
1135.92807N,12229.62214E,11,0.304,7.046
1135.92807N,12229.62214E,11,0.309,7.042
1135.92807N,12229.62214E,11,0.315,7.03
1135.92807N,12229.62214E,11,0.32,7.038
1135.92807N,12229.62214E,11,0.328,7.042
1135.92807N,12229.62214E,11,0.336,7.036
1135.92807N,12229.62214E,11,0.344,7.034
1135.92807N,12229.62214E,11,0.354,7.039
1135.92807N,12229.62214E,11,0.365,7.045
1135.92807N,12229.62214E,11,0.377,7.042
1135.92807N,12229.62214E,11,0.392,7.036
1135.92807N,12229.62214E,11,0.411,7.038
1135.92807N,12229.62214E,11,0.432,7.041
1135.92807N,12229.62214E,11,0.456,7.039
1135.92807N,12229.62214E,11,0.48,7.035
1135.92807N,12229.62214E,11,0.505,7.037
1135.92807N,12229.62214E,11,0.528,7.036
1135.92807N,12229.62214E,11,0.546,7.038
1135.92807N,12229.62214E,11,0.562,7.033
1135.92807N,12229.62214E,11,0.57,7.031
1135.92807N,12229.62214E,11,0.575,7.031
1135.92807N,12229.62214E,11,0.575,7.038
1135.92807N,12229.62214E,11,0.573,7.036
1135.92807N,12229.62214E,11,0.573,7.034
1135.92807N,12229.62214E,11,0.573,7.034
1135.92807N,12229.62214E,11,0.573,7.032
1135.92807N,12229.62214E,11,0.571,7.038
1135.92807N,12229.62214E,11,0.572,7.031
1135.92807N,12229.62214E,11,0.572,7.031
1135.92807N,12229.62214E,11,0.577,7.031
1135.92807N,12229.62214E,11,0.585,7.038
1135.92807N,12229.62214E,11,0.592,7.039
1135.92807N,12229.62214E,11,0.604,7.035
1135.92807N,12229.62214E,11,0.613,7.03
1135.92807N,12229.62214E,11,0.622,7.026
1135.92807N,12229.62214E,11,0.63,7.031
1135.92807N,12229.62214E,11,0.639,7.031
1135.92807N,12229.62214E,11,0.647,7.03
1135.92807N,12229.62214E,11,0.658,7.036
1135.92807N,12229.62214E,11,0.668,7.031
1135.92807N,12229.62214E,11,0.676,7.028
1135.92807N,12229.62214E,11,0.688,7.032
1135.92807N,12229.62214E,11,0.695,7.033
1135.92807N,12229.62214E,11,0.702,7.031
1135.92807N,12229.62214E,11,0.709,7.033
1135.92807N,12229.62214E,11,0.717,7.033
1135.92807N,12229.62214E,11,0.727,7.032
1135.92807N,12229.62214E,11,0.743,7.033
1135.92807N,12229.62214E,11,0.764,7.035
1135.92807N,12229.62214E,11,0.789,7.032
1135.92807N,12229.62214E,11,0.815,7.028
1135.92807N,12229.62214E,11,0.842,7.031
1135.92807N,12229.62214E,11,0.867,7.024
1135.92807N,12229.62214E,11,0.89,7.025
1135.92807N,12229.62214E,11,0.91,7.023
1135.92807N,12229.62214E,11,0.928,7.021
1135.92807N,12229.62214E,11,0.94,7.021
1135.92807N,12229.62214E,11,0.954,7.02
1135.92807N,12229.62214E,11,0.964,7.026
1135.92807N,12229.62214E,11,0.973,7.028
1135.92807N,12229.62214E,11,0.982,7.029
1135.92807N,12229.62214E,11,0.988,7.029
1135.92807N,12229.62214E,11,0.995,7.034
1135.92807N,12229.62214E,11,1.0,7.034
1135.92807N,12229.62214E,11,1.005,7.032
1135.92807N,12229.62214E,11,1.013,7.031
1135.92807N,12229.62214E,11,1.022,7.021
1135.92807N,12229.62214E,11,1.03,7.026
1135.92807N,12229.62214E,11,1.037,7.023
1135.92807N,12229.62214E,11,1.043,7.03
1135.92807N,12229.62214E,11,1.053,7.034
1135.92807N,12229.62214E,11,1.065,7.027
1135.92807N,12229.62214E,11,1.079,7.028
1135.92807N,12229.62214E,11,1.098,7.026
1135.92807N,12229.62214E,11,1.117,7.028
1135.92807N,12229.62214E,11,1.134,7.019
1135.92807N,12229.62214E,11,1.15,7.021
1135.92807N,12229.62214E,11,1.167,7.02
1135.92807N,12229.62214E,11,1.183,7.022
1135.92807N,12229.62214E,11,1.198,7.02
1135.92807N,12229.62214E,11,1.21,7.024
1135.92807N,12229.62214E,11,1.21,7.024
1135.92807N,12229.62214E,11,1.221,7.023
1135.92807N,12229.62214E,11,1.236,7.025
1135.92807N,12229.62214E,11,1.248,7.02
1135.92807N,12229.62214E,11,1.267,7.015
1135.92807N,12229.62214E,11,1.282,7.011
1135.92807N,12229.62214E,11,1.299,7.018
1135.92807N,12229.62214E,11,1.315,7.011
1135.92807N,12229.62214E,11,1.327,7.014
1135.92807N,12229.62214E,11,1.334,7.013
1135.92807N,12229.62214E,11,1.339,7.007
1135.92807N,12229.62214E,11,1.34,7.005
1135.92807N,12229.62214E,11,1.338,7.006
1135.92807N,12229.62214E,11,1.338,7.007
1135.92807N,12229.62214E,11,1.333,7.004
1135.92807N,12229.62214E,11,1.335,7.019
1135.92807N,12229.62214E,11,1.338,7.021
1135.92807N,12229.62214E,11,1.343,7.018
1135.92807N,12229.62214E,11,1.351,7.011
1135.92807N,12229.62214E,11,1.362,7.008
1135.92807N,12229.62214E,11,1.374,7.017
1135.92807N,12229.62214E,11,1.389,7.018
1135.92807N,12229.62214E,11,1.408,7.01
1135.92807N,12229.62214E,11,1.428,7.006
1135.92807N,12229.62214E,11,1.449,7.009
1135.92807N,12229.62214E,11,1.473,7.013
1135.92807N,12229.62214E,11,1.496,7.015
1135.92807N,12229.62214E,11,1.523,7.014
1135.92807N,12229.62214E,11,1.553,7.018
1135.92807N,12229.62214E,11,1.585,7.014
1135.92807N,12229.62214E,11,1.618,7.013
1135.92807N,12229.62214E,11,1.647,7.011
1135.92807N,12229.62214E,11,1.673,7.013
1135.92807N,12229.62214E,11,1.689,7.011
1135.92807N,12229.62214E,11,1.703,7.009
1135.92807N,12229.62214E,11,1.717,7.017
1135.92807N,12229.62214E,11,1.728,7.015
1135.92807N,12229.62214E,11,1.746,7.007
1135.92807N,12229.62214E,11,1.767,7.011
1135.92807N,12229.62214E,11,1.788,7.009
1135.92807N,12229.62214E,11,1.811,7.012
1135.92807N,12229.62214E,11,1.829,7.006
1135.92807N,12229.62214E,11,1.846,7.008
1135.92807N,12229.62214E,11,1.861,7.007
1135.92807N,12229.62214E,11,1.875,7.011
1135.92807N,12229.62214E,11,1.889,7.007
1135.92807N,12229.62214E,11,1.904,7.005
1135.92807N,12229.62214E,11,1.924,7.004
1135.92807N,12229.62214E,11,1.943,7.001
1135.92807N,12229.62214E,11,1.957,7.001
1135.92807N,12229.62214E,11,1.969,7.008
1135.92807N,12229.62214E,11,1.977,7.0
1135.92807N,12229.62214E,11,1.985,7.002
1135.92807N,12229.62214E,11,1.995,6.997
1135.92807N,12229.62214E,11,2.004,7.001
1135.92807N,12229.62214E,11,2.019,7.0
1135.92807N,12229.62214E,11,2.03,7.0
1135.92807N,12229.62214E,11,2.043,6.994
1135.92807N,12229.62214E,11,2.043,6.994
1135.92807N,12229.62214E,11,2.059,6.998
1135.92807N,12229.62214E,11,2.078,6.998
1135.92807N,12229.62214E,11,2.099,7.004
1135.92807N,12229.62214E,11,2.126,6.998
1135.92807N,12229.62214E,11,2.152,7.0
1135.92807N,12229.62214E,11,2.18,6.998
1135.92807N,12229.62214E,11,2.209,6.997
1135.92807N,12229.62214E,11,2.237,6.99
1135.92807N,12229.62214E,11,2.259,6.987
1135.92807N,12229.62214E,11,2.278,6.981
1135.92807N,12229.62214E,11,2.295,6.975
1135.92807N,12229.62214E,11,2.313,6.979
1135.92807N,12229.62214E,11,2.337,6.977
1135.92807N,12229.62214E,11,2.358,6.976
1135.92807N,12229.62214E,11,2.379,6.978
1135.92807N,12229.62214E,11,2.398,6.98
1135.92807N,12229.62214E,11,2.413,6.974
1135.92807N,12229.62214E,11,2.427,6.974
1135.92807N,12229.62214E,11,2.441,6.975
1135.92807N,12229.62214E,11,2.451,6.973
1135.92807N,12229.62214E,11,2.468,6.964
1135.92807N,12229.62214E,11,2.48,6.962
1135.92807N,12229.62214E,11,2.492,6.959
1135.92807N,12229.62214E,11,2.506,6.95
1135.92807N,12229.62214E,11,2.52,6.945
1135.92807N,12229.62214E,11,2.541,6.947
1135.92807N,12229.62214E,11,2.564,6.94
1135.92807N,12229.62214E,11,2.592,6.941
1135.92807N,12229.62214E,11,2.617,6.936
1135.92807N,12229.62214E,11,2.648,6.924
1135.92807N,12229.62214E,11,2.676,6.929
1135.92807N,12229.62214E,11,2.702,6.916
1135.92807N,12229.62214E,11,2.723,6.908
