Latitude,Longitude,Comment,Turb. [FTU],Depth [m]
1136.18517,12228.3138,15,3.355,1.27
1136.18517,12228.3138,15,3.262,1.293
1136.18517,12228.3138,15,3.262,1.316
1136.18517,12228.3138,15,3.342,1.337
1136.18517,12228.3138,15,3.275,1.356
1136.18517,12228.3138,15,3.222,1.374
1136.18517,12228.3138,15,3.168,1.39
1136.18517,12228.3138,15,3.155,1.404
1136.18517,12228.3138,15,3.208,1.415
1136.18517,12228.3138,15,3.222,1.429
1136.18517,12228.3138,15,3.315,1.441
1136.18517,12228.3138,15,3.342,1.453
1136.18517,12228.3138,15,3.302,1.47
1136.18517,12228.3138,15,3.302,1.486
1136.18517,12228.3138,15,3.302,1.486
1136.18517,12228.3138,15,3.302,1.501
1136.18517,12228.3138,15,3.248,1.515
1136.18517,12228.3138,15,3.208,1.522
1136.18517,12228.3138,15,3.315,1.529
1136.18517,12228.3138,15,3.168,1.534
1136.18517,12228.3138,15,3.168,1.54
1136.18517,12228.3138,15,3.395,1.55
1136.18517,12228.3138,15,3.368,1.565
1136.18517,12228.3138,15,3.355,1.581
1136.18517,12228.3138,15,3.302,1.6
1136.18517,12228.3138,15,3.368,1.619
1136.18517,12228.3138,15,3.328,1.639
1136.18517,12228.3138,15,3.248,1.656
1136.18517,12228.3138,15,3.222,1.674
1136.18517,12228.3138,15,3.182,1.686
1136.18517,12228.3138,15,3.142,1.703
1136.18517,12228.3138,15,3.182,1.72
1136.18517,12228.3138,15,3.182,1.739
1136.18517,12228.3138,15,3.155,1.76
1136.18517,12228.3138,15,3.128,1.775
1136.18517,12228.3138,15,3.102,1.787
1136.18517,12228.3138,15,3.035,1.799
1136.18517,12228.3138,15,2.942,1.807
1136.18517,12228.3138,15,2.848,1.821
1136.18517,12228.3138,15,2.875,1.837
1136.18517,12228.3138,15,2.835,1.854
1136.18517,12228.3138,15,2.822,1.87
1136.18517,12228.3138,15,2.902,1.887
1136.18517,12228.3138,15,2.982,1.9
1136.18517,12228.3138,15,2.968,1.915
1136.18517,12228.3138,15,2.942,1.93
1136.18517,12228.3138,15,2.968,1.948
1136.18517,12228.3138,15,2.928,1.963
1136.18517,12228.3138,15,2.888,1.982
1136.18517,12228.3138,15,2.915,2.002
1136.18517,12228.3138,15,2.942,2.023
1136.18517,12228.3138,15,2.835,2.047
1136.18517,12228.3138,15,2.795,2.07
1136.18517,12228.3138,15,2.755,2.094
1136.18517,12228.3138,15,2.688,2.117
1136.18517,12228.3138,15,2.702,2.141
1136.18517,12228.3138,15,2.902,2.163
1136.18517,12228.3138,15,2.915,2.182
1136.18517,12228.3138,15,3.062,2.201
1136.18517,12228.3138,15,3.115,2.217
1136.18517,12228.3138,15,3.022,2.231
1136.18517,12228.3138,15,2.942,2.241
1136.18517,12228.3138,15,2.995,2.253
1136.18517,12228.3138,15,3.048,2.267
1136.18517,12228.3138,15,2.995,2.276
1136.18517,12228.3138,15,2.902,2.287
1136.18517,12228.3138,15,2.968,2.293
1136.18517,12228.3138,15,2.928,2.299
1136.18517,12228.3138,15,2.982,2.304
1136.18517,12228.3138,15,3.022,2.308
1136.18517,12228.3138,15,2.982,2.313
1136.18517,12228.3138,15,2.982,2.313
1136.18517,12228.3138,15,3.008,2.32
1136.18517,12228.3138,15,2.902,2.326
1136.18517,12228.3138,15,2.902,2.334
1136.18517,12228.3138,15,2.862,2.345
1136.18517,12228.3138,15,2.928,2.353
1136.18517,12228.3138,15,2.928,2.364
1136.18517,12228.3138,15,2.915,2.372
1136.18517,12228.3138,15,2.875,2.379
1136.18517,12228.3138,15,2.902,2.385
1136.18517,12228.3138,15,2.862,2.392
1136.18517,12228.3138,15,2.942,2.393
1136.18517,12228.3138,15,2.888,2.397
1136.18517,12228.3138,15,2.822,2.402
1136.18517,12228.3138,15,2.848,2.413
1136.18517,12228.3138,15,2.848,2.426
1136.18517,12228.3138,15,2.902,2.439
1136.18517,12228.3138,15,2.862,2.453
1136.18517,12228.3138,15,2.902,2.465
1136.18517,12228.3138,15,2.862,2.474
1136.18517,12228.3138,15,2.968,2.485
1136.18517,12228.3138,15,2.982,2.495
1136.18517,12228.3138,15,2.982,2.505
1136.18517,12228.3138,15,2.982,2.517
1136.18517,12228.3138,15,3.062,2.529
1136.18517,12228.3138,15,2.982,2.539
1136.18517,12228.3138,15,3.088,2.549
1136.18517,12228.3138,15,3.088,2.558
1136.18517,12228.3138,15,3.062,2.568
1136.18517,12228.3138,15,2.955,2.578
1136.18517,12228.3138,15,2.968,2.589
1136.18517,12228.3138,15,3.048,2.603
1136.18517,12228.3138,15,3.128,2.617
1136.18517,12228.3138,15,3.075,2.634
1136.18517,12228.3138,15,3.022,2.654
1136.18517,12228.3138,15,2.968,2.672
1136.18517,12228.3138,15,2.982,2.692
1136.18517,12228.3138,15,3.048,2.71
1136.18517,12228.3138,15,3.142,2.723
1136.18517,12228.3138,15,3.075,2.739
1136.18517,12228.3138,15,2.928,2.755
1136.18517,12228.3138,15,2.942,2.772
1136.18517,12228.3138,15,2.942,2.791
1136.18517,12228.3138,15,3.035,2.812
1136.18517,12228.3138,15,3.235,2.833
1136.18517,12228.3138,15,3.248,2.856
1136.18517,12228.3138,15,3.088,2.879
1136.18517,12228.3138,15,3.088,2.902
1136.18517,12228.3138,15,3.168,2.923
1136.18517,12228.3138,15,3.182,2.941
1136.18517,12228.3138,15,3.382,2.955
1136.18517,12228.3138,15,3.222,2.969
1136.18517,12228.3138,15,3.102,2.982
1136.18517,12228.3138,15,3.168,2.993
1136.18517,12228.3138,15,3.235,3.002
1136.18517,12228.3138,15,3.288,3.013
1136.18517,12228.3138,15,3.248,3.025
1136.18517,12228.3138,15,3.248,3.025
1136.18517,12228.3138,15,3.235,3.038
1136.18517,12228.3138,15,3.262,3.055
1136.18517,12228.3138,15,3.235,3.069
1136.18517,12228.3138,15,3.262,3.083
1136.18517,12228.3138,15,3.235,3.095
1136.18517,12228.3138,15,3.262,3.105
1136.18517,12228.3138,15,3.222,3.112
1136.18517,12228.3138,15,3.155,3.12
1136.18517,12228.3138,15,3.102,3.125
1136.18517,12228.3138,15,3.288,3.132
1136.18517,12228.3138,15,3.262,3.137
1136.18517,12228.3138,15,3.195,3.139
1136.18517,12228.3138,15,3.315,3.145
1136.18517,12228.3138,15,3.315,3.148
1136.18517,12228.3138,15,3.155,3.148
1136.18517,12228.3138,15,3.115,3.15
1136.18517,12228.3138,15,3.128,3.151
1136.18517,12228.3138,15,3.195,3.156
1136.18517,12228.3138,15,3.275,3.164
1136.18517,12228.3138,15,3.222,3.175
1136.18517,12228.3138,15,3.208,3.187
1136.18517,12228.3138,15,3.222,3.202
1136.18517,12228.3138,15,3.155,3.217
1136.18517,12228.3138,15,3.088,3.235
1136.18517,12228.3138,15,3.062,3.254
1136.18517,12228.3138,15,3.075,3.271
1136.18517,12228.3138,15,3.035,3.29
1136.18517,12228.3138,15,3.115,3.309
1136.18517,12228.3138,15,3.088,3.324
1136.18517,12228.3138,15,3.102,3.34
1136.18517,12228.3138,15,3.248,3.355
1136.18517,12228.3138,15,3.102,3.373
1136.18517,12228.3138,15,3.008,3.391
1136.18517,12228.3138,15,2.995,3.407
1136.18517,12228.3138,15,2.955,3.425
1136.18517,12228.3138,15,3.102,3.443
1136.18517,12228.3138,15,3.048,3.461
1136.18517,12228.3138,15,3.035,3.482
1136.18517,12228.3138,15,3.088,3.507
1136.18517,12228.3138,15,3.195,3.535
1136.18517,12228.3138,15,3.515,3.564
1136.18517,12228.3138,15,4.076,3.59
1136.18517,12228.3138,15,3.689,3.612
1136.18517,12228.3138,15,3.555,3.632
1136.18517,12228.3138,15,3.342,3.65
1136.18517,12228.3138,15,3.155,3.668
1136.18517,12228.3138,15,3.222,3.682
1136.18517,12228.3138,15,3.275,3.695
1136.18517,12228.3138,15,3.382,3.706
1136.18517,12228.3138,15,3.222,3.715
1136.18517,12228.3138,15,3.195,3.728
1136.18517,12228.3138,15,3.195,3.742
1136.18517,12228.3138,15,3.102,3.757
1136.18517,12228.3138,15,3.088,3.772
1136.18517,12228.3138,15,3.195,3.787
1136.18517,12228.3138,15,3.195,3.787
1136.18517,12228.3138,15,3.195,3.798
1136.18517,12228.3138,15,3.195,3.806
1136.18517,12228.3138,15,3.195,3.814
1136.18517,12228.3138,15,3.195,3.821
1136.18517,12228.3138,15,3.502,3.828
1136.18517,12228.3138,15,3.208,3.834
1136.18517,12228.3138,15,3.275,3.841
1136.18517,12228.3138,15,3.182,3.844
1136.18517,12228.3138,15,3.155,3.85
1136.18517,12228.3138,15,3.222,3.86
1136.18517,12228.3138,15,3.208,3.876
1136.18517,12228.3138,15,3.222,3.894
1136.18517,12228.3138,15,3.302,3.917
1136.18517,12228.3138,15,3.208,3.937
1136.18517,12228.3138,15,3.142,3.954
1136.18517,12228.3138,15,3.208,3.969
1136.18517,12228.3138,15,3.155,3.984
1136.18517,12228.3138,15,3.142,4.0
1136.18517,12228.3138,15,3.102,4.018
1136.18517,12228.3138,15,3.182,4.034
1136.18517,12228.3138,15,3.288,4.05
1136.18517,12228.3138,15,3.275,4.063
1136.18517,12228.3138,15,3.382,4.076
1136.18517,12228.3138,15,3.368,4.089
1136.18517,12228.3138,15,3.342,4.1
1136.18517,12228.3138,15,3.315,4.113
1136.18517,12228.3138,15,3.315,4.131
1136.18517,12228.3138,15,3.315,4.15
1136.18517,12228.3138,15,3.222,4.169
1136.18517,12228.3138,15,3.075,4.194
1136.18517,12228.3138,15,3.168,4.216
1136.18517,12228.3138,15,3.288,4.237
1136.18517,12228.3138,15,3.115,4.254
1136.18517,12228.3138,15,3.075,4.273
1136.18517,12228.3138,15,3.115,4.292
1136.18517,12228.3138,15,3.128,4.308
1136.18517,12228.3138,15,3.102,4.326
1136.18517,12228.3138,15,3.088,4.346
1136.18517,12228.3138,15,3.182,4.366
1136.18517,12228.3138,15,3.248,4.388
1136.18517,12228.3138,15,3.182,4.41
1136.18517,12228.3138,15,3.288,4.43
1136.18517,12228.3138,15,3.262,4.447
1136.18517,12228.3138,15,3.328,4.457
1136.18517,12228.3138,15,3.395,4.466
1136.18517,12228.3138,15,3.515,4.476
1136.18517,12228.3138,15,3.422,4.486
1136.18517,12228.3138,15,3.515,4.501
1136.18517,12228.3138,15,3.462,4.515
1136.18517,12228.3138,15,3.328,4.529
1136.18517,12228.3138,15,3.462,4.54
1136.18517,12228.3138,15,3.595,4.548
1136.18517,12228.3138,15,3.662,4.558
1136.18517,12228.3138,15,3.635,4.569
1136.18517,12228.3138,15,3.729,4.58
1136.18517,12228.3138,15,3.822,4.597
1136.18517,12228.3138,15,3.822,4.597
1136.18517,12228.3138,15,4.116,4.617
1136.18517,12228.3138,15,4.396,4.638
1136.18517,12228.3138,15,4.93,4.661
1136.18517,12228.3138,15,6.348,4.689
1136.18517,12228.3138,15,24.379,4.7
1136.18517,12228.3138,15,139.14,4.715
1136.18517,12228.3138,15,256.008,4.718
1136.18517,12228.3138,15,319.693,4.719
1136.18517,12228.3138,15,324.39,4.721
1136.18517,12228.3138,15,314.958,4.721
1136.18517,12228.3138,15,296.283,4.724
1136.18517,12228.3138,15,293.711,4.727
1136.18517,12228.3138,15,304.344,4.728
1136.18517,12228.3138,15,344.48,4.732
1136.18517,12228.3138,15,407.845,4.734
1136.18517,12228.3138,15,496.939,4.736
1136.18517,12228.3138,15,564.482,4.741
1136.18517,12228.3138,15,602.498,4.745
1136.18517,12228.3138,15,637.909,4.751
1136.18517,12228.3138,15,632.23,4.76
1136.18517,12228.3138,15,565.136,4.767
1136.18517,12228.3138,15,487.713,4.772
1136.18517,12228.3138,15,429.923,4.779
1136.18517,12228.3138,15,383.398,4.783
1136.18517,12228.3138,15,361.041,4.792
1136.18517,12228.3138,15,316.422,4.801
1136.18517,12228.3138,15,262.337,4.805
1136.18517,12228.3138,15,207.264,4.807
1136.18517,12228.3138,15,130.561,4.807
1136.18517,12228.3138,15,84.39,4.807
1136.18517,12228.3138,15,55.188,4.808
1136.18517,12228.3138,15,36.13,4.807
1136.18517,12228.3138,15,26.972,4.807
1136.18517,12228.3138,15,25.538,4.808
1136.18517,12228.3138,15,24.038,4.808
1136.18517,12228.3138,15,22.241,4.808
1136.18517,12228.3138,15,22.785,4.808
1136.18517,12228.3138,15,23.806,4.809
1136.18517,12228.3138,15,21.384,4.808
1136.18517,12228.3138,15,20.365,4.809
1136.18517,12228.3138,15,44.704,4.808
1136.18517,12228.3138,15,90.727,4.809
1136.18517,12228.3138,15,69.756,4.808
1136.18517,12228.3138,15,49.765,4.808
1136.18517,12228.3138,15,49.08,4.809
1136.18517,12228.3138,15,47.978,4.808
1136.18517,12228.3138,15,37.51,4.808
1136.18517,12228.3138,15,33.169,4.807
1136.18517,12228.3138,15,40.928,4.807
1136.18517,12228.3138,15,52.144,4.808
1136.18517,12228.3138,15,57.452,4.808
1136.18517,12228.3138,15,68.816,4.808
1136.18517,12228.3138,15,86.614,4.808
1136.18517,12228.3138,15,94.898,4.807
1136.18517,12228.3138,15,86.469,4.808
1136.18517,12228.3138,15,92.469,4.808
1136.18517,12228.3138,15,85.184,4.808
1136.18517,12228.3138,15,85.184,4.808
1136.18517,12228.3138,15,66.77,4.809
1136.18517,12228.3138,15,56.65,4.808
1136.18517,12228.3138,15,49.122,4.808
1136.18517,12228.3138,15,40.928,4.809
1136.18517,12228.3138,15,38.74,4.808
1136.18517,12228.3138,15,35.22,4.809
1136.18517,12228.3138,15,33.706,4.808
1136.18517,12228.3138,15,33.389,4.808
1136.18517,12228.3138,15,32.262,4.809
1136.18517,12228.3138,15,28.942,4.808
1136.18517,12228.3138,15,29.86,4.809
1136.18517,12228.3138,15,38.339,4.809
1136.18517,12228.3138,15,43.508,4.808
1136.18517,12228.3138,15,44.259,4.808
1136.18517,12228.3138,15,42.647,4.809
1136.18517,12228.3138,15,43.856,4.808
1136.18517,12228.3138,15,44.05,4.808
1136.18517,12228.3138,15,43.397,4.809
1136.18517,12228.3138,15,48.731,4.808
1136.18517,12228.3138,15,47.475,4.808
1136.18517,12228.3138,15,42.3,4.809
1136.18517,12228.3138,15,38.284,4.808
1136.18517,12228.3138,15,35.207,4.81
1136.18517,12228.3138,15,34.091,4.809
1136.18517,12228.3138,15,31.397,4.809
1136.18517,12228.3138,15,35.468,4.81
1136.18517,12228.3138,15,44.064,4.809
1136.18517,12228.3138,15,43.092,4.81
1136.18517,12228.3138,15,41.066,4.811
1136.18517,12228.3138,15,47.671,4.81
1136.18517,12228.3138,15,61.797,4.81
1136.18517,12228.3138,15,61.387,4.81
1136.18517,12228.3138,15,57.1,4.81
1136.18517,12228.3138,15,81.465,4.811
1136.18517,12228.3138,15,120.895,4.81
1136.18517,12228.3138,15,170.814,4.81
1136.18517,12228.3138,15,168.48,4.811
1136.18517,12228.3138,15,189.947,4.811
1136.18517,12228.3138,15,196.946,4.81
1136.18517,12228.3138,15,192.79,4.81
1136.18517,12228.3138,15,195.134,4.81
1136.18517,12228.3138,15,200.008,4.81
1136.18517,12228.3138,15,205.455,4.809
1136.18517,12228.3138,15,233.094,4.811
1136.18517,12228.3138,15,288.463,4.809
1136.18517,12228.3138,15,327.608,4.808
1136.18517,12228.3138,15,398.634,4.806
1136.18517,12228.3138,15,461.759,4.806
1136.18517,12228.3138,15,497.051,4.803
1136.18517,12228.3138,15,490.393,4.801
1136.18517,12228.3138,15,433.508,4.799
1136.18517,12228.3138,15,409.045,4.795
1136.18517,12228.3138,15,367.354,4.795
1136.18517,12228.3138,15,325.331,4.79
1136.18517,12228.3138,15,285.184,4.788
1136.18517,12228.3138,15,263.986,4.786
1136.18517,12228.3138,15,263.986,4.786
1136.18517,12228.3138,15,274.143,4.783
1136.18517,12228.3138,15,258.159,4.781
1136.18517,12228.3138,15,283.03,4.778
1136.18517,12228.3138,15,313.802,4.776
1136.18517,12228.3138,15,340.851,4.773
1136.18517,12228.3138,15,408.06,4.77
1136.18517,12228.3138,15,410.406,4.767
1136.18517,12228.3138,15,374.69,4.763
1136.18517,12228.3138,15,366.25,4.758
1136.18517,12228.3138,15,321.861,4.755
1136.18517,12228.3138,15,251.29,4.75
1136.18517,12228.3138,15,203.346,4.742
1136.18517,12228.3138,15,226.723,4.737
1136.18517,12228.3138,15,217.257,4.732
1136.18517,12228.3138,15,189.664,4.726
1136.18517,12228.3138,15,159.245,4.722
1136.18517,12228.3138,15,187.345,4.721
1136.18517,12228.3138,15,213.456,4.719
1136.18517,12228.3138,15,147.579,4.719
1136.18517,12228.3138,15,69.201,4.716
1136.18517,12228.3138,15,32.66,4.714
1136.18517,12228.3138,15,15.855,4.715
1136.18517,12228.3138,15,7.914,4.714
1136.18517,12228.3138,15,4.169,4.714
1136.18517,12228.3138,15,2.289,4.715
1136.18517,12228.3138,15,1.37,4.717
1136.18517,12228.3138,15,0.917,4.721
1136.18517,12228.3138,15,0.638,4.722
1136.18517,12228.3138,15,0.518,4.724
1136.18517,12228.3138,15,2.582,4.725
1136.18517,12228.3138,15,21.139,4.725
1136.18517,12228.3138,15,133.775,4.725
1136.18517,12228.3138,15,321.195,4.724
1136.18517,12228.3138,15,318.398,4.723
1136.18517,12228.3138,15,216.761,4.72
1136.18517,12228.3138,15,139.275,4.717
1136.18517,12228.3138,15,88.48,4.715
1136.18517,12228.3138,15,68.034,4.713
1136.18517,12228.3138,15,76.97,4.71
1136.18517,12228.3138,15,97.39,4.71
1136.18517,12228.3138,15,107.649,4.709
1136.18517,12228.3138,15,132.167,4.709
1136.18517,12228.3138,15,186.39,4.71
1136.18517,12228.3138,15,169.298,4.712
1136.18517,12228.3138,15,93.646,4.711
1136.18517,12228.3138,15,43.884,4.711
1136.18517,12228.3138,15,20.908,4.711
1136.18517,12228.3138,15,10.209,4.711
1136.18517,12228.3138,15,5.117,4.713
1136.18517,12228.3138,15,2.648,4.712
1136.18517,12228.3138,15,1.49,4.712
1136.18517,12228.3138,15,0.917,4.713
1136.18517,12228.3138,15,3.822,4.71
1136.18517,12228.3138,15,60.243,4.708
1136.18517,12228.3138,15,167.507,4.707
1136.18517,12228.3138,15,293.963,4.704
1136.18517,12228.3138,15,293.963,4.704
1136.18517,12228.3138,15,297.242,4.701
1136.18517,12228.3138,15,280.146,4.695
1136.18517,12228.3138,15,266.874,4.692
1136.18517,12228.3138,15,152.788,4.689
1136.18517,12228.3138,15,70.61,4.685
1136.18517,12228.3138,15,65.308,4.683
1136.18517,12228.3138,15,216.058,4.681
1136.18517,12228.3138,15,253.172,4.677
1136.18517,12228.3138,15,246.879,4.68
1136.18517,12228.3138,15,224.921,4.677
1136.18517,12228.3138,15,257.617,4.678
1136.18517,12228.3138,15,305.206,4.683
1136.18517,12228.3138,15,360.517,4.685
1136.18517,12228.3138,15,442.354,4.691
1136.18517,12228.3138,15,480.417,4.694
1136.18517,12228.3138,15,475.103,4.691
1136.18517,12228.3138,15,387.873,4.692
1136.18517,12228.3138,15,325.126,4.692
1136.18517,12228.3138,15,289.635,4.689
1136.18517,12228.3138,15,426.434,4.689
1136.18517,12228.3138,15,598.886,4.687
1136.18517,12228.3138,15,737.159,4.686
1136.18517,12228.3138,15,784.305,4.686
1136.18517,12228.3138,15,637.038,4.683
1136.18517,12228.3138,15,468.974,4.681
1136.18517,12228.3138,15,398.082,4.68
1136.18517,12228.3138,15,457.977,4.677
1136.66412,12227.76065,16,2.275,0.011
1136.66412,12227.76065,16,2.222,0.023
1136.66412,12227.76065,16,2.222,0.032
1136.66412,12227.76065,16,2.329,0.038
1136.66412,12227.76065,16,2.275,0.047
1136.66412,12227.76065,16,2.235,0.048
1136.66412,12227.76065,16,2.249,0.049
1136.66412,12227.76065,16,2.209,0.047
1136.66412,12227.76065,16,2.235,0.041
1136.66412,12227.76065,16,2.262,0.035
1136.66412,12227.76065,16,2.195,0.028
1136.66412,12227.76065,16,2.209,0.023
1136.66412,12227.76065,16,2.275,0.022
1136.66412,12227.76065,16,2.369,0.018
1136.66412,12227.76065,16,2.355,0.023
1136.66412,12227.76065,16,2.355,0.027
1136.66412,12227.76065,16,2.315,0.032
1136.66412,12227.76065,16,2.315,0.042
1136.66412,12227.76065,16,2.315,0.052
1136.66412,12227.76065,16,2.342,0.067
1136.66412,12227.76065,16,2.409,0.082
1136.66412,12227.76065,16,2.422,0.092
1136.66412,12227.76065,16,2.422,0.092
1136.66412,12227.76065,16,2.475,0.103
1136.66412,12227.76065,16,2.462,0.108
1136.66412,12227.76065,16,2.435,0.113
1136.66412,12227.76065,16,2.369,0.118
1136.66412,12227.76065,16,2.355,0.123
1136.66412,12227.76065,16,2.382,0.129
1136.66412,12227.76065,16,2.329,0.138
1136.66412,12227.76065,16,2.342,0.144
1136.66412,12227.76065,16,2.329,0.153
1136.66412,12227.76065,16,2.262,0.164
1136.66412,12227.76065,16,2.329,0.175
1136.66412,12227.76065,16,2.315,0.189
1136.66412,12227.76065,16,2.369,0.201
1136.66412,12227.76065,16,2.355,0.212
1136.66412,12227.76065,16,2.409,0.222
1136.66412,12227.76065,16,2.369,0.228
1136.66412,12227.76065,16,2.422,0.231
1136.66412,12227.76065,16,2.382,0.234
1136.66412,12227.76065,16,2.529,0.235
1136.66412,12227.76065,16,2.489,0.241
1136.66412,12227.76065,16,2.475,0.245
1136.66412,12227.76065,16,2.529,0.25
1136.66412,12227.76065,16,2.542,0.256
1136.66412,12227.76065,16,2.502,0.265
1136.66412,12227.76065,16,2.608,0.273
1136.66412,12227.76065,16,2.542,0.283
1136.66412,12227.76065,16,2.475,0.295
1136.66412,12227.76065,16,2.449,0.306
1136.66412,12227.76065,16,2.489,0.318
1136.66412,12227.76065,16,2.542,0.333
1136.66412,12227.76065,16,2.608,0.352
1136.66412,12227.76065,16,2.648,0.37
1136.66412,12227.76065,16,2.595,0.381
1136.66412,12227.76065,16,2.569,0.39
1136.66412,12227.76065,16,2.648,0.394
1136.66412,12227.76065,16,2.635,0.395
1136.66412,12227.76065,16,2.648,0.399
1136.66412,12227.76065,16,2.662,0.406
1136.66412,12227.76065,16,2.608,0.42
1136.66412,12227.76065,16,2.688,0.432
1136.66412,12227.76065,16,2.742,0.44
1136.66412,12227.76065,16,2.822,0.448
1136.66412,12227.76065,16,2.755,0.452
1136.66412,12227.76065,16,2.688,0.454
1136.66412,12227.76065,16,2.595,0.458
1136.66412,12227.76065,16,2.595,0.461
1136.66412,12227.76065,16,2.582,0.464
1136.66412,12227.76065,16,2.648,0.466
1136.66412,12227.76065,16,2.688,0.466
1136.66412,12227.76065,16,2.688,0.465
1136.66412,12227.76065,16,2.675,0.462
1136.66412,12227.76065,16,2.742,0.456
1136.66412,12227.76065,16,2.888,0.454
1136.66412,12227.76065,16,2.755,0.451
1136.66412,12227.76065,16,2.875,0.449
1136.66412,12227.76065,16,2.835,0.452
1136.66412,12227.76065,16,2.835,0.452
1136.66412,12227.76065,16,2.835,0.455
1136.66412,12227.76065,16,2.755,0.463
1136.66412,12227.76065,16,2.702,0.471
1136.66412,12227.76065,16,2.688,0.482
1136.66412,12227.76065,16,2.622,0.49
1136.66412,12227.76065,16,2.555,0.498
1136.66412,12227.76065,16,2.635,0.503
1136.66412,12227.76065,16,2.542,0.507
1136.66412,12227.76065,16,2.648,0.509
1136.66412,12227.76065,16,2.675,0.508
1136.66412,12227.76065,16,2.688,0.51
1136.66412,12227.76065,16,2.688,0.509
1136.66412,12227.76065,16,2.542,0.508
1136.66412,12227.76065,16,2.675,0.51
1136.66412,12227.76065,16,2.635,0.508
1136.66412,12227.76065,16,2.622,0.51
1136.66412,12227.76065,16,2.569,0.515
1136.66412,12227.76065,16,2.662,0.518
1136.66412,12227.76065,16,2.675,0.525
1136.66412,12227.76065,16,2.675,0.532
1136.66412,12227.76065,16,2.582,0.535
1136.66412,12227.76065,16,2.595,0.54
1136.66412,12227.76065,16,2.542,0.542
1136.66412,12227.76065,16,2.622,0.544
1136.66412,12227.76065,16,2.635,0.544
1136.66412,12227.76065,16,2.822,0.542
1136.66412,12227.76065,16,2.755,0.542
1136.66412,12227.76065,16,2.622,0.544
1136.66412,12227.76065,16,2.569,0.551
1136.66412,12227.76065,16,2.502,0.566
1136.66412,12227.76065,16,2.502,0.582
1136.66412,12227.76065,16,2.569,0.599
1136.66412,12227.76065,16,2.529,0.617
1136.66412,12227.76065,16,2.529,0.634
1136.66412,12227.76065,16,2.648,0.654
1136.66412,12227.76065,16,2.662,0.673
1136.66412,12227.76065,16,2.595,0.691
1136.66412,12227.76065,16,2.449,0.708
1136.66412,12227.76065,16,2.329,0.722
1136.66412,12227.76065,16,2.222,0.732
1136.66412,12227.76065,16,2.235,0.741
1136.66412,12227.76065,16,2.195,0.746
1136.66412,12227.76065,16,2.262,0.75
1136.66412,12227.76065,16,2.289,0.751
1136.66412,12227.76065,16,2.209,0.752
1136.66412,12227.76065,16,2.355,0.758
1136.66412,12227.76065,16,2.395,0.769
1136.66412,12227.76065,16,2.262,0.781
1136.66412,12227.76065,16,2.289,0.796
1136.66412,12227.76065,16,2.395,0.814
1136.66412,12227.76065,16,2.542,0.832
1136.66412,12227.76065,16,2.622,0.849
1136.66412,12227.76065,16,2.635,0.863
1136.66412,12227.76065,16,2.702,0.88
1136.66412,12227.76065,16,2.675,0.895
1136.66412,12227.76065,16,2.635,0.906
1136.66412,12227.76065,16,2.635,0.906
1136.66412,12227.76065,16,2.622,0.918
1136.66412,12227.76065,16,2.635,0.928
1136.66412,12227.76065,16,2.702,0.936
1136.66412,12227.76065,16,2.848,0.945
1136.66412,12227.76065,16,2.835,0.954
1136.66412,12227.76065,16,2.848,0.961
1136.66412,12227.76065,16,2.928,0.966
1136.66412,12227.76065,16,2.808,0.969
1136.66412,12227.76065,16,2.808,0.971
1136.66412,12227.76065,16,2.888,0.972
1136.66412,12227.76065,16,2.902,0.97
1136.66412,12227.76065,16,2.875,0.975
1136.66412,12227.76065,16,2.848,0.984
1136.66412,12227.76065,16,2.875,0.995
1136.66412,12227.76065,16,2.862,1.01
1136.66412,12227.76065,16,2.835,1.024
1136.66412,12227.76065,16,2.808,1.036
1136.66412,12227.76065,16,2.835,1.048
1136.66412,12227.76065,16,2.942,1.058
1136.66412,12227.76065,16,3.062,1.067
1136.66412,12227.76065,16,3.088,1.079
1136.66412,12227.76065,16,3.115,1.088
1136.66412,12227.76065,16,3.155,1.096
1136.66412,12227.76065,16,3.408,1.103
1136.66412,12227.76065,16,3.408,1.109
1136.66412,12227.76065,16,3.382,1.115
1136.66412,12227.76065,16,3.435,1.12
1136.66412,12227.76065,16,3.542,1.125
1136.66412,12227.76065,16,3.702,1.131
1136.66412,12227.76065,16,3.555,1.136
1136.66412,12227.76065,16,3.635,1.14
1136.66412,12227.76065,16,3.622,1.145
1136.66412,12227.76065,16,3.702,1.143
1136.66412,12227.76065,16,3.675,1.143
1136.66412,12227.76065,16,3.702,1.142
1136.66412,12227.76065,16,3.849,1.143
1136.66412,12227.76065,16,3.795,1.148
1136.66412,12227.76065,16,3.675,1.152
1136.66412,12227.76065,16,3.742,1.158
1136.66412,12227.76065,16,3.849,1.167
1136.66412,12227.76065,16,3.875,1.173
1136.66412,12227.76065,16,3.969,1.182
1136.66412,12227.76065,16,4.276,1.192
1136.66412,12227.76065,16,4.129,1.202
1136.66412,12227.76065,16,3.982,1.211
1136.66412,12227.76065,16,3.982,1.22
1136.66412,12227.76065,16,4.049,1.23
1136.66412,12227.76065,16,3.982,1.242
1136.66412,12227.76065,16,3.982,1.251
1136.66412,12227.76065,16,4.049,1.261
1136.66412,12227.76065,16,4.209,1.269
1136.66412,12227.76065,16,4.423,1.271
1136.66412,12227.76065,16,4.356,1.274
1136.66412,12227.76065,16,4.263,1.278
1136.66412,12227.76065,16,4.449,1.282
1136.66412,12227.76065,16,4.276,1.289
1136.66412,12227.76065,16,4.276,1.289
