Latitude,Longitude,Comment,G&G-DO
1135.34208,12229.49487,12,6.374
1135.34208,12229.49487,12,6.366
1135.34208,12229.49487,12,6.364
1135.34208,12229.49487,12,6.358
1135.34208,12229.49487,12,6.356
1135.34208,12229.49487,12,6.368
1135.34208,12229.49487,12,6.37
1135.34208,12229.49487,12,6.363
1135.34208,12229.49487,12,6.358
1135.34208,12229.49487,12,6.359
1135.34208,12229.49487,12,6.369
1135.34208,12229.49487,12,6.368
1135.34208,12229.49487,12,6.368
1135.34208,12229.49487,12,6.365
1135.34208,12229.49487,12,6.36
1135.34208,12229.49487,12,6.365
1135.34208,12229.49487,12,6.367
1135.34208,12229.49487,12,6.364
1135.34208,12229.49487,12,6.364
1135.34208,12229.49487,12,6.363
1135.34208,12229.49487,12,6.362
1135.34208,12229.49487,12,6.368
1135.34208,12229.49487,12,6.366
1135.34208,12229.49487,12,6.36
1135.34208,12229.49487,12,6.371
1135.34208,12229.49487,12,6.371
1135.34208,12229.49487,12,6.367
1135.34208,12229.49487,12,6.37
1135.34208,12229.49487,12,6.362
1135.34208,12229.49487,12,6.366
1135.34208,12229.49487,12,6.375
1135.34208,12229.49487,12,6.375
1135.34208,12229.49487,12,6.376
1135.34208,12229.49487,12,6.376
1135.34208,12229.49487,12,6.374
1135.34208,12229.49487,12,6.371
1135.34208,12229.49487,12,6.379
1135.34208,12229.49487,12,6.375
1135.34208,12229.49487,12,6.374
1135.34208,12229.49487,12,6.371
1135.34208,12229.49487,12,6.362
1135.34208,12229.49487,12,6.362
1135.34208,12229.49487,12,6.367
1135.34208,12229.49487,12,6.373
1135.34208,12229.49487,12,6.371
1135.34208,12229.49487,12,6.371
1135.34208,12229.49487,12,6.368
1135.34208,12229.49487,12,6.368
1135.34208,12229.49487,12,6.357
1135.34208,12229.49487,12,6.358
1135.34208,12229.49487,12,6.352
1135.34208,12229.49487,12,6.357
1135.34208,12229.49487,12,6.364
1135.34208,12229.49487,12,6.363
1135.34208,12229.49487,12,6.361
1135.34208,12229.49487,12,6.357
1135.34208,12229.49487,12,6.354
1135.34208,12229.49487,12,6.355
1135.34208,12229.49487,12,6.357
1135.34208,12229.49487,12,6.353
1135.34208,12229.49487,12,6.352
1135.34208,12229.49487,12,6.349
1135.34208,12229.49487,12,6.346
1135.34208,12229.49487,12,6.354
1135.34208,12229.49487,12,6.351
1135.34208,12229.49487,12,6.346
1135.34208,12229.49487,12,6.349
1135.34208,12229.49487,12,6.343
1135.34208,12229.49487,12,6.35
1135.34208,12229.49487,12,6.345
1135.34208,12229.49487,12,6.341
1135.34208,12229.49487,12,6.347
1135.34208,12229.49487,12,6.352
1135.34208,12229.49487,12,6.354
1135.34208,12229.49487,12,6.348
1135.34208,12229.49487,12,6.347
1135.34208,12229.49487,12,6.353
1135.34208,12229.49487,12,6.355
1135.34208,12229.49487,12,6.35
1135.34208,12229.49487,12,6.352
1135.34208,12229.49487,12,6.351
1135.34208,12229.49487,12,6.353
1135.34208,12229.49487,12,6.355
1135.34208,12229.49487,12,6.359
1135.34208,12229.49487,12,6.359
1135.34208,12229.49487,12,6.36
1135.34208,12229.49487,12,6.356
1135.34208,12229.49487,12,6.356
1135.34208,12229.49487,12,6.358
1135.34208,12229.49487,12,6.361
1135.34208,12229.49487,12,6.367
1135.34208,12229.49487,12,6.364
1135.34208,12229.49487,12,6.365
1135.34208,12229.49487,12,6.367
1135.34208,12229.49487,12,6.362
1135.34208,12229.49487,12,6.365
1135.34208,12229.49487,12,6.362
1135.34208,12229.49487,12,6.367
1135.34208,12229.49487,12,6.367
1135.34208,12229.49487,12,6.371
1135.34208,12229.49487,12,6.366
1135.34208,12229.49487,12,6.366
1135.34208,12229.49487,12,6.37
1135.34208,12229.49487,12,6.371
1135.34208,12229.49487,12,6.365
1135.34208,12229.49487,12,6.368
1135.34208,12229.49487,12,6.365
1135.34208,12229.49487,12,6.364
1135.34208,12229.49487,12,6.364
1135.34208,12229.49487,12,6.362
1135.34208,12229.49487,12,6.36
1135.34208,12229.49487,12,6.363
1135.34208,12229.49487,12,6.358
1135.34208,12229.49487,12,6.359
1135.34208,12229.49487,12,6.356
1135.34208,12229.49487,12,6.355
1135.34208,12229.49487,12,6.359
1135.34208,12229.49487,12,6.357
1135.34208,12229.49487,12,6.36
1135.34208,12229.49487,12,6.356
1135.34208,12229.49487,12,6.355
1135.34208,12229.49487,12,6.366
1135.34208,12229.49487,12,6.364
1135.34208,12229.49487,12,6.356
1135.34208,12229.49487,12,6.359
1135.34208,12229.49487,12,6.36
1135.34208,12229.49487,12,6.359
1135.34208,12229.49487,12,6.357
1135.34208,12229.49487,12,6.359
1135.34208,12229.49487,12,6.352
1135.34208,12229.49487,12,6.353
1135.34208,12229.49487,12,6.361
1135.34208,12229.49487,12,6.361
1135.34208,12229.49487,12,6.355
1135.34208,12229.49487,12,6.351
1135.34208,12229.49487,12,6.358
1135.34208,12229.49487,12,6.358
1135.34208,12229.49487,12,6.363
1135.34208,12229.49487,12,6.358
1135.34208,12229.49487,12,6.356
1135.34208,12229.49487,12,6.357
1135.34208,12229.49487,12,6.357
1135.34208,12229.49487,12,6.356
1135.34208,12229.49487,12,6.357
1135.34208,12229.49487,12,6.358
1135.34208,12229.49487,12,6.349
1135.34208,12229.49487,12,6.354
1135.34208,12229.49487,12,6.35
1135.34208,12229.49487,12,6.347
1135.34208,12229.49487,12,6.349
1135.34208,12229.49487,12,6.343
1135.34208,12229.49487,12,6.342
1135.34208,12229.49487,12,6.347
1135.34208,12229.49487,12,6.349
1135.34208,12229.49487,12,6.349
1135.34208,12229.49487,12,6.349
1135.34208,12229.49487,12,6.351
1135.34208,12229.49487,12,6.349
1135.34208,12229.49487,12,6.349
1135.34208,12229.49487,12,6.344
1135.34208,12229.49487,12,6.346
1135.34208,12229.49487,12,6.347
1135.34208,12229.49487,12,6.348
1135.34208,12229.49487,12,6.349
1135.34208,12229.49487,12,6.349
1135.34208,12229.49487,12,6.352
1135.34208,12229.49487,12,6.35
1135.34208,12229.49487,12,6.346
1135.34208,12229.49487,12,6.352
1135.34208,12229.49487,12,6.352
1135.34208,12229.49487,12,6.343
1135.34208,12229.49487,12,6.346
1135.34208,12229.49487,12,6.348
1135.34208,12229.49487,12,6.345
1135.34208,12229.49487,12,6.351
1135.34208,12229.49487,12,6.356
1135.34208,12229.49487,12,6.353
1135.34208,12229.49487,12,6.348
1135.34208,12229.49487,12,6.346
1135.34208,12229.49487,12,6.342
1135.34208,12229.49487,12,6.344
1135.34208,12229.49487,12,6.343
1135.34208,12229.49487,12,6.348
1135.34208,12229.49487,12,6.351
1135.34208,12229.49487,12,6.349
1135.34208,12229.49487,12,6.345
1135.34208,12229.49487,12,6.35
1135.34208,12229.49487,12,6.352
1135.34208,12229.49487,12,6.345
1135.34208,12229.49487,12,6.34
1135.34208,12229.49487,12,6.341
1135.34208,12229.49487,12,6.344
1135.34208,12229.49487,12,6.344
1135.34208,12229.49487,12,6.346
1135.34208,12229.49487,12,6.342
1135.34208,12229.49487,12,6.337
1135.34208,12229.49487,12,6.33
1135.34208,12229.49487,12,6.333
1135.34208,12229.49487,12,6.325
1135.34208,12229.49487,12,6.321
1135.34208,12229.49487,12,6.317
1135.34208,12229.49487,12,6.32
1135.34208,12229.49487,12,6.319
1135.34208,12229.49487,12,6.309
1135.34208,12229.49487,12,6.309
1135.34208,12229.49487,12,6.313
1135.34208,12229.49487,12,6.317
1135.34208,12229.49487,12,6.317
1135.34208,12229.49487,12,6.311
1135.34208,12229.49487,12,6.321
1135.34208,12229.49487,12,6.318
1135.34208,12229.49487,12,6.314
1135.34208,12229.49487,12,6.314
1135.34208,12229.49487,12,6.316
1135.34208,12229.49487,12,6.319
1135.34208,12229.49487,12,6.315
1135.34208,12229.49487,12,6.31
1135.34208,12229.49487,12,6.317
1135.34208,12229.49487,12,6.32
1135.34208,12229.49487,12,6.325
1135.34208,12229.49487,12,6.321
1135.34208,12229.49487,12,6.321
1135.34208,12229.49487,12,6.322
1135.34208,12229.49487,12,6.324
1135.34208,12229.49487,12,6.322
1135.34208,12229.49487,12,6.321
1135.34208,12229.49487,12,6.319
1135.34208,12229.49487,12,6.321
1135.34208,12229.49487,12,6.324
1135.34208,12229.49487,12,6.318
1135.34208,12229.49487,12,6.321
1135.34208,12229.49487,12,6.322
1135.34208,12229.49487,12,6.327
1135.34208,12229.49487,12,6.322
1135.34208,12229.49487,12,6.324
1135.34208,12229.49487,12,6.325
1135.34208,12229.49487,12,6.329
1135.34208,12229.49487,12,6.326
1135.34208,12229.49487,12,6.325
1135.34208,12229.49487,12,6.32
1135.34208,12229.49487,12,6.323
1135.34208,12229.49487,12,6.325
1135.34208,12229.49487,12,6.325
1135.34208,12229.49487,12,6.326
1135.34208,12229.49487,12,6.327
1135.34208,12229.49487,12,6.325
1135.34208,12229.49487,12,6.323
1135.34208,12229.49487,12,6.322
1135.34208,12229.49487,12,6.321
1135.34208,12229.49487,12,6.331
1135.34208,12229.49487,12,6.326
1135.34208,12229.49487,12,6.323
1135.34208,12229.49487,12,6.32
1135.34208,12229.49487,12,6.322
1135.34208,12229.49487,12,6.318
1135.34208,12229.49487,12,6.318
1135.34208,12229.49487,12,6.32
1135.34208,12229.49487,12,6.321
1135.34208,12229.49487,12,6.318
1135.34208,12229.49487,12,6.327
1135.34208,12229.49487,12,6.323
1135.34208,12229.49487,12,6.323
1135.34208,12229.49487,12,6.325
1135.34208,12229.49487,12,6.324
1135.34208,12229.49487,12,6.325
1135.34208,12229.49487,12,6.328
1135.34208,12229.49487,12,6.321
1135.34208,12229.49487,12,6.32
1135.34208,12229.49487,12,6.323
1135.34208,12229.49487,12,6.323
1135.34208,12229.49487,12,6.321
1135.34208,12229.49487,12,6.32
1135.34208,12229.49487,12,6.323
1135.34208,12229.49487,12,6.319
1135.34208,12229.49487,12,6.322
1135.34208,12229.49487,12,6.323
1135.34208,12229.49487,12,6.321
1135.34208,12229.49487,12,6.32
1135.34208,12229.49487,12,6.324
1135.34208,12229.49487,12,6.325
1135.34208,12229.49487,12,6.328
1135.34208,12229.49487,12,6.327
1135.34208,12229.49487,12,6.328
1135.34208,12229.49487,12,6.332
1135.34208,12229.49487,12,6.325
1135.34208,12229.49487,12,6.329
1135.34208,12229.49487,12,6.326
1135.34208,12229.49487,12,6.326
1135.34208,12229.49487,12,6.331
1135.34208,12229.49487,12,6.331
1135.34208,12229.49487,12,6.328
1135.34208,12229.49487,12,6.334
1135.34208,12229.49487,12,6.335
1135.34208,12229.49487,12,6.336
1135.34208,12229.49487,12,6.334
1135.34208,12229.49487,12,6.33
1135.34208,12229.49487,12,6.327
1135.34208,12229.49487,12,6.333
1135.34208,12229.49487,12,6.326
1135.34208,12229.49487,12,6.329
1135.34208,12229.49487,12,6.334
1135.34208,12229.49487,12,6.326
1135.34208,12229.49487,12,6.336
1135.34208,12229.49487,12,6.331
1135.34208,12229.49487,12,6.334
1135.34208,12229.49487,12,6.34
1135.34208,12229.49487,12,6.335
1135.34208,12229.49487,12,6.336
1135.34208,12229.49487,12,6.336
1135.34208,12229.49487,12,6.335
1135.34208,12229.49487,12,6.335
1135.34208,12229.49487,12,6.336
1135.34208,12229.49487,12,6.334
1135.34208,12229.49487,12,6.332
1135.34208,12229.49487,12,6.33
1135.34208,12229.49487,12,6.331
1135.34208,12229.49487,12,6.331
1135.34208,12229.49487,12,6.326
1135.34208,12229.49487,12,6.333
1135.34208,12229.49487,12,6.332
1135.34208,12229.49487,12,6.331
1135.34208,12229.49487,12,6.329
1135.34208,12229.49487,12,6.324
1135.34208,12229.49487,12,6.326
1135.34208,12229.49487,12,6.323
1135.34208,12229.49487,12,6.325
1135.34208,12229.49487,12,6.325
1135.34208,12229.49487,12,6.328
1135.34208,12229.49487,12,6.329
1135.34208,12229.49487,12,6.329
1135.34208,12229.49487,12,6.333
1135.34208,12229.49487,12,6.329
1135.34208,12229.49487,12,6.324
1135.34208,12229.49487,12,6.331
1135.34208,12229.49487,12,6.326
1135.34208,12229.49487,12,6.33
1135.34208,12229.49487,12,6.329
1135.34208,12229.49487,12,6.324
1135.34208,12229.49487,12,6.324
1135.34208,12229.49487,12,6.328
1135.34208,12229.49487,12,6.323
1135.34208,12229.49487,12,6.321
1135.34208,12229.49487,12,6.33
1135.34208,12229.49487,12,6.328
1135.34208,12229.49487,12,6.327
1135.34208,12229.49487,12,6.327
1135.34208,12229.49487,12,6.328
1135.34208,12229.49487,12,6.328
1135.34208,12229.49487,12,6.331
1135.34208,12229.49487,12,6.329
1135.34208,12229.49487,12,6.329
1135.34208,12229.49487,12,6.327
1135.34208,12229.49487,12,6.329
1135.51354,12229.23124,13,7.261
1135.51354,12229.23124,13,7.26
1135.51354,12229.23124,13,7.26
1135.51354,12229.23124,13,7.256
1135.51354,12229.23124,13,7.256
1135.51354,12229.23124,13,7.264
1135.51354,12229.23124,13,7.265
1135.51354,12229.23124,13,7.266
1135.51354,12229.23124,13,7.263
1135.51354,12229.23124,13,7.262
1135.51354,12229.23124,13,7.259
1135.51354,12229.23124,13,7.261
1135.51354,12229.23124,13,7.261
1135.51354,12229.23124,13,7.269
1135.51354,12229.23124,13,7.267
1135.51354,12229.23124,13,7.258
1135.51354,12229.23124,13,7.26
1135.51354,12229.23124,13,7.257
1135.51354,12229.23124,13,7.248
1135.51354,12229.23124,13,7.242
1135.51354,12229.23124,13,7.232
1135.51354,12229.23124,13,7.23
1135.51354,12229.23124,13,7.234
1135.51354,12229.23124,13,7.229
1135.51354,12229.23124,13,7.225
1135.51354,12229.23124,13,7.216
1135.51354,12229.23124,13,7.217
1135.51354,12229.23124,13,7.207
1135.51354,12229.23124,13,7.201
1135.51354,12229.23124,13,7.2
1135.51354,12229.23124,13,7.189
1135.51354,12229.23124,13,7.182
1135.51354,12229.23124,13,7.18
1135.51354,12229.23124,13,7.174
1135.51354,12229.23124,13,7.168
1135.51354,12229.23124,13,7.17
1135.51354,12229.23124,13,7.177
1135.51354,12229.23124,13,7.175
1135.51354,12229.23124,13,7.167
1135.51354,12229.23124,13,7.158
1135.51354,12229.23124,13,7.156
1135.51354,12229.23124,13,7.146
1135.51354,12229.23124,13,7.149
1135.51354,12229.23124,13,7.143
1135.51354,12229.23124,13,7.136
1135.51354,12229.23124,13,7.132
1135.51354,12229.23124,13,7.132
1135.51354,12229.23124,13,7.132
1135.51354,12229.23124,13,7.124
1135.51354,12229.23124,13,7.126
1135.51354,12229.23124,13,7.119
1135.51354,12229.23124,13,7.111
1135.51354,12229.23124,13,7.105
1135.51354,12229.23124,13,7.103
1135.51354,12229.23124,13,7.105
1135.51354,12229.23124,13,7.108
1135.51354,12229.23124,13,7.094
1135.51354,12229.23124,13,7.078
1135.51354,12229.23124,13,7.077
1135.51354,12229.23124,13,7.076
1135.51354,12229.23124,13,7.075
1135.51354,12229.23124,13,7.067
1135.51354,12229.23124,13,7.056
1135.51354,12229.23124,13,7.051
1135.51354,12229.23124,13,7.048
1135.51354,12229.23124,13,7.053
1135.51354,12229.23124,13,7.055
1135.51354,12229.23124,13,7.047
1135.51354,12229.23124,13,7.04
1135.51354,12229.23124,13,7.036
1135.51354,12229.23124,13,7.034
1135.51354,12229.23124,13,7.032
1135.51354,12229.23124,13,7.031
1135.51354,12229.23124,13,7.022
1135.51354,12229.23124,13,7.026
1135.51354,12229.23124,13,7.016
1135.51354,12229.23124,13,7.003
1135.51354,12229.23124,13,6.979
1135.51354,12229.23124,13,6.963
1135.51354,12229.23124,13,6.954
1135.51354,12229.23124,13,6.956
1135.51354,12229.23124,13,6.941
1135.51354,12229.23124,13,6.932
1135.51354,12229.23124,13,6.935
1135.51354,12229.23124,13,6.934
1135.51354,12229.23124,13,6.934
1135.51354,12229.23124,13,6.927
1135.51354,12229.23124,13,6.912
1135.51354,12229.23124,13,6.911
1135.51354,12229.23124,13,6.909
1135.51354,12229.23124,13,6.907
1135.51354,12229.23124,13,6.892
1135.51354,12229.23124,13,6.882
1135.51354,12229.23124,13,6.871
1135.51354,12229.23124,13,6.855
1135.51354,12229.23124,13,6.849
1135.51354,12229.23124,13,6.843
1135.51354,12229.23124,13,6.832
1135.51354,12229.23124,13,6.818
1135.51354,12229.23124,13,6.802
1135.51354,12229.23124,13,6.792
1135.51354,12229.23124,13,6.771
1135.51354,12229.23124,13,6.755
1135.51354,12229.23124,13,6.738
1135.51354,12229.23124,13,6.738
1135.51354,12229.23124,13,6.715
1135.51354,12229.23124,13,6.684
1135.51354,12229.23124,13,6.666
1135.51354,12229.23124,13,6.649
1135.51354,12229.23124,13,6.636
1135.51354,12229.23124,13,6.625
1135.51354,12229.23124,13,6.606
1135.51354,12229.23124,13,6.587
1135.51354,12229.23124,13,6.572
1135.51354,12229.23124,13,6.559
1135.51354,12229.23124,13,6.547
1135.51354,12229.23124,13,6.529
1135.51354,12229.23124,13,6.507
1135.51354,12229.23124,13,6.49
1135.51354,12229.23124,13,6.48
1135.51354,12229.23124,13,6.456
1135.51354,12229.23124,13,6.444
1135.51354,12229.23124,13,6.427
1135.51354,12229.23124,13,6.416
1135.51354,12229.23124,13,6.407
1135.51354,12229.23124,13,6.392
1135.51354,12229.23124,13,6.379
1135.51354,12229.23124,13,6.366
1135.51354,12229.23124,13,6.35
1135.51354,12229.23124,13,6.334
1135.51354,12229.23124,13,6.317
1135.51354,12229.23124,13,6.303
1135.51354,12229.23124,13,6.289
1135.51354,12229.23124,13,6.272
1135.51354,12229.23124,13,6.257
1135.51354,12229.23124,13,6.244
1135.51354,12229.23124,13,6.226
1135.51354,12229.23124,13,6.209
1135.51354,12229.23124,13,6.192
1135.51354,12229.23124,13,6.18
1135.51354,12229.23124,13,6.168
1135.51354,12229.23124,13,6.154
1135.51354,12229.23124,13,6.143
1135.51354,12229.23124,13,6.127
1135.51354,12229.23124,13,6.119
1135.51354,12229.23124,13,6.111
1135.51354,12229.23124,13,6.1
1135.51354,12229.23124,13,6.094
1135.51354,12229.23124,13,6.083
1135.51354,12229.23124,13,6.075
1135.51354,12229.23124,13,6.071
1135.51354,12229.23124,13,6.067
1135.51354,12229.23124,13,6.057
1135.51354,12229.23124,13,6.051
1135.51354,12229.23124,13,6.046
1135.51354,12229.23124,13,6.036
1135.51354,12229.23124,13,6.03
1135.51354,12229.23124,13,6.027
1135.51354,12229.23124,13,6.016
1135.51354,12229.23124,13,6.001
1135.51354,12229.23124,13,5.993
1135.51354,12229.23124,13,5.993
1135.51354,12229.23124,13,5.988
1135.51354,12229.23124,13,5.986
1135.51354,12229.23124,13,5.977
1135.51354,12229.23124,13,5.967
1135.51354,12229.23124,13,5.961
1135.51354,12229.23124,13,5.952
1135.51354,12229.23124,13,5.949
1135.51354,12229.23124,13,5.945
1135.51354,12229.23124,13,5.942
1135.51354,12229.23124,13,5.935
1135.51354,12229.23124,13,5.933
1135.51354,12229.23124,13,5.928
1135.51354,12229.23124,13,5.929
1135.51354,12229.23124,13,5.926
1135.51354,12229.23124,13,5.93
1135.51354,12229.23124,13,5.929
1135.51354,12229.23124,13,5.928
1135.51354,12229.23124,13,5.929
1135.51354,12229.23124,13,5.934
1135.51354,12229.23124,13,5.936
1135.51354,12229.23124,13,5.937
1135.51354,12229.23124,13,5.939
1135.51354,12229.23124,13,5.945
1135.51354,12229.23124,13,5.946
1135.51354,12229.23124,13,5.947
1135.51354,12229.23124,13,5.947
1135.51354,12229.23124,13,5.954
1135.51354,12229.23124,13,5.954
1135.51354,12229.23124,13,5.958
1135.51354,12229.23124,13,5.956
1135.51354,12229.23124,13,5.953
1135.51354,12229.23124,13,5.965
1135.51354,12229.23124,13,5.97
1135.51354,12229.23124,13,5.97
1135.51354,12229.23124,13,5.972
1135.51354,12229.23124,13,5.971
1135.51354,12229.23124,13,5.976
1135.51354,12229.23124,13,5.976
1135.51354,12229.23124,13,5.97
1135.51354,12229.23124,13,5.979
1135.51354,12229.23124,13,5.983
1135.51354,12229.23124,13,5.982
1135.51354,12229.23124,13,5.985
1135.51354,12229.23124,13,5.985
1135.51354,12229.23124,13,5.984
1135.51354,12229.23124,13,5.985
1135.51354,12229.23124,13,5.985
1135.51354,12229.23124,13,5.989
1135.51354,12229.23124,13,5.994
1135.51354,12229.23124,13,6.002
1135.51354,12229.23124,13,6.004
1135.51354,12229.23124,13,6.007
1135.51354,12229.23124,13,6.011
1135.51354,12229.23124,13,6.016
1135.51354,12229.23124,13,6.024
1135.51354,12229.23124,13,6.024
1135.51354,12229.23124,13,6.024
1135.51354,12229.23124,13,6.029
1135.51354,12229.23124,13,6.034
1135.51354,12229.23124,13,6.037
1135.51354,12229.23124,13,6.045
1135.51354,12229.23124,13,6.054
1135.51354,12229.23124,13,6.061
1135.51354,12229.23124,13,6.064
1135.51354,12229.23124,13,6.071
1135.51354,12229.23124,13,6.081
1135.51354,12229.23124,13,6.081
1135.51354,12229.23124,13,6.094
1135.51354,12229.23124,13,6.1
1135.51354,12229.23124,13,6.104
1135.51354,12229.23124,13,6.107
1135.51354,12229.23124,13,6.115
1135.51354,12229.23124,13,6.121
1135.51354,12229.23124,13,6.13
1135.51354,12229.23124,13,6.134
1135.51354,12229.23124,13,6.141
1135.51354,12229.23124,13,6.145
1135.51354,12229.23124,13,6.15
1135.51354,12229.23124,13,6.157
1135.51354,12229.23124,13,6.165
1135.51354,12229.23124,13,6.17
1135.51354,12229.23124,13,6.182
1135.51354,12229.23124,13,6.181
1135.51354,12229.23124,13,6.185
1135.51354,12229.23124,13,6.196
1135.51354,12229.23124,13,6.195
1135.51354,12229.23124,13,6.195
1135.51354,12229.23124,13,6.197
1135.51354,12229.23124,13,6.197
1135.51354,12229.23124,13,6.204
1135.51354,12229.23124,13,6.208
1135.51354,12229.23124,13,6.209
1135.51354,12229.23124,13,6.211
1135.51354,12229.23124,13,6.211
1135.51354,12229.23124,13,6.215
1135.51354,12229.23124,13,6.217
1135.51354,12229.23124,13,6.209
1135.51354,12229.23124,13,6.206
1135.51354,12229.23124,13,6.211
1135.51354,12229.23124,13,6.209
1135.51354,12229.23124,13,6.212
1135.51354,12229.23124,13,6.212
1135.51354,12229.23124,13,6.213
1135.51354,12229.23124,13,6.217
1135.51354,12229.23124,13,6.217
1135.51354,12229.23124,13,6.218
1135.51354,12229.23124,13,6.225
1135.51354,12229.23124,13,6.224
1135.51354,12229.23124,13,6.231
1135.51354,12229.23124,13,6.233
1135.51354,12229.23124,13,6.23
1135.51354,12229.23124,13,6.221
1135.51354,12229.23124,13,6.219
1135.51354,12229.23124,13,6.219
1135.51354,12229.23124,13,6.227
1135.51354,12229.23124,13,6.23
1135.51354,12229.23124,13,6.227
1135.51354,12229.23124,13,6.235
1135.51354,12229.23124,13,6.242
1135.51354,12229.23124,13,6.251
1135.51354,12229.23124,13,6.259
1135.51354,12229.23124,13,6.271
1135.51354,12229.23124,13,6.271
1135.51354,12229.23124,13,6.281
1135.51354,12229.23124,13,6.284
1135.51354,12229.23124,13,6.289
1135.51354,12229.23124,13,6.295
1135.51354,12229.23124,13,6.296
1135.51354,12229.23124,13,6.289
1135.51354,12229.23124,13,6.299
1135.51354,12229.23124,13,6.309
1135.51354,12229.23124,13,6.311
1135.51354,12229.23124,13,6.319
1135.51354,12229.23124,13,6.32
1135.51354,12229.23124,13,6.322
1135.51354,12229.23124,13,6.326
1135.51354,12229.23124,13,6.325
1135.51354,12229.23124,13,6.322
1135.51354,12229.23124,13,6.328
1135.51354,12229.23124,13,6.33
1135.51354,12229.23124,13,6.335
1135.51354,12229.23124,13,6.331
1135.51354,12229.23124,13,6.334
1135.51354,12229.23124,13,6.341
1135.51354,12229.23124,13,6.339
1135.51354,12229.23124,13,6.335
1135.51354,12229.23124,13,6.341
1135.51354,12229.23124,13,6.342
1135.51354,12229.23124,13,6.348
1135.51354,12229.23124,13,6.346
1135.51354,12229.23124,13,6.341
1135.51354,12229.23124,13,6.342
1135.51354,12229.23124,13,6.338
1135.51354,12229.23124,13,6.344
1135.51354,12229.23124,13,6.343
1135.51354,12229.23124,13,6.342
1135.51354,12229.23124,13,6.341
1135.51354,12229.23124,13,6.342
1135.51354,12229.23124,13,6.347
1135.51354,12229.23124,13,6.352
1135.51354,12229.23124,13,6.35
1135.51354,12229.23124,13,6.351
1135.51354,12229.23124,13,6.343
1135.51354,12229.23124,13,6.348
1135.51354,12229.23124,13,6.35
1135.51354,12229.23124,13,6.345
1135.51354,12229.23124,13,6.346
1135.51354,12229.23124,13,6.346
1135.51354,12229.23124,13,6.349
1135.51354,12229.23124,13,6.35
1135.51354,12229.23124,13,6.348
1135.51354,12229.23124,13,6.348
1135.51354,12229.23124,13,6.35
1135.51354,12229.23124,13,6.356
1135.51354,12229.23124,13,6.354
1135.51354,12229.23124,13,6.356
1135.51354,12229.23124,13,6.353
1135.51354,12229.23124,13,6.353
1135.51354,12229.23124,13,6.349
1135.51354,12229.23124,13,6.346
1135.51354,12229.23124,13,6.34
1135.51354,12229.23124,13,6.342
1135.51354,12229.23124,13,6.344
1135.51354,12229.23124,13,6.34
1135.51354,12229.23124,13,6.34
1135.51354,12229.23124,13,6.336
1135.51354,12229.23124,13,6.334
1135.51354,12229.23124,13,6.336
1135.51354,12229.23124,13,6.338
1135.51354,12229.23124,13,6.336
1135.51354,12229.23124,13,6.337
1135.51354,12229.23124,13,6.335
1135.51354,12229.23124,13,6.336
1135.51354,12229.23124,13,6.336
1135.51354,12229.23124,13,6.337
1135.51354,12229.23124,13,6.338
1135.51354,12229.23124,13,6.341
1135.51354,12229.23124,13,6.336
1135.51354,12229.23124,13,6.334
1135.51354,12229.23124,13,6.329
1135.51354,12229.23124,13,6.328
1135.51354,12229.23124,13,6.33
1135.51354,12229.23124,13,6.329
1135.51354,12229.23124,13,6.33
1135.51354,12229.23124,13,6.33
1135.51354,12229.23124,13,6.326
1135.51354,12229.23124,13,6.328
1135.51354,12229.23124,13,6.327
1135.51354,12229.23124,13,6.325
1135.51354,12229.23124,13,6.328
1135.51354,12229.23124,13,6.33
1135.51354,12229.23124,13,6.329
1135.51354,12229.23124,13,6.328
1135.51354,12229.23124,13,6.335
1135.51354,12229.23124,13,6.335
1135.51354,12229.23124,13,6.331
1135.51354,12229.23124,13,6.331
1135.51354,12229.23124,13,6.336
1135.51354,12229.23124,13,6.331
1135.51354,12229.23124,13,6.329
1135.51354,12229.23124,13,6.328
1135.51354,12229.23124,13,6.321
1135.51354,12229.23124,13,6.326
1135.51354,12229.23124,13,6.323
1135.51354,12229.23124,13,6.324
1135.51354,12229.23124,13,6.33
1135.51354,12229.23124,13,6.327
1135.51354,12229.23124,13,6.328
1135.51354,12229.23124,13,6.327
1135.51354,12229.23124,13,6.327
1135.51354,12229.23124,13,6.326
1135.51354,12229.23124,13,6.333
1135.51354,12229.23124,13,6.329
1135.51354,12229.23124,13,6.331
1135.51354,12229.23124,13,6.336
1135.51354,12229.23124,13,6.332
1135.51354,12229.23124,13,6.336
1135.51354,12229.23124,13,6.33
1135.51354,12229.23124,13,6.334
1135.51354,12229.23124,13,6.338
1135.51354,12229.23124,13,6.339
1135.51354,12229.23124,13,6.33
1135.51354,12229.23124,13,6.337
1135.51354,12229.23124,13,6.337
1135.51354,12229.23124,13,6.328
1135.51354,12229.23124,13,6.332
1135.51354,12229.23124,13,6.334
1135.51354,12229.23124,13,6.336
1135.51354,12229.23124,13,6.335
1135.51354,12229.23124,13,6.336
1135.51354,12229.23124,13,6.335
1135.51354,12229.23124,13,6.34
1135.51354,12229.23124,13,6.331
1135.51354,12229.23124,13,6.33
1135.51354,12229.23124,13,6.332
1135.51354,12229.23124,13,6.331
1135.51354,12229.23124,13,6.327
1135.51354,12229.23124,13,6.329
1135.51354,12229.23124,13,6.336
1135.51354,12229.23124,13,6.335
1135.51354,12229.23124,13,6.332
