Latitude,Longitude,Comment,Temp. [degC],Depth [m]
1136.18517,12228.3138,15,30.683,4.808
1136.18517,12228.3138,15,30.684,4.808
1136.18517,12228.3138,15,30.684,4.808
1136.18517,12228.3138,15,30.684,4.809
1136.18517,12228.3138,15,30.685,4.808
1136.18517,12228.3138,15,30.685,4.808
1136.18517,12228.3138,15,30.686,4.809
1136.18517,12228.3138,15,30.686,4.808
1136.18517,12228.3138,15,30.687,4.809
1136.18517,12228.3138,15,30.686,4.808
1136.18517,12228.3138,15,30.685,4.808
1136.18517,12228.3138,15,30.685,4.809
1136.18517,12228.3138,15,30.685,4.808
1136.18517,12228.3138,15,30.685,4.809
1136.18517,12228.3138,15,30.685,4.809
1136.18517,12228.3138,15,30.686,4.808
1136.18517,12228.3138,15,30.685,4.808
1136.18517,12228.3138,15,30.686,4.809
1136.18517,12228.3138,15,30.684,4.808
1136.18517,12228.3138,15,30.684,4.808
1136.18517,12228.3138,15,30.684,4.809
1136.18517,12228.3138,15,30.685,4.808
1136.18517,12228.3138,15,30.685,4.808
1136.18517,12228.3138,15,30.685,4.809
1136.18517,12228.3138,15,30.686,4.808
1136.18517,12228.3138,15,30.686,4.81
1136.18517,12228.3138,15,30.686,4.809
1136.18517,12228.3138,15,30.685,4.809
1136.18517,12228.3138,15,30.684,4.81
1136.18517,12228.3138,15,30.685,4.809
1136.18517,12228.3138,15,30.685,4.81
1136.18517,12228.3138,15,30.685,4.811
1136.18517,12228.3138,15,30.686,4.81
1136.18517,12228.3138,15,30.687,4.81
1136.18517,12228.3138,15,30.688,4.81
1136.18517,12228.3138,15,30.686,4.81
1136.18517,12228.3138,15,30.687,4.811
1136.18517,12228.3138,15,30.686,4.81
1136.18517,12228.3138,15,30.687,4.81
1136.18517,12228.3138,15,30.686,4.811
1136.18517,12228.3138,15,30.686,4.811
1136.18517,12228.3138,15,30.686,4.81
1136.18517,12228.3138,15,30.687,4.81
1136.18517,12228.3138,15,30.686,4.81
1136.18517,12228.3138,15,30.686,4.81
1136.18517,12228.3138,15,30.686,4.809
1136.18517,12228.3138,15,30.686,4.811
1136.18517,12228.3138,15,30.687,4.809
1136.18517,12228.3138,15,30.686,4.808
1136.18517,12228.3138,15,30.686,4.806
1136.18517,12228.3138,15,30.686,4.806
1136.18517,12228.3138,15,30.686,4.803
1136.18517,12228.3138,15,30.685,4.801
1136.18517,12228.3138,15,30.685,4.799
1136.18517,12228.3138,15,30.685,4.795
1136.18517,12228.3138,15,30.685,4.795
1136.18517,12228.3138,15,30.686,4.79
1136.18517,12228.3138,15,30.687,4.788
1136.18517,12228.3138,15,30.686,4.786
1136.18517,12228.3138,15,30.686,4.786
1136.18517,12228.3138,15,30.686,4.783
1136.18517,12228.3138,15,30.685,4.781
1136.18517,12228.3138,15,30.686,4.778
1136.18517,12228.3138,15,30.686,4.776
1136.18517,12228.3138,15,30.685,4.773
1136.18517,12228.3138,15,30.685,4.77
1136.18517,12228.3138,15,30.685,4.767
1136.18517,12228.3138,15,30.685,4.763
1136.18517,12228.3138,15,30.685,4.758
1136.18517,12228.3138,15,30.685,4.755
1136.18517,12228.3138,15,30.686,4.75
1136.18517,12228.3138,15,30.685,4.742
1136.18517,12228.3138,15,30.685,4.737
1136.18517,12228.3138,15,30.685,4.732
1136.18517,12228.3138,15,30.685,4.726
1136.18517,12228.3138,15,30.686,4.722
1136.18517,12228.3138,15,30.685,4.721
1136.18517,12228.3138,15,30.685,4.719
1136.18517,12228.3138,15,30.686,4.719
1136.18517,12228.3138,15,30.686,4.716
1136.18517,12228.3138,15,30.686,4.714
1136.18517,12228.3138,15,30.686,4.715
1136.18517,12228.3138,15,30.686,4.714
1136.18517,12228.3138,15,30.686,4.714
1136.18517,12228.3138,15,30.686,4.715
1136.18517,12228.3138,15,30.686,4.717
1136.18517,12228.3138,15,30.686,4.721
1136.18517,12228.3138,15,30.686,4.722
1136.18517,12228.3138,15,30.686,4.724
1136.18517,12228.3138,15,30.686,4.725
1136.18517,12228.3138,15,30.687,4.725
1136.18517,12228.3138,15,30.687,4.725
1136.18517,12228.3138,15,30.687,4.724
1136.18517,12228.3138,15,30.686,4.723
1136.18517,12228.3138,15,30.686,4.72
1136.18517,12228.3138,15,30.685,4.717
1136.18517,12228.3138,15,30.685,4.715
1136.18517,12228.3138,15,30.686,4.713
1136.18517,12228.3138,15,30.686,4.71
1136.18517,12228.3138,15,30.686,4.71
1136.18517,12228.3138,15,30.686,4.709
1136.18517,12228.3138,15,30.686,4.709
1136.18517,12228.3138,15,30.686,4.71
1136.18517,12228.3138,15,30.687,4.712
1136.18517,12228.3138,15,30.686,4.711
1136.18517,12228.3138,15,30.685,4.711
1136.18517,12228.3138,15,30.686,4.711
1136.18517,12228.3138,15,30.686,4.711
1136.18517,12228.3138,15,30.686,4.713
1136.18517,12228.3138,15,30.685,4.712
1136.18517,12228.3138,15,30.685,4.712
1136.18517,12228.3138,15,30.685,4.713
1136.18517,12228.3138,15,30.686,4.71
1136.18517,12228.3138,15,30.686,4.708
1136.18517,12228.3138,15,30.686,4.707
1136.18517,12228.3138,15,30.686,4.704
1136.18517,12228.3138,15,30.686,4.704
1136.18517,12228.3138,15,30.686,4.701
1136.18517,12228.3138,15,30.686,4.695
1136.18517,12228.3138,15,30.686,4.692
1136.18517,12228.3138,15,30.686,4.689
1136.18517,12228.3138,15,30.686,4.685
1136.18517,12228.3138,15,30.685,4.683
1136.18517,12228.3138,15,30.685,4.681
1136.18517,12228.3138,15,30.685,4.677
1136.18517,12228.3138,15,30.685,4.68
1136.18517,12228.3138,15,30.684,4.677
1136.18517,12228.3138,15,30.685,4.678
1136.18517,12228.3138,15,30.684,4.683
1136.18517,12228.3138,15,30.685,4.685
1136.18517,12228.3138,15,30.685,4.691
1136.18517,12228.3138,15,30.684,4.694
1136.18517,12228.3138,15,30.685,4.691
1136.18517,12228.3138,15,30.685,4.692
1136.18517,12228.3138,15,30.685,4.692
1136.18517,12228.3138,15,30.685,4.689
1136.18517,12228.3138,15,30.685,4.689
1136.18517,12228.3138,15,30.685,4.687
1136.18517,12228.3138,15,30.685,4.686
1136.18517,12228.3138,15,30.684,4.686
1136.18517,12228.3138,15,30.685,4.683
1136.18517,12228.3138,15,30.684,4.681
1136.18517,12228.3138,15,30.684,4.68
1136.18517,12228.3138,15,30.685,4.677
1136.66412,12227.76065,16,32.771,0.011
1136.66412,12227.76065,16,32.77,0.023
1136.66412,12227.76065,16,32.772,0.032
1136.66412,12227.76065,16,32.772,0.038
1136.66412,12227.76065,16,32.776,0.047
1136.66412,12227.76065,16,32.777,0.048
1136.66412,12227.76065,16,32.781,0.049
1136.66412,12227.76065,16,32.781,0.047
1136.66412,12227.76065,16,32.777,0.041
1136.66412,12227.76065,16,32.773,0.035
1136.66412,12227.76065,16,32.77,0.028
1136.66412,12227.76065,16,32.775,0.023
1136.66412,12227.76065,16,32.78,0.022
1136.66412,12227.76065,16,32.787,0.018
1136.66412,12227.76065,16,32.797,0.023
1136.66412,12227.76065,16,32.804,0.027
1136.66412,12227.76065,16,32.806,0.032
1136.66412,12227.76065,16,32.807,0.042
1136.66412,12227.76065,16,32.807,0.052
1136.66412,12227.76065,16,32.808,0.067
1136.66412,12227.76065,16,32.81,0.082
1136.66412,12227.76065,16,32.812,0.092
1136.66412,12227.76065,16,32.812,0.092
1136.66412,12227.76065,16,32.805,0.103
1136.66412,12227.76065,16,32.796,0.108
1136.66412,12227.76065,16,32.789,0.113
1136.66412,12227.76065,16,32.783,0.118
1136.66412,12227.76065,16,32.78,0.123
1136.66412,12227.76065,16,32.777,0.129
1136.66412,12227.76065,16,32.774,0.138
1136.66412,12227.76065,16,32.77,0.144
1136.66412,12227.76065,16,32.764,0.153
1136.66412,12227.76065,16,32.753,0.164
1136.66412,12227.76065,16,32.745,0.175
1136.66412,12227.76065,16,32.733,0.189
1136.66412,12227.76065,16,32.723,0.201
1136.66412,12227.76065,16,32.712,0.212
1136.66412,12227.76065,16,32.684,0.222
1136.66412,12227.76065,16,32.634,0.228
1136.66412,12227.76065,16,32.591,0.231
1136.66412,12227.76065,16,32.559,0.234
1136.66412,12227.76065,16,32.539,0.235
1136.66412,12227.76065,16,32.524,0.241
1136.66412,12227.76065,16,32.511,0.245
1136.66412,12227.76065,16,32.488,0.25
1136.66412,12227.76065,16,32.471,0.256
1136.66412,12227.76065,16,32.462,0.265
1136.66412,12227.76065,16,32.457,0.273
1136.66412,12227.76065,16,32.449,0.283
1136.66412,12227.76065,16,32.441,0.295
1136.66412,12227.76065,16,32.437,0.306
1136.66412,12227.76065,16,32.432,0.318
1136.66412,12227.76065,16,32.426,0.333
1136.66412,12227.76065,16,32.423,0.352
1136.66412,12227.76065,16,32.422,0.37
1136.66412,12227.76065,16,32.417,0.381
1136.66412,12227.76065,16,32.409,0.39
1136.66412,12227.76065,16,32.401,0.394
1136.66412,12227.76065,16,32.397,0.395
1136.66412,12227.76065,16,32.393,0.399
1136.66412,12227.76065,16,32.391,0.406
1136.66412,12227.76065,16,32.391,0.42
1136.66412,12227.76065,16,32.383,0.432
1136.66412,12227.76065,16,32.372,0.44
1136.66412,12227.76065,16,32.363,0.448
1136.66412,12227.76065,16,32.36,0.452
1136.66412,12227.76065,16,32.359,0.454
1136.66412,12227.76065,16,32.357,0.458
1136.66412,12227.76065,16,32.356,0.461
1136.66412,12227.76065,16,32.356,0.464
1136.66412,12227.76065,16,32.357,0.466
1136.66412,12227.76065,16,32.358,0.466
1136.66412,12227.76065,16,32.358,0.465
1136.66412,12227.76065,16,32.357,0.462
1136.66412,12227.76065,16,32.355,0.456
1136.66412,12227.76065,16,32.356,0.454
1136.66412,12227.76065,16,32.356,0.451
1136.66412,12227.76065,16,32.355,0.449
1136.66412,12227.76065,16,32.354,0.452
1136.66412,12227.76065,16,32.354,0.452
1136.66412,12227.76065,16,32.353,0.455
1136.66412,12227.76065,16,32.353,0.463
1136.66412,12227.76065,16,32.354,0.471
1136.66412,12227.76065,16,32.355,0.482
1136.66412,12227.76065,16,32.355,0.49
1136.66412,12227.76065,16,32.355,0.498
1136.66412,12227.76065,16,32.354,0.503
1136.66412,12227.76065,16,32.352,0.507
1136.66412,12227.76065,16,32.351,0.509
1136.66412,12227.76065,16,32.355,0.508
1136.66412,12227.76065,16,32.36,0.51
1136.66412,12227.76065,16,32.357,0.509
1136.66412,12227.76065,16,32.359,0.508
1136.66412,12227.76065,16,32.361,0.51
1136.66412,12227.76065,16,32.363,0.508
1136.66412,12227.76065,16,32.365,0.51
1136.66412,12227.76065,16,32.367,0.515
1136.66412,12227.76065,16,32.371,0.518
1136.66412,12227.76065,16,32.376,0.525
1136.66412,12227.76065,16,32.376,0.532
1136.66412,12227.76065,16,32.371,0.535
1136.66412,12227.76065,16,32.376,0.54
1136.66412,12227.76065,16,32.383,0.542
1136.66412,12227.76065,16,32.385,0.544
1136.66412,12227.76065,16,32.38,0.544
1136.66412,12227.76065,16,32.375,0.542
1136.66412,12227.76065,16,32.373,0.542
1136.66412,12227.76065,16,32.369,0.544
1136.66412,12227.76065,16,32.364,0.551
1136.66412,12227.76065,16,32.363,0.566
1136.66412,12227.76065,16,32.365,0.582
1136.66412,12227.76065,16,32.374,0.599
1136.66412,12227.76065,16,32.383,0.617
1136.66412,12227.76065,16,32.388,0.634
1136.66412,12227.76065,16,32.394,0.654
1136.66412,12227.76065,16,32.394,0.673
1136.66412,12227.76065,16,32.387,0.691
1136.66412,12227.76065,16,32.371,0.708
1136.66412,12227.76065,16,32.356,0.722
1136.66412,12227.76065,16,32.345,0.732
1136.66412,12227.76065,16,32.339,0.741
1136.66412,12227.76065,16,32.332,0.746
1136.66412,12227.76065,16,32.325,0.75
1136.66412,12227.76065,16,32.32,0.751
1136.66412,12227.76065,16,32.317,0.752
1136.66412,12227.76065,16,32.315,0.758
1136.66412,12227.76065,16,32.314,0.769
1136.66412,12227.76065,16,32.31,0.781
1136.66412,12227.76065,16,32.301,0.796
1136.66412,12227.76065,16,32.289,0.814
1136.66412,12227.76065,16,32.284,0.832
1136.66412,12227.76065,16,32.257,0.849
1136.66412,12227.76065,16,32.219,0.863
1136.66412,12227.76065,16,32.193,0.88
1136.66412,12227.76065,16,32.178,0.895
1136.66412,12227.76065,16,32.173,0.906
1136.66412,12227.76065,16,32.173,0.906
1136.66412,12227.76065,16,32.171,0.918
1136.66412,12227.76065,16,32.17,0.928
1136.66412,12227.76065,16,32.17,0.936
1136.66412,12227.76065,16,32.17,0.945
1136.66412,12227.76065,16,32.17,0.954
1136.66412,12227.76065,16,32.17,0.961
1136.66412,12227.76065,16,32.17,0.966
1136.66412,12227.76065,16,32.172,0.969
1136.66412,12227.76065,16,32.175,0.971
1136.66412,12227.76065,16,32.18,0.972
1136.66412,12227.76065,16,32.184,0.97
1136.66412,12227.76065,16,32.186,0.975
1136.66412,12227.76065,16,32.19,0.984
1136.66412,12227.76065,16,32.189,0.995
1136.66412,12227.76065,16,32.188,1.01
1136.66412,12227.76065,16,32.183,1.024
1136.66412,12227.76065,16,32.173,1.036
1136.66412,12227.76065,16,32.162,1.048
1136.66412,12227.76065,16,32.155,1.058
1136.66412,12227.76065,16,32.151,1.067
1136.66412,12227.76065,16,32.143,1.079
1136.66412,12227.76065,16,32.137,1.088
1136.66412,12227.76065,16,32.132,1.096
1136.66412,12227.76065,16,32.12,1.103
1136.66412,12227.76065,16,32.107,1.109
1136.66412,12227.76065,16,32.096,1.115
1136.66412,12227.76065,16,32.089,1.12
1136.66412,12227.76065,16,32.084,1.125
1136.66412,12227.76065,16,32.078,1.131
1136.66412,12227.76065,16,32.077,1.136
1136.66412,12227.76065,16,32.073,1.14
1136.66412,12227.76065,16,32.068,1.145
1136.66412,12227.76065,16,32.066,1.143
1136.66412,12227.76065,16,32.065,1.143
1136.66412,12227.76065,16,32.064,1.142
1136.66412,12227.76065,16,32.063,1.143
1136.66412,12227.76065,16,32.062,1.148
1136.66412,12227.76065,16,32.062,1.152
1136.66412,12227.76065,16,32.06,1.158
1136.66412,12227.76065,16,32.06,1.167
1136.66412,12227.76065,16,32.059,1.173
1136.66412,12227.76065,16,32.057,1.182
1136.66412,12227.76065,16,32.052,1.192
1136.66412,12227.76065,16,32.045,1.202
1136.66412,12227.76065,16,32.04,1.211
1136.66412,12227.76065,16,32.036,1.22
1136.66412,12227.76065,16,32.033,1.23
1136.66412,12227.76065,16,32.031,1.242
1136.66412,12227.76065,16,32.03,1.251
1136.66412,12227.76065,16,32.027,1.261
1136.66412,12227.76065,16,32.023,1.269
1136.66412,12227.76065,16,32.021,1.271
1136.66412,12227.76065,16,32.019,1.274
1136.66412,12227.76065,16,32.018,1.278
1136.66412,12227.76065,16,32.017,1.282
1136.66412,12227.76065,16,32.002,1.289
1136.66412,12227.76065,16,32.002,1.289
1136.66412,12227.76065,16,31.975,1.294
1136.66412,12227.76065,16,31.931,1.3
1136.66412,12227.76065,16,31.869,1.309
1136.66412,12227.76065,16,31.822,1.317
1136.66412,12227.76065,16,31.792,1.33
1136.66412,12227.76065,16,31.773,1.345
1136.66412,12227.76065,16,31.759,1.359
1136.66412,12227.76065,16,31.741,1.374
1136.66412,12227.76065,16,31.716,1.385
1136.66412,12227.76065,16,31.696,1.395
1136.66412,12227.76065,16,31.683,1.408
1136.66412,12227.76065,16,31.674,1.418
1136.66412,12227.76065,16,31.671,1.431
1136.66412,12227.76065,16,31.667,1.444
1136.66412,12227.76065,16,31.663,1.454
1136.66412,12227.76065,16,31.655,1.464
1136.66412,12227.76065,16,31.642,1.469
1136.66412,12227.76065,16,31.634,1.47
1136.66412,12227.76065,16,31.627,1.471
1136.66412,12227.76065,16,31.627,1.472
1136.66412,12227.76065,16,31.633,1.474
1136.66412,12227.76065,16,31.639,1.48
1136.66412,12227.76065,16,31.636,1.487
1136.66412,12227.76065,16,31.627,1.493
1136.66412,12227.76065,16,31.614,1.5
1136.66412,12227.76065,16,31.609,1.505
1136.66412,12227.76065,16,31.607,1.511
1136.66412,12227.76065,16,31.604,1.518
1136.66412,12227.76065,16,31.607,1.524
1136.66412,12227.76065,16,31.608,1.533
1136.66412,12227.76065,16,31.605,1.541
1136.66412,12227.76065,16,31.596,1.553
1136.66412,12227.76065,16,31.589,1.562
1136.66412,12227.76065,16,31.583,1.573
1136.66412,12227.76065,16,31.578,1.587
1136.66412,12227.76065,16,31.574,1.601
1136.66412,12227.76065,16,31.568,1.614
1136.66412,12227.76065,16,31.56,1.625
1136.66412,12227.76065,16,31.553,1.638
1136.66412,12227.76065,16,31.548,1.648
1136.66412,12227.76065,16,31.539,1.661
1136.66412,12227.76065,16,31.52,1.671
1136.66412,12227.76065,16,31.496,1.68
1136.66412,12227.76065,16,31.475,1.686
1136.66412,12227.76065,16,31.465,1.688
1136.66412,12227.76065,16,31.46,1.692
1136.66412,12227.76065,16,31.456,1.691
1136.66412,12227.76065,16,31.455,1.69
1136.66412,12227.76065,16,31.456,1.689
1136.66412,12227.76065,16,31.459,1.689
1136.66412,12227.76065,16,31.462,1.691
1136.66412,12227.76065,16,31.464,1.696
1136.66412,12227.76065,16,31.459,1.711
1136.66412,12227.76065,16,31.451,1.731
1136.66412,12227.76065,16,31.439,1.753
1136.66412,12227.76065,16,31.429,1.772
1136.66412,12227.76065,16,31.42,1.792
1136.66412,12227.76065,16,31.42,1.792
1136.66412,12227.76065,16,31.406,1.805
1136.66412,12227.76065,16,31.376,1.82
1136.66412,12227.76065,16,31.305,1.837
1136.66412,12227.76065,16,31.204,1.853
1136.66412,12227.76065,16,31.117,1.874
1136.66412,12227.76065,16,31.065,1.894
1136.66412,12227.76065,16,31.017,1.913
1136.66412,12227.76065,16,30.988,1.933
1136.66412,12227.76065,16,30.985,1.953
1136.66412,12227.76065,16,30.975,1.972
1136.66412,12227.76065,16,30.954,1.991
1136.66412,12227.76065,16,30.932,2.008
1136.66412,12227.76065,16,30.905,2.025
1136.66412,12227.76065,16,30.88,2.041
1136.66412,12227.76065,16,30.869,2.054
1136.66412,12227.76065,16,30.863,2.065
1136.66412,12227.76065,16,30.857,2.078
1136.66412,12227.76065,16,30.855,2.089
1136.66412,12227.76065,16,30.853,2.104
1136.66412,12227.76065,16,30.851,2.123
1136.66412,12227.76065,16,30.851,2.14
1136.66412,12227.76065,16,30.85,2.157
1136.66412,12227.76065,16,30.848,2.169
1136.66412,12227.76065,16,30.846,2.176
1136.66412,12227.76065,16,30.843,2.182
1136.66412,12227.76065,16,30.841,2.186
1136.66412,12227.76065,16,30.84,2.191
1136.66412,12227.76065,16,30.84,2.196
1136.66412,12227.76065,16,30.84,2.2
1136.66412,12227.76065,16,30.839,2.206
1136.66412,12227.76065,16,30.838,2.211
1136.66412,12227.76065,16,30.838,2.219
1136.66412,12227.76065,16,30.837,2.233
1136.66412,12227.76065,16,30.836,2.251
1136.66412,12227.76065,16,30.836,2.273
1136.66412,12227.76065,16,30.835,2.298
1136.66412,12227.76065,16,30.833,2.316
1136.66412,12227.76065,16,30.831,2.336
1136.66412,12227.76065,16,30.83,2.353
1136.66412,12227.76065,16,30.829,2.367
1136.66412,12227.76065,16,30.828,2.38
1136.66412,12227.76065,16,30.826,2.39
1136.66412,12227.76065,16,30.825,2.401
1136.66412,12227.76065,16,30.823,2.41
1136.66412,12227.76065,16,30.822,2.423
1136.66412,12227.76065,16,30.821,2.436
1136.66412,12227.76065,16,30.822,2.45
1136.66412,12227.76065,16,30.822,2.462
1136.66412,12227.76065,16,30.822,2.475
1136.66412,12227.76065,16,30.821,2.486
1136.66412,12227.76065,16,30.822,2.496
1136.66412,12227.76065,16,30.821,2.508
1136.66412,12227.76065,16,30.821,2.518
1136.66412,12227.76065,16,30.819,2.526
1136.66412,12227.76065,16,30.819,2.533
1136.66412,12227.76065,16,30.818,2.538
1136.66412,12227.76065,16,30.818,2.538
1136.66412,12227.76065,16,30.818,2.546
1136.66412,12227.76065,16,30.818,2.558
1136.66412,12227.76065,16,30.818,2.569
1136.66412,12227.76065,16,30.817,2.581
1136.66412,12227.76065,16,30.817,2.59
1136.66412,12227.76065,16,30.817,2.598
1136.66412,12227.76065,16,30.817,2.605
1136.66412,12227.76065,16,30.818,2.613
1136.66412,12227.76065,16,30.817,2.624
1136.66412,12227.76065,16,30.817,2.636
1136.66412,12227.76065,16,30.817,2.65
1136.66412,12227.76065,16,30.817,2.667
1136.66412,12227.76065,16,30.816,2.685
1136.66412,12227.76065,16,30.816,2.7
1136.66412,12227.76065,16,30.816,2.714
1136.66412,12227.76065,16,30.816,2.722
1136.66412,12227.76065,16,30.816,2.728
1136.66412,12227.76065,16,30.817,2.735
1136.66412,12227.76065,16,30.817,2.739
1136.66412,12227.76065,16,30.819,2.744
1136.66412,12227.76065,16,30.82,2.748
1136.66412,12227.76065,16,30.821,2.75
1136.66412,12227.76065,16,30.821,2.752
1136.66412,12227.76065,16,30.821,2.755
1136.66412,12227.76065,16,30.823,2.755
1136.66412,12227.76065,16,30.823,2.755
1136.66412,12227.76065,16,30.822,2.759
1136.66412,12227.76065,16,30.821,2.759
1136.66412,12227.76065,16,30.822,2.762
1136.66412,12227.76065,16,30.822,2.764
1136.66412,12227.76065,16,30.822,2.768
1136.66412,12227.76065,16,30.822,2.775
1136.66412,12227.76065,16,30.822,2.783
1136.66412,12227.76065,16,30.823,2.79
1136.66412,12227.76065,16,30.823,2.8
1136.66412,12227.76065,16,30.821,2.807
1136.66412,12227.76065,16,30.82,2.814
1136.66412,12227.76065,16,30.821,2.823
1136.66412,12227.76065,16,30.82,2.831
1136.66412,12227.76065,16,30.819,2.839
1136.66412,12227.76065,16,30.822,2.844
1136.66412,12227.76065,16,30.824,2.853
1136.66412,12227.76065,16,30.823,2.858
1136.66412,12227.76065,16,30.822,2.868
1136.66412,12227.76065,16,30.819,2.88
1136.66412,12227.76065,16,30.815,2.896
1136.66412,12227.76065,16,30.813,2.915
1136.66412,12227.76065,16,30.811,2.936
1136.66412,12227.76065,16,30.81,2.957
1136.66412,12227.76065,16,30.81,2.98
1136.66412,12227.76065,16,30.809,2.996
1136.66412,12227.76065,16,30.809,3.007
1136.66412,12227.76065,16,30.809,3.013
1136.66412,12227.76065,16,30.81,3.015
1136.66412,12227.76065,16,30.81,3.014
1136.66412,12227.76065,16,30.811,3.02
1136.66412,12227.76065,16,30.811,3.02
1136.66412,12227.76065,16,30.811,3.039
1136.66412,12227.76065,16,30.811,3.072
1136.66412,12227.76065,16,30.81,3.12
1136.66412,12227.76065,16,30.81,3.171
1136.66412,12227.76065,16,30.81,3.221
1136.66412,12227.76065,16,30.81,3.264
1136.66412,12227.76065,16,30.81,3.277
1136.66412,12227.76065,16,30.811,3.296
1136.66412,12227.76065,16,30.811,3.295
1136.66412,12227.76065,16,30.812,3.295
1136.66412,12227.76065,16,30.812,3.297
1136.66412,12227.76065,16,30.812,3.297
1136.66412,12227.76065,16,30.813,3.296
1136.66412,12227.76065,16,30.813,3.297
1136.66412,12227.76065,16,30.814,3.297
1136.66412,12227.76065,16,30.814,3.297
1136.66412,12227.76065,16,30.813,3.299
1136.66412,12227.76065,16,30.813,3.297
1136.66412,12227.76065,16,30.812,3.296
1136.66412,12227.76065,16,30.813,3.299
1136.66412,12227.76065,16,30.813,3.297
1136.66412,12227.76065,16,30.813,3.297
1136.66412,12227.76065,16,30.812,3.299
1136.66412,12227.76065,16,30.812,3.298
1136.66412,12227.76065,16,30.812,3.299
1136.66412,12227.76065,16,30.813,3.298
1136.66412,12227.76065,16,30.814,3.298
1136.66412,12227.76065,16,30.813,3.299
1136.66412,12227.76065,16,30.814,3.298
1136.66412,12227.76065,16,30.814,3.299
1136.66412,12227.76065,16,30.814,3.3
1136.66412,12227.76065,16,30.815,3.298
1136.66412,12227.76065,16,30.815,3.299
1136.66412,12227.76065,16,30.815,3.299
1136.66412,12227.76065,16,30.814,3.299
1136.66412,12227.76065,16,30.813,3.299
1136.66412,12227.76065,16,30.813,3.299
1136.66412,12227.76065,16,30.813,3.299
1136.66412,12227.76065,16,30.813,3.299
1136.66412,12227.76065,16,30.813,3.298
1136.66412,12227.76065,16,30.813,3.3
1136.66412,12227.76065,16,30.813,3.299
1136.66412,12227.76065,16,30.814,3.3
1136.66412,12227.76065,16,30.813,3.3
1136.66412,12227.76065,16,30.814,3.299
1136.66412,12227.76065,16,30.814,3.3
1136.66412,12227.76065,16,30.814,3.3
1136.66412,12227.76065,16,30.815,3.299
1136.66412,12227.76065,16,30.814,3.299
1136.66412,12227.76065,16,30.815,3.3
1136.66412,12227.76065,16,30.816,3.3
1136.66412,12227.76065,16,30.816,3.3
1136.66412,12227.76065,16,30.816,3.299
1136.66412,12227.76065,16,30.816,3.3
1136.66412,12227.76065,16,30.817,3.3
1136.66412,12227.76065,16,30.818,3.298
1136.66412,12227.76065,16,30.818,3.298
1136.66412,12227.76065,16,30.817,3.3
1136.66412,12227.76065,16,30.817,3.3
1136.66412,12227.76065,16,30.817,3.3
1136.66412,12227.76065,16,30.816,3.301
1136.66412,12227.76065,16,30.816,3.301
1136.66412,12227.76065,16,30.817,3.301
1136.66412,12227.76065,16,30.817,3.301
1136.66412,12227.76065,16,30.817,3.299
1136.66412,12227.76065,16,30.818,3.298
1136.66412,12227.76065,16,30.82,3.296
1136.66412,12227.76065,16,30.819,3.293
1136.66412,12227.76065,16,30.822,3.29
1136.66412,12227.76065,16,30.824,3.289
1136.66412,12227.76065,16,30.824,3.286
1136.66412,12227.76065,16,30.823,3.283
1136.66412,12227.76065,16,30.821,3.281
1136.66412,12227.76065,16,30.82,3.278
1136.66412,12227.76065,16,30.818,3.276
1136.66412,12227.76065,16,30.817,3.273
1136.66412,12227.76065,16,30.815,3.27
1136.66412,12227.76065,16,30.815,3.269
1136.66412,12227.76065,16,30.816,3.265
1136.66412,12227.76065,16,30.816,3.264
1136.66412,12227.76065,16,30.818,3.261
1136.66412,12227.76065,16,30.817,3.258
1136.66412,12227.76065,16,30.817,3.256
1136.66412,12227.76065,16,30.816,3.256
1136.66412,12227.76065,16,30.815,3.255
1136.66412,12227.76065,16,30.815,3.26
1136.66412,12227.76065,16,30.814,3.26
1136.66412,12227.76065,16,30.814,3.262
1136.66412,12227.76065,16,30.813,3.268
1136.66412,12227.76065,16,30.813,3.269
1136.66412,12227.76065,16,30.813,3.271
1136.66412,12227.76065,16,30.813,3.271
1136.66412,12227.76065,16,30.813,3.269
1136.66412,12227.76065,16,30.812,3.268
1136.66412,12227.76065,16,30.813,3.266
1136.66412,12227.76065,16,30.813,3.263
1136.66412,12227.76065,16,30.813,3.261
1136.66412,12227.76065,16,30.812,3.256
1136.66412,12227.76065,16,30.813,3.254
1136.66412,12227.76065,16,30.813,3.252
1136.66412,12227.76065,16,30.813,3.248
1136.66412,12227.76065,16,30.814,3.246
1136.66412,12227.76065,16,30.815,3.243
1136.66412,12227.76065,16,30.816,3.24
1136.66412,12227.76065,16,30.816,3.238
1136.66412,12227.76065,16,30.816,3.232
1136.66412,12227.76065,16,30.816,3.233
1136.66412,12227.76065,16,30.815,3.232
1136.66412,12227.76065,16,30.816,3.228
1136.66412,12227.76065,16,30.815,3.229
1136.66412,12227.76065,16,30.815,3.229
1136.66412,12227.76065,16,30.813,3.229
1136.66412,12227.76065,16,30.813,3.228
1136.66412,12227.76065,16,30.813,3.228
1136.66412,12227.76065,16,30.813,3.227
1136.66412,12227.76065,16,30.813,3.227
1136.66412,12227.76065,16,30.813,3.228
1136.66412,12227.76065,16,30.813,3.227
1136.66412,12227.76065,16,30.813,3.23
1136.66412,12227.76065,16,30.812,3.23
1136.66412,12227.76065,16,30.813,3.229
1136.66412,12227.76065,16,30.813,3.231
1136.66412,12227.76065,16,30.813,3.23
1136.66412,12227.76065,16,30.812,3.229
1136.66412,12227.76065,16,30.812,3.229
