Latitude,Longitude,Comment,G&G-DO,Depth [m]
1134.73264,12229.35746,1,5.941,1.182
1134.73264,12229.35746,1,5.945,1.183
1134.73264,12229.35746,1,5.943,1.183
1134.73264,12229.35746,1,5.941,1.183
1134.73264,12229.35746,1,5.941,1.185
1134.73264,12229.35746,1,5.943,1.187
1134.73264,12229.35746,1,5.943,1.189
1134.73264,12229.35746,1,5.941,1.191
1134.73264,12229.35746,1,5.937,1.191
1134.73264,12229.35746,1,5.938,1.193
1134.73264,12229.35746,1,5.937,1.193
1134.73264,12229.35746,1,5.943,1.193
1134.73264,12229.35746,1,5.945,1.195
1134.73264,12229.35746,1,5.945,1.194
1134.73264,12229.35746,1,5.94,1.194
1134.73264,12229.35746,1,5.941,1.193
1134.73264,12229.35746,1,5.941,1.19
1134.73264,12229.35746,1,5.944,1.191
1134.73264,12229.35746,1,5.941,1.188
1134.73264,12229.35746,1,5.941,1.185
1134.73264,12229.35746,1,5.941,1.185
1134.73264,12229.35746,1,5.94,1.184
1134.73264,12229.35746,1,5.943,1.18
1134.73264,12229.35746,1,5.943,1.18
1134.73264,12229.35746,1,5.946,1.178
1134.73264,12229.35746,1,5.943,1.177
1134.73264,12229.35746,1,5.944,1.175
1134.73264,12229.35746,1,5.94,1.175
1134.73264,12229.35746,1,5.941,1.173
1134.73264,12229.35746,1,5.945,1.174
1134.73264,12229.35746,1,5.944,1.175
1134.73264,12229.35746,1,5.946,1.176
1134.73264,12229.35746,1,5.941,1.177
1134.73264,12229.35746,1,5.939,1.177
1134.73264,12229.35746,1,5.942,1.176
1134.73264,12229.35746,1,5.938,1.178
1134.73264,12229.35746,1,5.939,1.178
1134.73264,12229.35746,1,5.938,1.177
1134.73264,12229.35746,1,5.94,1.178
1134.73264,12229.35746,1,5.938,1.177
1134.73264,12229.35746,1,5.941,1.177
1134.73264,12229.35746,1,5.941,1.178
1134.73264,12229.35746,1,5.94,1.178
1134.73264,12229.35746,1,5.941,1.181
1134.73264,12229.35746,1,5.941,1.183
1134.73264,12229.35746,1,5.941,1.185
1134.73264,12229.35746,1,5.941,1.188
1134.73264,12229.35746,1,5.937,1.19
1134.73264,12229.35746,1,5.937,1.192
1134.73264,12229.35746,1,5.93,1.196
1134.73264,12229.35746,1,5.934,1.198
1134.73264,12229.35746,1,5.94,1.199
1134.73264,12229.35746,1,5.939,1.197
1134.73264,12229.35746,1,5.938,1.197
1134.73264,12229.35746,1,5.935,1.194
1134.73264,12229.35746,1,5.934,1.191
1134.73264,12229.35746,1,5.939,1.188
1134.73264,12229.35746,1,5.94,1.186
1134.73264,12229.35746,1,5.939,1.182
1134.73264,12229.35746,1,5.935,1.18
1134.73264,12229.35746,1,5.934,1.179
1134.73264,12229.35746,1,5.933,1.179
1134.73264,12229.35746,1,5.932,1.178
1134.73264,12229.35746,1,5.933,1.176
1134.73264,12229.35746,1,5.931,1.177
1134.73264,12229.35746,1,5.929,1.176
1134.73264,12229.35746,1,5.93,1.176
1134.73264,12229.35746,1,5.928,1.174
1134.73264,12229.35746,1,5.93,1.175
1134.73264,12229.35746,1,5.933,1.175
1134.73264,12229.35746,1,5.934,1.176
1134.73264,12229.35746,1,5.933,1.175
1134.73264,12229.35746,1,5.929,1.177
1134.73264,12229.35746,1,5.928,1.179
1134.73264,12229.35746,1,5.936,1.179
1134.73264,12229.35746,1,5.932,1.181
1134.73264,12229.35746,1,5.935,1.183
1134.73264,12229.35746,1,5.933,1.184
1134.73264,12229.35746,1,5.929,1.186
1134.73264,12229.35746,1,5.929,1.186
1134.73264,12229.35746,1,5.932,1.189
1134.73264,12229.35746,1,5.936,1.191
1134.73264,12229.35746,1,5.938,1.194
1134.73264,12229.35746,1,5.934,1.194
1134.73264,12229.35746,1,5.933,1.195
1134.73264,12229.35746,1,5.933,1.194
1134.73264,12229.35746,1,5.93,1.194
1134.73264,12229.35746,1,5.932,1.194
1134.73264,12229.35746,1,5.93,1.192
1134.73264,12229.35746,1,5.929,1.19
1133.98622,12229.26987,2,5.129,-0.005
1133.98622,12229.26987,2,5.126,-0.007
1133.98622,12229.26987,2,5.126,-0.011
1133.98622,12229.26987,2,5.13,-0.013
1133.98622,12229.26987,2,5.128,-0.016
1133.98622,12229.26987,2,5.128,-0.019
1133.98622,12229.26987,2,5.133,-0.021
1133.98622,12229.26987,2,5.129,-0.02
1133.98622,12229.26987,2,5.129,-0.021
1133.98622,12229.26987,2,5.129,-0.02
1133.98622,12229.26987,2,5.129,-0.018
1133.98622,12229.26987,2,5.129,-0.016
1133.98622,12229.26987,2,5.129,-0.013
1133.98622,12229.26987,2,5.129,-0.013
1133.98622,12229.26987,2,5.128,-0.013
1133.98622,12229.26987,2,5.13,-0.011
1133.98622,12229.26987,2,5.128,-0.011
1133.98622,12229.26987,2,5.13,-0.011
1133.98622,12229.26987,2,5.133,-0.01
1133.98622,12229.26987,2,5.13,-0.009
1133.98622,12229.26987,2,5.13,-0.009
1133.98622,12229.26987,2,5.127,-0.005
1133.98622,12229.26987,2,5.128,-0.004
1133.98622,12229.26987,2,5.133,-0.002
1133.98622,12229.26987,2,5.128,0.004
1133.98622,12229.26987,2,5.126,0.012
1133.98622,12229.26987,2,5.127,0.018
1133.98622,12229.26987,2,5.125,0.022
1133.98622,12229.26987,2,5.126,0.021
1133.98622,12229.26987,2,5.127,0.023
1133.98622,12229.26987,2,5.127,0.024
1133.98622,12229.26987,2,5.124,0.025
1133.98622,12229.26987,2,5.124,0.027
1133.98622,12229.26987,2,5.124,0.026
1133.98622,12229.26987,2,5.125,0.029
1133.98622,12229.26987,2,5.126,0.033
1133.98622,12229.26987,2,5.126,0.038
1133.98622,12229.26987,2,5.123,0.049
1133.98622,12229.26987,2,5.116,0.062
1133.98622,12229.26987,2,5.116,0.073
1133.98622,12229.26987,2,5.113,0.083
1133.98622,12229.26987,2,5.111,0.092
1133.98622,12229.26987,2,5.107,0.103
1133.98622,12229.26987,2,5.104,0.117
1133.98622,12229.26987,2,5.105,0.129
1133.98622,12229.26987,2,5.109,0.142
1133.98622,12229.26987,2,5.103,0.156
1133.98622,12229.26987,2,5.104,0.17
1133.98622,12229.26987,2,5.104,0.185
1133.98622,12229.26987,2,5.102,0.2
1133.98622,12229.26987,2,5.101,0.217
1133.98622,12229.26987,2,5.097,0.233
1133.98622,12229.26987,2,5.097,0.247
1133.98622,12229.26987,2,5.101,0.259
1133.98622,12229.26987,2,5.105,0.271
1133.98622,12229.26987,2,5.102,0.28
1133.98622,12229.26987,2,5.102,0.292
1133.98622,12229.26987,2,5.101,0.307
1133.98622,12229.26987,2,5.101,0.32
1133.98622,12229.26987,2,5.096,0.336
1133.98622,12229.26987,2,5.1,0.347
1133.98622,12229.26987,2,5.101,0.36
1133.98622,12229.26987,2,5.096,0.37
1133.98622,12229.26987,2,5.095,0.377
1133.98622,12229.26987,2,5.102,0.384
1133.98622,12229.26987,2,5.101,0.391
1133.98622,12229.26987,2,5.103,0.399
1133.98622,12229.26987,2,5.1,0.41
1133.98622,12229.26987,2,5.1,0.418
1133.98622,12229.26987,2,5.091,0.428
1133.98622,12229.26987,2,5.085,0.438
1133.98622,12229.26987,2,5.085,0.438
1133.98622,12229.26987,2,5.084,0.444
1133.98622,12229.26987,2,5.08,0.451
1133.98622,12229.26987,2,5.082,0.456
1133.98622,12229.26987,2,5.078,0.462
1133.98622,12229.26987,2,5.072,0.47
1133.98622,12229.26987,2,5.065,0.478
1133.98622,12229.26987,2,5.064,0.488
1133.98622,12229.26987,2,5.065,0.499
1133.98622,12229.26987,2,5.068,0.512
1133.98622,12229.26987,2,5.068,0.531
1133.98622,12229.26987,2,5.071,0.556
1133.98622,12229.26987,2,5.073,0.579
1133.98622,12229.26987,2,5.081,0.6
1133.98622,12229.26987,2,5.085,0.617
1133.98622,12229.26987,2,5.096,0.633
1133.98622,12229.26987,2,5.109,0.648
1133.98622,12229.26987,2,5.116,0.661
1133.98622,12229.26987,2,5.124,0.674
1133.98622,12229.26987,2,5.127,0.686
1133.98622,12229.26987,2,5.136,0.694
1133.98622,12229.26987,2,5.142,0.701
1133.98622,12229.26987,2,5.146,0.708
1133.98622,12229.26987,2,5.147,0.713
1133.98622,12229.26987,2,5.151,0.717
1133.98622,12229.26987,2,5.152,0.717
1133.98622,12229.26987,2,5.159,0.718
1133.98622,12229.26987,2,5.164,0.719
1133.98622,12229.26987,2,5.165,0.719
1133.98622,12229.26987,2,5.168,0.722
1133.98622,12229.26987,2,5.171,0.726
1133.98622,12229.26987,2,5.177,0.732
1133.98622,12229.26987,2,5.176,0.746
1133.98622,12229.26987,2,5.171,0.764
1133.98622,12229.26987,2,5.173,0.782
1133.98622,12229.26987,2,5.175,0.8
1133.98622,12229.26987,2,5.179,0.816
1133.98622,12229.26987,2,5.187,0.83
1133.98622,12229.26987,2,5.195,0.842
1133.98622,12229.26987,2,5.199,0.849
1133.98622,12229.26987,2,5.203,0.857
1133.98622,12229.26987,2,5.211,0.864
1133.98622,12229.26987,2,5.218,0.872
1133.98622,12229.26987,2,5.222,0.884
1133.98622,12229.26987,2,5.22,0.897
1133.98622,12229.26987,2,5.223,0.912
1133.98622,12229.26987,2,5.222,0.926
1133.98622,12229.26987,2,5.229,0.937
1133.98622,12229.26987,2,5.234,0.948
1133.98622,12229.26987,2,5.233,0.959
1133.98622,12229.26987,2,5.231,0.97
1133.98622,12229.26987,2,5.23,0.985
1133.98622,12229.26987,2,5.221,0.998
1133.98622,12229.26987,2,5.222,1.012
1133.98622,12229.26987,2,5.225,1.025
1133.98622,12229.26987,2,5.229,1.035
1133.98622,12229.26987,2,5.235,1.047
1133.98622,12229.26987,2,5.235,1.061
1133.98622,12229.26987,2,5.238,1.073
1133.98622,12229.26987,2,5.244,1.087
1133.98622,12229.26987,2,5.244,1.087
1133.98622,12229.26987,2,5.247,1.099
1133.98622,12229.26987,2,5.256,1.11
1133.98622,12229.26987,2,5.265,1.117
1133.98622,12229.26987,2,5.271,1.118
1133.98622,12229.26987,2,5.283,1.12
1133.98622,12229.26987,2,5.288,1.117
1133.98622,12229.26987,2,5.298,1.116
1133.98622,12229.26987,2,5.299,1.115
1133.98622,12229.26987,2,5.306,1.112
1133.98622,12229.26987,2,5.311,1.11
1133.98622,12229.26987,2,5.318,1.108
1133.98622,12229.26987,2,5.326,1.105
1133.98622,12229.26987,2,5.331,1.103
1133.98622,12229.26987,2,5.334,1.104
1133.98622,12229.26987,2,5.343,1.102
1133.98622,12229.26987,2,5.35,1.105
1133.98622,12229.26987,2,5.352,1.109
1133.98622,12229.26987,2,5.355,1.118
1133.98622,12229.26987,2,5.351,1.134
1133.98622,12229.26987,2,5.345,1.156
1133.98622,12229.26987,2,5.345,1.177
1133.98622,12229.26987,2,5.35,1.199
1133.98622,12229.26987,2,5.364,1.216
1133.98622,12229.26987,2,5.377,1.231
1133.98622,12229.26987,2,5.388,1.25
1133.98622,12229.26987,2,5.397,1.269
1133.98622,12229.26987,2,5.399,1.292
1133.98622,12229.26987,2,5.405,1.315
1133.98622,12229.26987,2,5.409,1.331
1133.98622,12229.26987,2,5.409,1.346
1133.98622,12229.26987,2,5.411,1.358
1133.98622,12229.26987,2,5.416,1.371
1133.98622,12229.26987,2,5.416,1.388
1133.98622,12229.26987,2,5.416,1.403
1133.98622,12229.26987,2,5.422,1.412
1133.98622,12229.26987,2,5.426,1.419
1133.98622,12229.26987,2,5.435,1.416
1133.98622,12229.26987,2,5.435,1.418
1133.98622,12229.26987,2,5.432,1.421
1133.98622,12229.26987,2,5.434,1.423
1133.98622,12229.26987,2,5.437,1.432
1133.98622,12229.26987,2,5.44,1.445
1133.98622,12229.26987,2,5.444,1.466
1133.98622,12229.26987,2,5.444,1.49
1133.98622,12229.26987,2,5.444,1.51
1133.98622,12229.26987,2,5.449,1.53
1133.98622,12229.26987,2,5.454,1.547
1133.98622,12229.26987,2,5.463,1.564
1133.98622,12229.26987,2,5.471,1.583
1133.98622,12229.26987,2,5.481,1.595
1133.98622,12229.26987,2,5.485,1.61
1133.98622,12229.26987,2,5.493,1.617
1133.98622,12229.26987,2,5.497,1.621
1133.98622,12229.26987,2,5.505,1.626
1133.98622,12229.26987,2,5.508,1.628
1133.98622,12229.26987,2,5.512,1.637
1133.98622,12229.26987,2,5.513,1.657
1133.98622,12229.26987,2,5.513,1.657
1133.98622,12229.26987,2,5.514,1.677
1133.98622,12229.26987,2,5.517,1.689
1133.98622,12229.26987,2,5.52,1.701
1133.98622,12229.26987,2,5.523,1.7
1133.98622,12229.26987,2,5.529,1.707
1133.98622,12229.26987,2,5.528,1.728
1133.98622,12229.26987,2,5.525,1.735
1133.98622,12229.26987,2,5.527,1.749
1133.98622,12229.26987,2,5.532,1.75
1133.98622,12229.26987,2,5.538,1.752
1133.98622,12229.26987,2,5.545,1.751
1133.98622,12229.26987,2,5.549,1.752
1133.98622,12229.26987,2,5.546,1.754
1133.98622,12229.26987,2,5.547,1.754
1133.98622,12229.26987,2,5.55,1.751
1133.98622,12229.26987,2,5.556,1.75
1133.98622,12229.26987,2,5.554,1.751
1133.98622,12229.26987,2,5.557,1.75
1133.98622,12229.26987,2,5.561,1.748
1133.98622,12229.26987,2,5.56,1.746
1133.98622,12229.26987,2,5.562,1.744
1133.98622,12229.26987,2,5.563,1.742
1133.98622,12229.26987,2,5.565,1.74
1133.98622,12229.26987,2,5.568,1.739
1133.98622,12229.26987,2,5.568,1.74
1133.98622,12229.26987,2,5.571,1.738
1133.98622,12229.26987,2,5.573,1.739
1133.98622,12229.26987,2,5.575,1.741
1133.98622,12229.26987,2,5.576,1.744
1133.98622,12229.26987,2,5.578,1.749
1133.98622,12229.26987,2,5.576,1.752
1133.98622,12229.26987,2,5.572,1.756
1133.98622,12229.26987,2,5.574,1.76
1133.98622,12229.26987,2,5.576,1.763
1133.98622,12229.26987,2,5.579,1.768
1133.98622,12229.26987,2,5.578,1.773
1133.98622,12229.26987,2,5.581,1.777
1133.98622,12229.26987,2,5.583,1.78
1133.98622,12229.26987,2,5.585,1.781
1133.98622,12229.26987,2,5.584,1.784
1133.98622,12229.26987,2,5.579,1.787
1133.98622,12229.26987,2,5.578,1.785
1133.98622,12229.26987,2,5.578,1.786
1133.98622,12229.26987,2,5.585,1.786
1133.98622,12229.26987,2,5.587,1.784
1133.98622,12229.26987,2,5.59,1.783
1133.98622,12229.26987,2,5.585,1.781
1133.98622,12229.26987,2,5.583,1.779
1133.98622,12229.26987,2,5.581,1.778
1133.98622,12229.26987,2,5.579,1.776
1133.98622,12229.26987,2,5.581,1.776
1133.98622,12229.26987,2,5.58,1.774
1133.98622,12229.26987,2,5.577,1.772
1133.98622,12229.26987,2,5.577,1.771
1133.98622,12229.26987,2,5.582,1.771
1133.98622,12229.26987,2,5.583,1.771
1133.98622,12229.26987,2,5.584,1.772
1133.98622,12229.26987,2,5.584,1.772
1133.98622,12229.26987,2,5.583,1.771
1133.98622,12229.26987,2,5.584,1.771
1133.98622,12229.26987,2,5.583,1.772
1133.98622,12229.26987,2,5.577,1.771
1133.98622,12229.26987,2,5.579,1.772
1133.98622,12229.26987,2,5.579,1.772
1133.98622,12229.26987,2,5.579,1.77
1133.98622,12229.26987,2,5.577,1.771
1133.98622,12229.26987,2,5.583,1.77
1133.98622,12229.26987,2,5.586,1.772
1133.98622,12229.26987,2,5.584,1.773
1133.98622,12229.26987,2,5.578,1.774
1133.98622,12229.26987,2,5.581,1.779
1133.98622,12229.26987,2,5.584,1.785
1133.98622,12229.26987,2,5.59,1.798
1133.98622,12229.26987,2,5.592,1.815
1133.98622,12229.26987,2,5.584,1.836
1133.98622,12229.26987,2,5.588,1.857
1133.98622,12229.26987,2,5.584,1.878
1133.98622,12229.26987,2,5.581,1.9
1133.98622,12229.26987,2,5.584,1.924
1133.98622,12229.26987,2,5.585,1.95
1133.98622,12229.26987,2,5.584,1.973
1133.98622,12229.26987,2,5.58,1.998
1133.98622,12229.26987,2,5.578,2.019
1133.98622,12229.26987,2,5.582,2.035
1133.98622,12229.26987,2,5.58,2.052
1133.98622,12229.26987,2,5.58,2.063
1133.98622,12229.26987,2,5.582,2.075
1133.98622,12229.26987,2,5.582,2.081
1133.98622,12229.26987,2,5.586,2.085
1133.98622,12229.26987,2,5.588,2.089
1133.98622,12229.26987,2,5.586,2.096
1133.98622,12229.26987,2,5.586,2.102
1133.98622,12229.26987,2,5.591,2.11
1133.98622,12229.26987,2,5.59,2.115
1133.98622,12229.26987,2,5.586,2.117
1133.98622,12229.26987,2,5.583,2.122
1133.98622,12229.26987,2,5.581,2.128
1133.98622,12229.26987,2,5.585,2.136
1133.98622,12229.26987,2,5.578,2.146
1133.98622,12229.26987,2,5.581,2.155
1133.98622,12229.26987,2,5.581,2.167
1133.98622,12229.26987,2,5.577,2.179
1133.98622,12229.26987,2,5.572,2.198
1133.98622,12229.26987,2,5.574,2.222
1133.98622,12229.26987,2,5.571,2.245
1133.98622,12229.26987,2,5.562,2.265
1133.98622,12229.26987,2,5.567,2.285
1133.98622,12229.26987,2,5.575,2.298
1133.98622,12229.26987,2,5.571,2.308
1133.98622,12229.26987,2,5.565,2.316
1133.98622,12229.26987,2,5.564,2.322
1133.98622,12229.26987,2,5.563,2.326
1133.98622,12229.26987,2,5.565,2.332
1133.98622,12229.26987,2,5.564,2.341
1133.98622,12229.26987,2,5.567,2.349
1133.98622,12229.26987,2,5.567,2.349
1133.98622,12229.26987,2,5.564,2.357
1133.98622,12229.26987,2,5.563,2.367
1133.98622,12229.26987,2,5.561,2.379
1133.98622,12229.26987,2,5.563,2.395
1133.98622,12229.26987,2,5.56,2.414
1133.98622,12229.26987,2,5.554,2.431
1133.98622,12229.26987,2,5.553,2.45
1133.98622,12229.26987,2,5.547,2.466
1133.98622,12229.26987,2,5.549,2.482
1133.98622,12229.26987,2,5.549,2.496
1133.98622,12229.26987,2,5.544,2.51
1133.98622,12229.26987,2,5.547,2.522
1133.98622,12229.26987,2,5.546,2.54
1133.98622,12229.26987,2,5.544,2.559
1133.98622,12229.26987,2,5.545,2.58
1133.98622,12229.26987,2,5.545,2.599
1133.98622,12229.26987,2,5.544,2.618
1133.98622,12229.26987,2,5.543,2.631
1133.98622,12229.26987,2,5.539,2.644
1133.98622,12229.26987,2,5.537,2.655
1133.98622,12229.26987,2,5.538,2.668
1133.98622,12229.26987,2,5.528,2.679
1133.98622,12229.26987,2,5.529,2.684
1133.98622,12229.26987,2,5.529,2.69
1133.98622,12229.26987,2,5.528,2.695
1133.98622,12229.26987,2,5.524,2.703
1133.98622,12229.26987,2,5.521,2.713
1133.98622,12229.26987,2,5.515,2.719
1133.98622,12229.26987,2,5.518,2.729
1133.98622,12229.26987,2,5.514,2.736
1133.98622,12229.26987,2,5.514,2.739
1133.98622,12229.26987,2,5.511,2.744
1133.98622,12229.26987,2,5.51,2.747
1133.98622,12229.26987,2,5.51,2.747
1133.98622,12229.26987,2,5.51,2.748
1133.98622,12229.26987,2,5.509,2.747
1133.98622,12229.26987,2,5.509,2.747
1133.98622,12229.26987,2,5.509,2.748
1133.98622,12229.26987,2,5.505,2.748
1133.98622,12229.26987,2,5.503,2.749
1133.98622,12229.26987,2,5.5,2.752
1133.98622,12229.26987,2,5.503,2.756
1133.98622,12229.26987,2,5.502,2.761
1133.98622,12229.26987,2,5.499,2.766
1133.98622,12229.26987,2,5.502,2.77
1133.98622,12229.26987,2,5.501,2.779
1133.98622,12229.26987,2,5.498,2.786
1133.98622,12229.26987,2,5.499,2.796
1133.98622,12229.26987,2,5.499,2.811
1133.98622,12229.26987,2,5.497,2.822
1133.98622,12229.26987,2,5.499,2.839
1133.98622,12229.26987,2,5.497,2.856
1133.98622,12229.26987,2,5.495,2.874
1133.98622,12229.26987,2,5.494,2.887
1133.98622,12229.26987,2,5.493,2.897
1133.98622,12229.26987,2,5.494,2.904
1133.98622,12229.26987,2,5.491,2.913
1133.98622,12229.26987,2,5.487,2.925
1133.98622,12229.26987,2,5.487,2.925
1133.98622,12229.26987,2,5.488,2.941
1133.98622,12229.26987,2,5.486,2.958
1133.98622,12229.26987,2,5.487,2.973
1133.98622,12229.26987,2,5.485,2.991
1133.98622,12229.26987,2,5.484,3.01
1133.98622,12229.26987,2,5.483,3.031
1133.98622,12229.26987,2,5.482,3.052
1133.98622,12229.26987,2,5.482,3.066
1133.98622,12229.26987,2,5.48,3.077
1133.98622,12229.26987,2,5.484,3.082
1133.98622,12229.26987,2,5.481,3.085
1133.98622,12229.26987,2,5.482,3.092
1133.98622,12229.26987,2,5.479,3.103
1133.98622,12229.26987,2,5.48,3.117
1133.98622,12229.26987,2,5.478,3.131
1133.98622,12229.26987,2,5.477,3.14
1133.98622,12229.26987,2,5.477,3.148
1133.98622,12229.26987,2,5.479,3.156
1133.98622,12229.26987,2,5.476,3.161
1133.98622,12229.26987,2,5.479,3.167
1133.98622,12229.26987,2,5.479,3.175
1133.98622,12229.26987,2,5.48,3.178
1133.98622,12229.26987,2,5.482,3.183
1133.98622,12229.26987,2,5.48,3.185
1133.98622,12229.26987,2,5.479,3.189
1133.98622,12229.26987,2,5.482,3.191
1133.98622,12229.26987,2,5.482,3.194
1133.98622,12229.26987,2,5.48,3.198
1133.98622,12229.26987,2,5.478,3.2
1133.98622,12229.26987,2,5.475,3.2
1133.98622,12229.26987,2,5.478,3.2
1133.98622,12229.26987,2,5.476,3.202
1133.98622,12229.26987,2,5.479,3.202
1133.98622,12229.26987,2,5.48,3.201
1133.98622,12229.26987,2,5.477,3.2
1133.98622,12229.26987,2,5.479,3.199
1133.98622,12229.26987,2,5.472,3.198
1133.98622,12229.26987,2,5.477,3.2
1133.98622,12229.26987,2,5.479,3.203
1133.98622,12229.26987,2,5.474,3.214
1133.98622,12229.26987,2,5.476,3.224
1133.98622,12229.26987,2,5.474,3.234
1133.98622,12229.26987,2,5.474,3.251
1133.98622,12229.26987,2,5.476,3.268
1133.98622,12229.26987,2,5.477,3.291
1133.98622,12229.26987,2,5.479,3.318
1133.98622,12229.26987,2,5.475,3.346
1133.98622,12229.26987,2,5.477,3.372
1133.98622,12229.26987,2,5.478,3.39
1133.98622,12229.26987,2,5.477,3.407
1133.98622,12229.26987,2,5.478,3.42
1133.98622,12229.26987,2,5.478,3.435
1133.98622,12229.26987,2,5.478,3.45
1133.98622,12229.26987,2,5.478,3.464
1133.98622,12229.26987,2,5.477,3.476
1133.98622,12229.26987,2,5.478,3.487
1133.98622,12229.26987,2,5.476,3.498
1133.98622,12229.26987,2,5.476,3.498
1133.98622,12229.26987,2,5.477,3.508
1133.98622,12229.26987,2,5.475,3.522
1133.98622,12229.26987,2,5.48,3.536
1133.98622,12229.26987,2,5.479,3.552
1133.98622,12229.26987,2,5.477,3.569
1133.98622,12229.26987,2,5.478,3.587
1133.98622,12229.26987,2,5.475,3.605
1133.98622,12229.26987,2,5.475,3.622
1133.98622,12229.26987,2,5.477,3.641
1133.98622,12229.26987,2,5.476,3.656
1133.98622,12229.26987,2,5.476,3.669
1133.98622,12229.26987,2,5.478,3.684
1133.98622,12229.26987,2,5.48,3.7
1133.98622,12229.26987,2,5.48,3.721
1133.98622,12229.26987,2,5.476,3.74
1133.98622,12229.26987,2,5.474,3.751
1133.98622,12229.26987,2,5.478,3.76
1133.98622,12229.26987,2,5.478,3.76
1133.98622,12229.26987,2,5.48,3.761
1133.98622,12229.26987,2,5.483,3.769
1133.98622,12229.26987,2,5.482,3.777
1133.98622,12229.26987,2,5.48,3.792
1133.98622,12229.26987,2,5.477,3.811
1133.98622,12229.26987,2,5.477,3.828
1133.98622,12229.26987,2,5.475,3.844
1133.98622,12229.26987,2,5.475,3.859
1133.98622,12229.26987,2,5.471,3.872
1133.98622,12229.26987,2,5.475,3.887
1133.98622,12229.26987,2,5.476,3.903
1133.98622,12229.26987,2,5.478,3.918
1133.98622,12229.26987,2,5.478,3.934
1133.98622,12229.26987,2,5.476,3.952
1133.98622,12229.26987,2,5.478,3.971
1133.98622,12229.26987,2,5.474,3.995
1133.98622,12229.26987,2,5.478,4.014
1133.98622,12229.26987,2,5.473,4.034
1133.98622,12229.26987,2,5.474,4.051
1133.98622,12229.26987,2,5.483,4.063
1133.98622,12229.26987,2,5.484,4.077
1133.98622,12229.26987,2,5.483,4.089
1133.98622,12229.26987,2,5.483,4.102
1133.98622,12229.26987,2,5.483,4.115
1133.98622,12229.26987,2,5.483,4.127
1133.98622,12229.26987,2,5.483,4.14
1133.98622,12229.26987,2,5.482,4.153
1133.98622,12229.26987,2,5.48,4.163
1133.98622,12229.26987,2,5.482,4.171
1133.98622,12229.26987,2,5.483,4.178
1133.98622,12229.26987,2,5.485,4.182
1133.98622,12229.26987,2,5.486,4.188
1133.98622,12229.26987,2,5.484,4.196
1133.98622,12229.26987,2,5.482,4.211
1133.98622,12229.26987,2,5.482,4.226
1133.98622,12229.26987,2,5.481,4.237
1133.98622,12229.26987,2,5.478,4.248
1133.98622,12229.26987,2,5.476,4.254
1133.98622,12229.26987,2,5.479,4.259
1133.98622,12229.26987,2,5.481,4.263
1133.98622,12229.26987,2,5.481,4.263
1133.98622,12229.26987,2,5.482,4.268
1133.98622,12229.26987,2,5.483,4.272
1133.98622,12229.26987,2,5.482,4.279
1133.98622,12229.26987,2,5.482,4.286
1133.98622,12229.26987,2,5.482,4.294
1133.98622,12229.26987,2,5.482,4.302
1133.98622,12229.26987,2,5.481,4.307
1133.98622,12229.26987,2,5.482,4.315
1133.98622,12229.26987,2,5.477,4.321
1133.98622,12229.26987,2,5.48,4.327
1133.98622,12229.26987,2,5.477,4.334
1133.98622,12229.26987,2,5.478,4.342
1133.98622,12229.26987,2,5.485,4.35
1133.98622,12229.26987,2,5.48,4.359
1133.98622,12229.26987,2,5.483,4.366
1133.98622,12229.26987,2,5.485,4.374
1133.98622,12229.26987,2,5.484,4.381
1133.98622,12229.26987,2,5.485,4.387
1133.98622,12229.26987,2,5.488,4.395
1133.98622,12229.26987,2,5.486,4.402
1133.98622,12229.26987,2,5.485,4.408
1133.98622,12229.26987,2,5.485,4.417
