Latitude,Longitude,Comment,Chl-a [µg/l],Depth [m]
1128.94359,12249.92272,47.3,10.292,0.365
1128.94359,12249.92272,47.3,10.156,0.369
1128.94359,12249.92272,47.3,10.071,0.373
1128.94359,12249.92272,47.3,9.928,0.38
1128.94359,12249.92272,47.3,9.879,0.384
1128.94359,12249.92272,47.3,9.8,0.388
1128.94359,12249.92272,47.3,9.779,0.39
1128.94359,12249.92272,47.3,9.907,0.392
1128.94359,12249.92272,47.3,10.042,0.392
1128.94359,12249.92272,47.3,10.085,0.395
1128.94359,12249.92272,47.3,10.078,0.403
1128.94359,12249.92272,47.3,10.042,0.407
1128.94359,12249.92272,47.3,9.957,0.407
1128.94359,12249.92272,47.3,9.985,0.395
1128.94359,12249.92272,47.3,10.057,0.376
1128.96533,12249.91932,47.4,11.432,-0.001
1128.96533,12249.91932,47.4,11.432,-0.001
1128.96533,12249.91932,47.4,11.468,-0.005
1128.96533,12249.91932,47.4,11.511,-0.009
1128.96533,12249.91932,47.4,11.553,-0.009
1128.96533,12249.91932,47.4,11.425,-0.016
1128.96533,12249.91932,47.4,11.104,-0.017
1128.96533,12249.91932,47.4,11.211,-0.013
1128.96533,12249.91932,47.4,11.247,-0.011
1128.96533,12249.91932,47.4,11.183,0.001
1128.96533,12249.91932,47.4,10.948,0.005
1128.96533,12249.91932,47.4,11.047,0.006
1128.96533,12249.91932,47.4,11.055,0.008
1128.96533,12249.91932,47.4,10.912,0.008
1128.96533,12249.91932,47.4,10.841,0.008
1128.96533,12249.91932,47.4,11.062,0.005
1128.96533,12249.91932,47.4,11.062,0.012
1128.96533,12249.91932,47.4,11.24,0.019
1128.96533,12249.91932,47.4,11.09,0.018
1128.96533,12249.91932,47.4,11.047,0.012
1128.96533,12249.91932,47.4,11.226,0.007
1128.96533,12249.91932,47.4,11.026,0.007
1128.96533,12249.91932,47.4,10.969,0.008
1128.96533,12249.91932,47.4,10.998,0.006
1128.96533,12249.91932,47.4,11.083,0.004
1128.96533,12249.91932,47.4,11.119,0.003
1128.96533,12249.91932,47.4,10.969,0.01
1128.96533,12249.91932,47.4,10.862,0.029
1128.96533,12249.91932,47.4,10.969,0.056
1128.96533,12249.91932,47.4,11.09,0.088
1128.96533,12249.91932,47.4,11.411,0.124
1128.96533,12249.91932,47.4,11.582,0.171
1128.96533,12249.91932,47.4,11.86,0.212
1128.96533,12249.91932,47.4,12.088,0.244
1128.96533,12249.91932,47.4,12.216,0.28
1128.96533,12249.91932,47.4,12.045,0.324
1128.96533,12249.91932,47.4,12.024,0.359
1128.96533,12249.91932,47.4,12.231,0.398
1128.96533,12249.91932,47.4,12.687,0.44
1128.96533,12249.91932,47.4,12.844,0.481
1128.96533,12249.91932,47.4,13.05,0.528
1128.96533,12249.91932,47.4,13.15,0.575
1128.96533,12249.91932,47.4,13.157,0.619
1128.96533,12249.91932,47.4,12.936,0.645
1128.96533,12249.91932,47.4,12.993,0.666
1128.96533,12249.91932,47.4,13.007,0.701
1128.96533,12249.91932,47.4,12.929,0.742
1128.96533,12249.91932,47.4,12.943,0.779
1128.96533,12249.91932,47.4,13.029,0.813
1128.96533,12249.91932,47.4,13.186,0.84
1128.96533,12249.91932,47.4,13.086,0.857
1128.96533,12249.91932,47.4,13.121,0.862
1128.96533,12249.91932,47.4,13.371,0.881
1128.96533,12249.91932,47.4,13.243,0.902
1128.96533,12249.91932,47.4,13.2,0.922
1128.96533,12249.91932,47.4,13.3,0.939
1128.96533,12249.91932,47.4,13.407,0.958
1128.96533,12249.91932,47.4,13.314,0.968
1128.96533,12249.91932,47.4,13.3,0.985
1128.96533,12249.91932,47.4,13.407,1.001
1128.96533,12249.91932,47.4,13.285,1.026
1128.96533,12249.91932,47.4,13.285,1.026
1128.96533,12249.91932,47.4,13.15,1.046
1128.96533,12249.91932,47.4,12.851,1.068
1128.96533,12249.91932,47.4,12.566,1.084
1128.96533,12249.91932,47.4,12.623,1.091
1128.96533,12249.91932,47.4,12.487,1.105
1128.96533,12249.91932,47.4,12.537,1.113
1128.96533,12249.91932,47.4,12.623,1.123
1128.96533,12249.91932,47.4,12.68,1.136
1128.96533,12249.91932,47.4,12.687,1.152
1128.96533,12249.91932,47.4,12.394,1.17
1128.96533,12249.91932,47.4,12.195,1.175
1128.96533,12249.91932,47.4,12.131,1.176
1128.96533,12249.91932,47.4,12.181,1.187
1128.96533,12249.91932,47.4,12.238,1.196
1128.96533,12249.91932,47.4,12.352,1.208
1128.96533,12249.91932,47.4,12.316,1.22
1128.96533,12249.91932,47.4,12.288,1.233
1128.96533,12249.91932,47.4,12.43,1.249
1128.96533,12249.91932,47.4,12.352,1.248
1128.96533,12249.91932,47.4,12.387,1.253
1128.96533,12249.91932,47.4,12.544,1.26
1128.96533,12249.91932,47.4,12.637,1.266
1128.96533,12249.91932,47.4,12.758,1.276
1128.96533,12249.91932,47.4,12.687,1.284
1128.96533,12249.91932,47.4,12.665,1.291
1128.96533,12249.91932,47.4,12.573,1.297
1128.96533,12249.91932,47.4,12.615,1.296
1128.96533,12249.91932,47.4,12.644,1.298
1128.96533,12249.91932,47.4,12.729,1.295
1128.96533,12249.91932,47.4,12.694,1.289
1128.96533,12249.91932,47.4,12.53,1.287
1128.96533,12249.91932,47.4,12.601,1.29
1128.96533,12249.91932,47.4,12.558,1.292
1128.96533,12249.91932,47.4,12.637,1.292
1128.96533,12249.91932,47.4,12.53,1.289
1128.96533,12249.91932,47.4,12.58,1.286
1128.96533,12249.91932,47.4,12.566,1.284
1128.96533,12249.91932,47.4,12.558,1.288
1128.96533,12249.91932,47.4,12.665,1.294
1128.96533,12249.91932,47.4,12.722,1.304
1128.96533,12249.91932,47.4,12.801,1.311
1128.96533,12249.91932,47.4,12.801,1.311
1128.96533,12249.91932,47.4,12.829,1.319
1128.96533,12249.91932,47.4,12.801,1.318
1128.96533,12249.91932,47.4,12.965,1.32
1128.96533,12249.91932,47.4,12.922,1.321
1128.96533,12249.91932,47.4,12.901,1.323
1128.96533,12249.91932,47.4,12.815,1.323
1128.96533,12249.91932,47.4,12.651,1.323
1128.96533,12249.91932,47.4,12.644,1.321
1128.96533,12249.91932,47.4,12.665,1.318
1128.96533,12249.91932,47.4,12.701,1.317
1128.96533,12249.91932,47.4,12.687,1.318
1128.96533,12249.91932,47.4,12.573,1.33
1128.96533,12249.91932,47.4,12.637,1.338
1128.96533,12249.91932,47.4,12.587,1.342
1128.96533,12249.91932,47.4,12.708,1.349
1128.96533,12249.91932,47.4,12.651,1.358
1128.96533,12249.91932,47.4,12.715,1.367
1128.96533,12249.91932,47.4,12.765,1.382
1128.96533,12249.91932,47.4,12.765,1.382
1128.96533,12249.91932,47.4,12.836,1.395
1128.96533,12249.91932,47.4,12.993,1.413
1128.96533,12249.91932,47.4,13.107,1.428
1128.96533,12249.91932,47.4,12.958,1.44
1128.96533,12249.91932,47.4,12.822,1.445
1128.96533,12249.91932,47.4,12.922,1.45
1128.96533,12249.91932,47.4,13.036,1.45
1128.96533,12249.91932,47.4,13.214,1.443
1128.96533,12249.91932,47.4,13.221,1.438
1128.96533,12249.91932,47.4,13.143,1.437
1128.96533,12249.91932,47.4,13.121,1.427
1128.96533,12249.91932,47.4,13.178,1.422
1128.96533,12249.91932,47.4,13.207,1.414
1128.96533,12249.91932,47.4,13.257,1.407
1128.96533,12249.91932,47.4,13.15,1.404
1128.96533,12249.91932,47.4,13.157,1.399
1128.96533,12249.91932,47.4,13.264,1.396
1128.96533,12249.91932,47.4,13.506,1.39
1128.96533,12249.91932,47.4,13.449,1.389
1128.96533,12249.91932,47.4,13.435,1.391
1128.96533,12249.91932,47.4,13.171,1.39
1128.96533,12249.91932,47.4,13.072,1.39
1128.96533,12249.91932,47.4,13.228,1.398
1128.96533,12249.91932,47.4,13.143,1.405
1128.96533,12249.91932,47.4,13.15,1.411
1128.96533,12249.91932,47.4,13.278,1.412
1128.96533,12249.91932,47.4,13.3,1.413
1128.96533,12249.91932,47.4,13.2,1.414
1128.96533,12249.91932,47.4,13.228,1.413
1128.96533,12249.91932,47.4,13.186,1.407
1128.96533,12249.91932,47.4,13.2,1.395
1128.96533,12249.91932,47.4,13.357,1.388
1128.96533,12249.91932,47.4,13.264,1.367
1128.96533,12249.91932,47.4,13.207,1.346
1128.96533,12249.91932,47.4,13.15,1.326
1128.96533,12249.91932,47.4,13.136,1.307
1128.96533,12249.91932,47.4,13.164,1.292
1128.96533,12249.91932,47.4,13.357,1.278
1128.96533,12249.91932,47.4,13.385,1.268
1128.96533,12249.91932,47.4,13.449,1.26
1128.96533,12249.91932,47.4,13.57,1.254
1128.96533,12249.91932,47.4,13.734,1.252
1128.96533,12249.91932,47.4,13.578,1.244
1128.96533,12249.91932,47.4,13.214,1.24
1128.96533,12249.91932,47.4,13.143,1.232
1128.96533,12249.91932,47.4,13.022,1.225
1128.96533,12249.91932,47.4,12.95,1.217
1128.96533,12249.91932,47.4,13.029,1.209
1128.96533,12249.91932,47.4,13.036,1.199
1128.96533,12249.91932,47.4,13.0,1.196
1128.96533,12249.91932,47.4,12.901,1.185
1128.96533,12249.91932,47.4,12.694,1.179
1128.96533,12249.91932,47.4,12.68,1.176
1128.96533,12249.91932,47.4,12.608,1.169
1128.96533,12249.91932,47.4,12.587,1.166
1128.96533,12249.91932,47.4,12.737,1.166
1128.96533,12249.91932,47.4,12.922,1.165
1128.96533,12249.91932,47.4,12.986,1.16
1128.96533,12249.91932,47.4,12.915,1.154
1128.96533,12249.91932,47.4,12.915,1.154
1128.96533,12249.91932,47.4,12.886,1.152
1128.96533,12249.91932,47.4,12.936,1.152
1128.96533,12249.91932,47.4,12.893,1.149
1128.96533,12249.91932,47.4,13.022,1.151
1128.96533,12249.91932,47.4,13.05,1.155
1128.96533,12249.91932,47.4,13.072,1.156
1128.96533,12249.91932,47.4,13.05,1.158
1128.96533,12249.91932,47.4,12.929,1.158
1128.96533,12249.91932,47.4,12.915,1.16
1128.96533,12249.91932,47.4,12.858,1.166
1128.96533,12249.91932,47.4,13.0,1.164
1128.96533,12249.91932,47.4,13.015,1.162
1128.96533,12249.91932,47.4,12.943,1.164
1128.96533,12249.91932,47.4,12.844,1.169
1128.96533,12249.91932,47.4,12.872,1.172
1128.96533,12249.91932,47.4,12.908,1.165
1128.96533,12249.91932,47.4,13.043,1.167
1128.96533,12249.91932,47.4,13.029,1.161
1128.96533,12249.91932,47.4,13.093,1.159
1128.96533,12249.91932,47.4,13.114,1.153
1128.96533,12249.91932,47.4,13.164,1.146
1128.96533,12249.91932,47.4,13.214,1.141
1128.96533,12249.91932,47.4,13.307,1.133
1128.96533,12249.91932,47.4,13.499,1.125
1128.96533,12249.91932,47.4,13.521,1.117
1128.96533,12249.91932,47.4,13.449,1.11
1128.96533,12249.91932,47.4,13.371,1.103
1128.96533,12249.91932,47.4,13.278,1.093
1128.96533,12249.91932,47.4,13.293,1.083
1128.96533,12249.91932,47.4,13.314,1.077
1128.96533,12249.91932,47.4,13.278,1.063
1128.96533,12249.91932,47.4,13.392,1.046
1128.96533,12249.91932,47.4,13.464,1.033
1128.96533,12249.91932,47.4,13.513,1.03
1128.96533,12249.91932,47.4,13.464,1.024
1128.96533,12249.91932,47.4,13.599,1.011
1128.96533,12249.91932,47.4,13.656,1.005
1128.96533,12249.91932,47.4,13.799,1.002
1128.96533,12249.91932,47.4,13.827,0.998
1128.96533,12249.91932,47.4,13.57,0.99
1128.96533,12249.91932,47.4,13.335,0.98
1128.96533,12249.91932,47.4,13.35,0.968
1128.96533,12249.91932,47.4,13.357,0.961
1128.96533,12249.91932,47.4,13.371,0.952
1128.96533,12249.91932,47.4,13.307,0.947
1128.96533,12249.91932,47.4,13.271,0.944
1128.96533,12249.91932,47.4,13.307,0.944
1128.96533,12249.91932,47.4,13.278,0.94
1128.96533,12249.91932,47.4,13.293,0.94
1128.96533,12249.91932,47.4,13.257,0.94
1128.96533,12249.91932,47.4,13.285,0.936
1128.96533,12249.91932,47.4,13.243,0.935
1128.96533,12249.91932,47.4,13.428,0.941
1128.96533,12249.91932,47.4,13.407,0.948
1128.96533,12249.91932,47.4,13.385,0.951
1128.96533,12249.91932,47.4,13.435,0.952
1128.96533,12249.91932,47.4,13.478,0.955
1128.96533,12249.91932,47.4,13.464,0.96
1128.96533,12249.91932,47.4,13.3,0.96
1128.96533,12249.91932,47.4,13.029,0.962
1128.96533,12249.91932,47.4,13.029,0.962
1128.96533,12249.91932,47.4,13.057,0.966
1128.96533,12249.91932,47.4,13.036,0.961
1128.96533,12249.91932,47.4,13.121,0.964
1128.96533,12249.91932,47.4,13.136,0.965
1128.96533,12249.91932,47.4,13.086,0.967
1128.96533,12249.91932,47.4,13.079,0.966
1128.96533,12249.91932,47.4,13.278,0.966
1128.96533,12249.91932,47.4,13.264,0.967
1128.96533,12249.91932,47.4,13.221,0.968
1128.96533,12249.91932,47.4,13.129,0.969
1128.96533,12249.91932,47.4,13.043,0.978
1128.96533,12249.91932,47.4,12.794,0.982
1128.96533,12249.91932,47.4,12.623,0.981
1128.96533,12249.91932,47.4,12.373,0.987
1128.96533,12249.91932,47.4,12.366,0.983
1128.96533,12249.91932,47.4,12.594,0.98
1128.96533,12249.91932,47.4,12.908,0.977
1128.96533,12249.91932,47.4,12.95,0.971
1128.96533,12249.91932,47.4,12.815,0.97
1128.96533,12249.91932,47.4,12.687,0.963
1128.96533,12249.91932,47.4,12.601,0.957
1128.96533,12249.91932,47.4,12.615,0.954
1128.96533,12249.91932,47.4,12.772,0.951
1128.96533,12249.91932,47.4,12.886,0.948
1128.96533,12249.91932,47.4,12.815,0.944
1128.96533,12249.91932,47.4,12.801,0.941
1128.96533,12249.91932,47.4,12.687,0.948
1128.96533,12249.91932,47.4,12.658,0.95
1128.96533,12249.91932,47.4,12.722,0.949
1128.96533,12249.91932,47.4,12.786,0.947
1128.96533,12249.91932,47.4,12.865,0.952
1128.96533,12249.91932,47.4,12.779,0.95
1128.96533,12249.91932,47.4,12.829,0.947
1128.96533,12249.91932,47.4,12.886,0.939
1128.96533,12249.91932,47.4,12.993,0.942
1128.96533,12249.91932,47.4,12.943,0.939
1128.96533,12249.91932,47.4,12.993,0.935
1128.96533,12249.91932,47.4,12.95,0.929
1128.96533,12249.91932,47.4,13.007,0.92
1128.96533,12249.91932,47.4,13.093,0.912
1128.96533,12249.91932,47.4,13.015,0.903
1128.96533,12249.91932,47.4,12.886,0.898
1128.96533,12249.91932,47.4,12.794,0.89
1128.96533,12249.91932,47.4,12.758,0.876
1128.96533,12249.91932,47.4,12.865,0.861
1128.96533,12249.91932,47.4,13.015,0.849
1128.93919,12249.92471,47.2,7.861,-0.017
1128.93919,12249.92471,47.2,7.861,-0.017
1128.93919,12249.92471,47.2,7.976,-0.015
1128.93919,12249.92471,47.2,8.011,-0.014
1128.93919,12249.92471,47.2,8.139,-0.012
1128.93919,12249.92471,47.2,8.111,-0.007
1128.93919,12249.92471,47.2,8.382,-0.004
1128.93919,12249.92471,47.2,8.346,-0.002
1128.93919,12249.92471,47.2,8.154,0.0
1128.93919,12249.92471,47.2,8.268,0.0
1128.93919,12249.92471,47.2,8.311,0.002
1128.93919,12249.92471,47.2,7.897,0.0
1128.93919,12249.92471,47.2,7.854,-0.001
1128.93919,12249.92471,47.2,8.182,-0.001
1128.93919,12249.92471,47.2,8.467,-0.002
1128.93919,12249.92471,47.2,8.253,-0.001
1128.93919,12249.92471,47.2,8.189,0.004
1128.93919,12249.92471,47.2,8.118,0.011
1128.93919,12249.92471,47.2,8.261,0.021
1128.93919,12249.92471,47.2,8.339,0.03
1128.93919,12249.92471,47.2,8.246,0.036
1128.93919,12249.92471,47.2,8.111,0.043
1128.93919,12249.92471,47.2,8.239,0.047
1128.93919,12249.92471,47.2,8.054,0.051
1128.93919,12249.92471,47.2,7.79,0.055
1128.93919,12249.92471,47.2,7.769,0.062
1128.93919,12249.92471,47.2,7.89,0.073
1128.93919,12249.92471,47.2,8.125,0.086
1128.93919,12249.92471,47.2,8.311,0.101
1128.93919,12249.92471,47.2,8.225,0.113
1128.93919,12249.92471,47.2,8.303,0.122
1128.93919,12249.92471,47.2,8.204,0.128
1128.93919,12249.92471,47.2,8.125,0.134
1128.93919,12249.92471,47.2,8.139,0.139
1128.93919,12249.92471,47.2,8.325,0.146
1128.93919,12249.92471,47.2,8.41,0.155
1128.93919,12249.92471,47.2,8.382,0.166
1128.93919,12249.92471,47.2,8.439,0.176
1128.93919,12249.92471,47.2,8.482,0.188
1128.93919,12249.92471,47.2,8.41,0.203
1128.93919,12249.92471,47.2,8.482,0.22
1128.93919,12249.92471,47.2,8.624,0.237
1128.93919,12249.92471,47.2,8.852,0.252
1128.93919,12249.92471,47.2,9.28,0.27
1128.93919,12249.92471,47.2,9.201,0.288
1128.93919,12249.92471,47.2,9.344,0.307
1128.93919,12249.92471,47.2,9.401,0.322
1128.93919,12249.92471,47.2,9.387,0.337
1128.93919,12249.92471,47.2,9.479,0.353
1128.93919,12249.92471,47.2,9.586,0.367
1128.93919,12249.92471,47.2,9.529,0.379
1128.93919,12249.92471,47.2,9.337,0.395
1128.93919,12249.92471,47.2,9.23,0.414
1128.93919,12249.92471,47.2,9.394,0.435
1128.93919,12249.92471,47.2,9.565,0.454
1128.93919,12249.92471,47.2,9.857,0.474
1128.93919,12249.92471,47.2,10.007,0.491
1128.93919,12249.92471,47.2,9.822,0.504
1128.93919,12249.92471,47.2,9.75,0.518
1128.93919,12249.92471,47.2,9.65,0.533
1128.93919,12249.92471,47.2,9.643,0.552
1128.93919,12249.92471,47.2,9.643,0.552
1128.93919,12249.92471,47.2,9.743,0.565
1128.93919,12249.92471,47.2,9.658,0.574
1128.93919,12249.92471,47.2,9.394,0.583
1128.93919,12249.92471,47.2,9.372,0.588
1128.93919,12249.92471,47.2,9.665,0.595
1128.93919,12249.92471,47.2,9.921,0.604
1128.93919,12249.92471,47.2,9.793,0.611
1128.93919,12249.92471,47.2,9.807,0.621
1128.93919,12249.92471,47.2,9.579,0.629
1128.93919,12249.92471,47.2,9.579,0.639
1128.93919,12249.92471,47.2,9.822,0.654
1128.93919,12249.92471,47.2,9.743,0.671
1128.93919,12249.92471,47.2,9.879,0.685
1128.93919,12249.92471,47.2,10.0,0.701
1128.93919,12249.92471,47.2,9.9,0.714
1128.93919,12249.92471,47.2,9.879,0.727
1128.93919,12249.92471,47.2,9.864,0.744
1128.93919,12249.92471,47.2,9.786,0.758
1128.93919,12249.92471,47.2,10.092,0.774
1128.93919,12249.92471,47.2,10.221,0.788
1128.93919,12249.92471,47.2,10.328,0.801
1128.93919,12249.92471,47.2,10.128,0.815
1128.93919,12249.92471,47.2,10.064,0.829
1128.93919,12249.92471,47.2,9.857,0.842
1128.93919,12249.92471,47.2,9.593,0.857
1128.93919,12249.92471,47.2,9.772,0.87
1128.93919,12249.92471,47.2,9.928,0.885
1128.93919,12249.92471,47.2,9.943,0.898
1128.93919,12249.92471,47.2,9.757,0.911
1128.93919,12249.92471,47.2,9.622,0.924
1128.93919,12249.92471,47.2,9.601,0.939
1128.93919,12249.92471,47.2,9.686,0.953
1128.93919,12249.92471,47.2,9.622,0.972
1128.93919,12249.92471,47.2,9.529,0.986
1128.93919,12249.92471,47.2,9.643,0.999
1128.93919,12249.92471,47.2,9.764,1.009
1128.93919,12249.92471,47.2,9.921,1.016
1128.93919,12249.92471,47.2,10.05,1.023
1128.93919,12249.92471,47.2,9.95,1.035
1128.93919,12249.92471,47.2,9.814,1.05
1128.93919,12249.92471,47.2,9.643,1.064
1128.93919,12249.92471,47.2,9.665,1.076
1128.93919,12249.92471,47.2,10.042,1.09
1128.93919,12249.92471,47.2,10.114,1.105
1128.93919,12249.92471,47.2,9.928,1.119
1128.93919,12249.92471,47.2,9.807,1.136
1128.93919,12249.92471,47.2,9.921,1.152
1128.93919,12249.92471,47.2,10.32,1.167
1128.93919,12249.92471,47.2,10.064,1.181
1128.93919,12249.92471,47.2,9.786,1.192
1128.93919,12249.92471,47.2,9.536,1.204
1128.93919,12249.92471,47.2,9.444,1.215
1128.93919,12249.92471,47.2,9.201,1.226
1128.93919,12249.92471,47.2,9.166,1.237
1128.93919,12249.92471,47.2,9.123,1.249
1128.93919,12249.92471,47.2,9.244,1.259
1128.93919,12249.92471,47.2,9.187,1.269
1128.93919,12249.92471,47.2,9.087,1.277
1128.93919,12249.92471,47.2,9.009,1.291
1128.93919,12249.92471,47.2,9.009,1.291
1128.93919,12249.92471,47.2,9.002,1.307
1128.93919,12249.92471,47.2,9.365,1.325
1128.93919,12249.92471,47.2,9.579,1.342
1128.93919,12249.92471,47.2,9.729,1.359
1128.93919,12249.92471,47.2,9.836,1.376
1128.93919,12249.92471,47.2,9.8,1.396
1128.93919,12249.92471,47.2,9.764,1.413
1128.93919,12249.92471,47.2,9.857,1.431
1128.93919,12249.92471,47.2,9.993,1.444
1128.93919,12249.92471,47.2,9.807,1.453
1128.93919,12249.92471,47.2,9.515,1.459
1128.93919,12249.92471,47.2,9.337,1.467
1128.93919,12249.92471,47.2,9.65,1.477
1128.93919,12249.92471,47.2,9.551,1.492
1128.93919,12249.92471,47.2,9.558,1.509
1128.93919,12249.92471,47.2,9.479,1.526
1128.93919,12249.92471,47.2,9.707,1.543
1128.93919,12249.92471,47.2,9.829,1.559
1128.93919,12249.92471,47.2,9.957,1.576
1128.93919,12249.92471,47.2,9.957,1.595
1128.93919,12249.92471,47.2,9.736,1.613
1128.93919,12249.92471,47.2,9.907,1.63
1128.93919,12249.92471,47.2,10.149,1.649
1128.93919,12249.92471,47.2,10.092,1.667
1128.93919,12249.92471,47.2,10.085,1.687
1128.93919,12249.92471,47.2,9.914,1.703
1128.93919,12249.92471,47.2,9.893,1.721
1128.93919,12249.92471,47.2,10.107,1.74
1128.93919,12249.92471,47.2,10.007,1.755
1128.93919,12249.92471,47.2,9.786,1.772
1128.93919,12249.92471,47.2,9.764,1.788
1128.93919,12249.92471,47.2,9.921,1.802
1128.93919,12249.92471,47.2,10.242,1.82
1128.93919,12249.92471,47.2,10.128,1.837
1128.93919,12249.92471,47.2,10.149,1.856
1128.93919,12249.92471,47.2,10.042,1.87
1128.93919,12249.92471,47.2,9.8,1.882
1128.93919,12249.92471,47.2,9.822,1.892
1128.93919,12249.92471,47.2,9.8,1.902
1128.93919,12249.92471,47.2,9.715,1.918
1128.93919,12249.92471,47.2,9.672,1.936
1128.93919,12249.92471,47.2,9.736,1.955
1128.93919,12249.92471,47.2,9.893,1.971
1128.93919,12249.92471,47.2,9.722,1.988
1128.93919,12249.92471,47.2,9.814,2.003
1128.93919,12249.92471,47.2,9.757,2.019
1128.93919,12249.92471,47.2,9.572,2.035
1128.93919,12249.92471,47.2,9.593,2.059
1128.93919,12249.92471,47.2,9.793,2.084
1128.93919,12249.92471,47.2,10.092,2.105
1128.93919,12249.92471,47.2,10.249,2.123
1128.93919,12249.92471,47.2,10.156,2.134
1128.93919,12249.92471,47.2,10.278,2.151
1128.93919,12249.92471,47.2,9.943,2.166
1128.93919,12249.92471,47.2,9.772,2.188
1128.93919,12249.92471,47.2,9.871,2.21
1128.93919,12249.92471,47.2,9.95,2.232
1128.93919,12249.92471,47.2,9.985,2.251
1128.93919,12249.92471,47.2,9.993,2.271
1128.93919,12249.92471,47.2,9.957,2.291
1128.93919,12249.92471,47.2,9.957,2.291
1128.93919,12249.92471,47.2,10.0,2.312
1128.93919,12249.92471,47.2,10.142,2.332
1128.93919,12249.92471,47.2,10.185,2.351
1128.93919,12249.92471,47.2,10.377,2.367
1128.93919,12249.92471,47.2,10.035,2.387
1128.93919,12249.92471,47.2,9.8,2.405
1128.93919,12249.92471,47.2,9.707,2.43
1128.93919,12249.92471,47.2,9.993,2.453
1128.93919,12249.92471,47.2,10.121,2.477
1128.93919,12249.92471,47.2,10.392,2.503
1128.93919,12249.92471,47.2,10.285,2.523
1128.93919,12249.92471,47.2,10.356,2.545
1128.93919,12249.92471,47.2,10.442,2.567
1128.93919,12249.92471,47.2,10.67,2.589
1128.93919,12249.92471,47.2,10.242,2.61
1128.93919,12249.92471,47.2,10.021,2.629
1128.93919,12249.92471,47.2,9.601,2.645
1128.93919,12249.92471,47.2,9.636,2.658
1128.93919,12249.92471,47.2,9.9,2.673
1128.93919,12249.92471,47.2,9.786,2.69
1128.93919,12249.92471,47.2,9.914,2.708
1128.93919,12249.92471,47.2,10.149,2.725
1128.93919,12249.92471,47.2,10.363,2.742
1128.93919,12249.92471,47.2,10.299,2.758
1128.93919,12249.92471,47.2,10.363,2.775
1128.93919,12249.92471,47.2,10.156,2.792
1128.93919,12249.92471,47.2,10.413,2.811
1128.93919,12249.92471,47.2,11.055,2.83
1128.93919,12249.92471,47.2,11.026,2.85
1128.93919,12249.92471,47.2,10.577,2.863
1128.93919,12249.92471,47.2,10.192,2.877
1128.93919,12249.92471,47.2,10.099,2.888
1128.93919,12249.92471,47.2,10.071,2.901
1128.93919,12249.92471,47.2,10.214,2.92
1128.93919,12249.92471,47.2,10.335,2.94
1128.93919,12249.92471,47.2,10.57,2.963
1128.93919,12249.92471,47.2,10.335,2.985
1128.93919,12249.92471,47.2,10.377,3.006
1128.93919,12249.92471,47.2,10.37,3.026
1128.93919,12249.92471,47.2,10.057,3.045
1128.93919,12249.92471,47.2,9.85,3.064
1128.93919,12249.92471,47.2,10.278,3.084
1128.93919,12249.92471,47.2,9.993,3.101
1128.93919,12249.92471,47.2,9.936,3.118
1128.93919,12249.92471,47.2,10.242,3.136
1128.93919,12249.92471,47.2,10.748,3.153
1128.93919,12249.92471,47.2,11.183,3.171
1128.93919,12249.92471,47.2,10.883,3.189
1128.93919,12249.92471,47.2,11.112,3.202
1128.93919,12249.92471,47.2,11.418,3.217
1128.93919,12249.92471,47.2,11.482,3.231
1128.93919,12249.92471,47.2,11.539,3.249
1128.93919,12249.92471,47.2,11.903,3.269
1128.93919,12249.92471,47.2,11.867,3.287
1128.93919,12249.92471,47.2,12.067,3.3
1128.93919,12249.92471,47.2,13.385,3.309
1128.93919,12249.92471,47.2,15.167,3.315
1128.93919,12249.92471,47.2,18.324,3.315
1128.93919,12249.92471,47.2,60.319,3.317
1128.93919,12249.92471,47.2,61.003,3.321
1128.93919,12249.92471,47.2,61.003,3.321
1128.93919,12249.92471,47.2,29.735,3.325
1128.93919,12249.92471,47.2,13.984,3.328
1128.93919,12249.92471,47.2,6.614,3.334
1128.93919,12249.92471,47.2,3.15,3.338
1128.93919,12249.92471,47.2,1.532,3.34
1128.93919,12249.92471,47.2,0.756,3.346
1128.93919,12249.92471,47.2,0.385,3.351
1128.93919,12249.92471,47.2,0.2,3.36
1128.93919,12249.92471,47.2,0.107,3.369
1128.93919,12249.92471,47.2,0.057,3.377
1128.93919,12249.92471,47.2,0.036,3.388
1128.93919,12249.92471,47.2,0.014,3.393
1128.93919,12249.92471,47.2,0.007,3.394
1128.93919,12249.92471,47.2,0.007,3.396
1128.93919,12249.92471,47.2,0.007,3.401
1128.93919,12249.92471,47.2,0.007,3.407
1128.93919,12249.92471,47.2,0.007,3.416
1128.93919,12249.92471,47.2,0.007,3.417
1128.93919,12249.92471,47.2,0.0,3.422
1128.93919,12249.92471,47.2,0.0,3.427
1128.93919,12249.92471,47.2,0.135,3.432
1128.93919,12249.92471,47.2,1.675,3.438
1128.93919,12249.92471,47.2,3.927,3.443
1128.93919,12249.92471,47.2,4.718,3.443
1128.93919,12249.92471,47.2,4.333,3.446
1128.93919,12249.92471,47.2,3.457,3.446
1128.93919,12249.92471,47.2,2.616,3.445
1128.93919,12249.92471,47.2,2.031,3.446
1128.93919,12249.92471,47.2,1.625,3.445
1128.93919,12249.92471,47.2,1.354,3.446
1128.93919,12249.92471,47.2,1.183,3.445
1128.93919,12249.92471,47.2,1.062,3.445
