Latitude,Longitude,Comment,Sal.,Depth [m]
1136.18517,12228.3138,15,28.478,4.388
1136.18517,12228.3138,15,28.475,4.41
1136.18517,12228.3138,15,28.475,4.43
1136.18517,12228.3138,15,28.475,4.447
1136.18517,12228.3138,15,28.477,4.457
1136.18517,12228.3138,15,28.477,4.466
1136.18517,12228.3138,15,28.479,4.476
1136.18517,12228.3138,15,28.48,4.486
1136.18517,12228.3138,15,28.48,4.501
1136.18517,12228.3138,15,28.478,4.515
1136.18517,12228.3138,15,28.481,4.529
1136.18517,12228.3138,15,28.481,4.54
1136.18517,12228.3138,15,28.481,4.548
1136.18517,12228.3138,15,28.479,4.558
1136.18517,12228.3138,15,28.48,4.569
1136.18517,12228.3138,15,28.483,4.58
1136.18517,12228.3138,15,28.48,4.597
1136.18517,12228.3138,15,28.48,4.597
1136.18517,12228.3138,15,28.48,4.617
1136.18517,12228.3138,15,28.479,4.638
1136.18517,12228.3138,15,28.475,4.661
1136.18517,12228.3138,15,28.474,4.689
1136.18517,12228.3138,15,28.471,4.7
1136.18517,12228.3138,15,28.47,4.715
1136.18517,12228.3138,15,28.471,4.718
1136.18517,12228.3138,15,28.471,4.719
1136.18517,12228.3138,15,28.471,4.721
1136.18517,12228.3138,15,28.471,4.721
1136.18517,12228.3138,15,28.47,4.724
1136.18517,12228.3138,15,28.468,4.727
1136.18517,12228.3138,15,28.46,4.728
1136.18517,12228.3138,15,28.449,4.732
1136.18517,12228.3138,15,28.451,4.734
1136.18517,12228.3138,15,28.463,4.736
1136.18517,12228.3138,15,28.47,4.741
1136.18517,12228.3138,15,28.472,4.745
1136.18517,12228.3138,15,28.476,4.751
1136.18517,12228.3138,15,28.476,4.76
1136.18517,12228.3138,15,28.477,4.767
1136.18517,12228.3138,15,28.476,4.772
1136.18517,12228.3138,15,28.477,4.779
1136.18517,12228.3138,15,28.475,4.783
1136.18517,12228.3138,15,28.476,4.792
1136.18517,12228.3138,15,28.475,4.801
1136.18517,12228.3138,15,28.475,4.805
1136.18517,12228.3138,15,28.476,4.807
1136.18517,12228.3138,15,28.476,4.807
1136.18517,12228.3138,15,28.475,4.807
1136.18517,12228.3138,15,28.475,4.808
1136.18517,12228.3138,15,28.476,4.807
1136.18517,12228.3138,15,28.475,4.807
1136.18517,12228.3138,15,28.474,4.808
1136.18517,12228.3138,15,28.474,4.808
1136.18517,12228.3138,15,28.473,4.808
1136.18517,12228.3138,15,28.473,4.808
1136.18517,12228.3138,15,28.472,4.809
1136.18517,12228.3138,15,28.471,4.808
1136.18517,12228.3138,15,28.472,4.809
1136.18517,12228.3138,15,28.473,4.808
1136.18517,12228.3138,15,28.472,4.809
1136.18517,12228.3138,15,28.472,4.808
1136.18517,12228.3138,15,28.472,4.808
1136.18517,12228.3138,15,28.472,4.809
1136.18517,12228.3138,15,28.473,4.808
1136.18517,12228.3138,15,28.473,4.808
1136.18517,12228.3138,15,28.472,4.807
1136.18517,12228.3138,15,28.472,4.807
1136.18517,12228.3138,15,28.473,4.808
1136.18517,12228.3138,15,28.473,4.808
1136.18517,12228.3138,15,28.474,4.808
1136.18517,12228.3138,15,28.473,4.808
1136.18517,12228.3138,15,28.473,4.807
1136.18517,12228.3138,15,28.474,4.808
1136.18517,12228.3138,15,28.474,4.808
1136.18517,12228.3138,15,28.474,4.808
1136.18517,12228.3138,15,28.474,4.808
1136.18517,12228.3138,15,28.474,4.809
1136.18517,12228.3138,15,28.474,4.808
1136.18517,12228.3138,15,28.472,4.808
1136.18517,12228.3138,15,28.472,4.809
1136.18517,12228.3138,15,28.471,4.808
1136.18517,12228.3138,15,28.472,4.809
1136.18517,12228.3138,15,28.474,4.808
1136.18517,12228.3138,15,28.474,4.808
1136.18517,12228.3138,15,28.473,4.809
1136.18517,12228.3138,15,28.473,4.808
1136.18517,12228.3138,15,28.473,4.809
1136.18517,12228.3138,15,28.474,4.809
1136.18517,12228.3138,15,28.474,4.808
1136.18517,12228.3138,15,28.473,4.808
1136.18517,12228.3138,15,28.476,4.809
1136.18517,12228.3138,15,28.477,4.808
1136.18517,12228.3138,15,28.476,4.808
1136.18517,12228.3138,15,28.477,4.809
1136.18517,12228.3138,15,28.475,4.808
1136.18517,12228.3138,15,28.475,4.808
1136.18517,12228.3138,15,28.475,4.809
1136.18517,12228.3138,15,28.473,4.808
1136.18517,12228.3138,15,28.472,4.81
1136.18517,12228.3138,15,28.472,4.809
1136.18517,12228.3138,15,28.472,4.809
1136.18517,12228.3138,15,28.473,4.81
1136.18517,12228.3138,15,28.473,4.809
1136.18517,12228.3138,15,28.472,4.81
1136.18517,12228.3138,15,28.473,4.811
1136.18517,12228.3138,15,28.472,4.81
1136.18517,12228.3138,15,28.471,4.81
1136.18517,12228.3138,15,28.472,4.81
1136.18517,12228.3138,15,28.471,4.81
1136.18517,12228.3138,15,28.47,4.811
1136.18517,12228.3138,15,28.472,4.81
1136.18517,12228.3138,15,28.471,4.81
1136.18517,12228.3138,15,28.472,4.811
1136.18517,12228.3138,15,28.472,4.811
1136.18517,12228.3138,15,28.473,4.81
1136.18517,12228.3138,15,28.472,4.81
1136.18517,12228.3138,15,28.472,4.81
1136.18517,12228.3138,15,28.472,4.81
1136.18517,12228.3138,15,28.473,4.809
1136.18517,12228.3138,15,28.474,4.811
1136.18517,12228.3138,15,28.474,4.809
1136.18517,12228.3138,15,28.474,4.808
1136.18517,12228.3138,15,28.473,4.806
1136.18517,12228.3138,15,28.473,4.806
1136.18517,12228.3138,15,28.472,4.803
1136.18517,12228.3138,15,28.473,4.801
1136.18517,12228.3138,15,28.471,4.799
1136.18517,12228.3138,15,28.472,4.795
1136.18517,12228.3138,15,28.471,4.795
1136.18517,12228.3138,15,28.468,4.79
1136.18517,12228.3138,15,28.466,4.788
1136.18517,12228.3138,15,28.465,4.786
1136.18517,12228.3138,15,28.465,4.786
1136.18517,12228.3138,15,28.464,4.783
1136.18517,12228.3138,15,28.464,4.781
1136.18517,12228.3138,15,28.465,4.778
1136.18517,12228.3138,15,28.464,4.776
1136.18517,12228.3138,15,28.465,4.773
1136.18517,12228.3138,15,28.466,4.77
1136.18517,12228.3138,15,28.467,4.767
1136.18517,12228.3138,15,28.465,4.763
1136.18517,12228.3138,15,28.463,4.758
1136.18517,12228.3138,15,28.463,4.755
1136.18517,12228.3138,15,28.463,4.75
1136.18517,12228.3138,15,28.467,4.742
1136.18517,12228.3138,15,28.469,4.737
1136.18517,12228.3138,15,28.473,4.732
1136.18517,12228.3138,15,28.473,4.726
1136.18517,12228.3138,15,28.473,4.722
1136.18517,12228.3138,15,28.475,4.721
1136.18517,12228.3138,15,28.477,4.719
1136.18517,12228.3138,15,28.478,4.719
1136.18517,12228.3138,15,28.478,4.716
1136.18517,12228.3138,15,28.477,4.714
1136.18517,12228.3138,15,28.478,4.715
1136.18517,12228.3138,15,28.479,4.714
1136.18517,12228.3138,15,28.478,4.714
1136.18517,12228.3138,15,28.477,4.715
1136.18517,12228.3138,15,28.478,4.717
1136.18517,12228.3138,15,28.477,4.721
1136.18517,12228.3138,15,28.475,4.722
1136.18517,12228.3138,15,28.479,4.724
1136.18517,12228.3138,15,28.477,4.725
1136.18517,12228.3138,15,28.475,4.725
1136.18517,12228.3138,15,28.471,4.725
1136.18517,12228.3138,15,28.467,4.724
1136.18517,12228.3138,15,28.462,4.723
1136.18517,12228.3138,15,28.461,4.72
1136.18517,12228.3138,15,28.46,4.717
1136.18517,12228.3138,15,28.465,4.715
1136.18517,12228.3138,15,28.474,4.713
1136.18517,12228.3138,15,28.474,4.71
1136.18517,12228.3138,15,28.476,4.71
1136.18517,12228.3138,15,28.478,4.709
1136.18517,12228.3138,15,28.48,4.709
1136.18517,12228.3138,15,28.481,4.71
1136.18517,12228.3138,15,28.48,4.712
1136.18517,12228.3138,15,28.481,4.711
1136.18517,12228.3138,15,28.484,4.711
1136.18517,12228.3138,15,28.483,4.711
1136.18517,12228.3138,15,28.484,4.711
1136.18517,12228.3138,15,28.483,4.713
1136.18517,12228.3138,15,28.477,4.712
1136.18517,12228.3138,15,28.46,4.712
1136.18517,12228.3138,15,28.431,4.713
1136.18517,12228.3138,15,28.409,4.71
1136.18517,12228.3138,15,28.385,4.708
1136.18517,12228.3138,15,28.385,4.707
1136.18517,12228.3138,15,28.393,4.704
1136.18517,12228.3138,15,28.393,4.704
1136.18517,12228.3138,15,28.398,4.701
1136.18517,12228.3138,15,28.398,4.695
1136.18517,12228.3138,15,28.392,4.692
1136.18517,12228.3138,15,28.403,4.689
1136.18517,12228.3138,15,28.415,4.685
1136.18517,12228.3138,15,28.423,4.683
1136.18517,12228.3138,15,28.431,4.681
1136.18517,12228.3138,15,28.439,4.677
1136.18517,12228.3138,15,28.446,4.68
1136.18517,12228.3138,15,28.446,4.677
1136.18517,12228.3138,15,28.444,4.678
1136.18517,12228.3138,15,28.457,4.683
1136.18517,12228.3138,15,28.468,4.685
1136.18517,12228.3138,15,28.474,4.691
1136.18517,12228.3138,15,28.46,4.694
1136.18517,12228.3138,15,28.463,4.691
1136.18517,12228.3138,15,28.463,4.692
1136.18517,12228.3138,15,28.466,4.692
1136.18517,12228.3138,15,28.468,4.689
1136.18517,12228.3138,15,28.468,4.689
1136.18517,12228.3138,15,28.462,4.687
1136.18517,12228.3138,15,28.461,4.686
1136.18517,12228.3138,15,28.463,4.686
1136.18517,12228.3138,15,28.464,4.683
1136.18517,12228.3138,15,28.465,4.681
1136.18517,12228.3138,15,28.467,4.68
1136.18517,12228.3138,15,28.468,4.677
1136.66412,12227.76065,16,23.323,0.011
1136.66412,12227.76065,16,23.319,0.023
1136.66412,12227.76065,16,23.314,0.032
1136.66412,12227.76065,16,23.31,0.038
1136.66412,12227.76065,16,23.306,0.047
1136.66412,12227.76065,16,23.305,0.048
1136.66412,12227.76065,16,23.309,0.049
1136.66412,12227.76065,16,23.316,0.047
1136.66412,12227.76065,16,23.324,0.041
1136.66412,12227.76065,16,23.325,0.035
1136.66412,12227.76065,16,23.326,0.028
1136.66412,12227.76065,16,23.343,0.023
1136.66412,12227.76065,16,23.35,0.022
1136.66412,12227.76065,16,23.349,0.018
1136.66412,12227.76065,16,23.335,0.023
1136.66412,12227.76065,16,23.331,0.027
1136.66412,12227.76065,16,23.335,0.032
1136.66412,12227.76065,16,23.344,0.042
1136.66412,12227.76065,16,23.347,0.052
1136.66412,12227.76065,16,23.358,0.067
1136.66412,12227.76065,16,23.371,0.082
1136.66412,12227.76065,16,23.385,0.092
1136.66412,12227.76065,16,23.385,0.092
1136.66412,12227.76065,16,23.393,0.103
1136.66412,12227.76065,16,23.397,0.108
1136.66412,12227.76065,16,23.39,0.113
1136.66412,12227.76065,16,23.395,0.118
1136.66412,12227.76065,16,23.399,0.123
1136.66412,12227.76065,16,23.403,0.129
1136.66412,12227.76065,16,23.406,0.138
1136.66412,12227.76065,16,23.403,0.144
1136.66412,12227.76065,16,23.402,0.153
1136.66412,12227.76065,16,23.41,0.164
1136.66412,12227.76065,16,23.429,0.175
1136.66412,12227.76065,16,23.462,0.189
1136.66412,12227.76065,16,23.499,0.201
1136.66412,12227.76065,16,23.545,0.212
1136.66412,12227.76065,16,23.598,0.222
1136.66412,12227.76065,16,23.634,0.228
1136.66412,12227.76065,16,23.616,0.231
1136.66412,12227.76065,16,23.657,0.234
1136.66412,12227.76065,16,23.685,0.235
1136.66412,12227.76065,16,23.709,0.241
1136.66412,12227.76065,16,23.712,0.245
1136.66412,12227.76065,16,23.74,0.25
1136.66412,12227.76065,16,23.755,0.256
1136.66412,12227.76065,16,23.78,0.265
1136.66412,12227.76065,16,23.775,0.273
1136.66412,12227.76065,16,23.797,0.283
1136.66412,12227.76065,16,23.818,0.295
1136.66412,12227.76065,16,23.844,0.306
1136.66412,12227.76065,16,23.846,0.318
1136.66412,12227.76065,16,23.861,0.333
1136.66412,12227.76065,16,23.879,0.352
1136.66412,12227.76065,16,23.898,0.37
1136.66412,12227.76065,16,23.917,0.381
1136.66412,12227.76065,16,23.916,0.39
1136.66412,12227.76065,16,23.918,0.394
1136.66412,12227.76065,16,23.912,0.395
1136.66412,12227.76065,16,23.918,0.399
1136.66412,12227.76065,16,23.917,0.406
1136.66412,12227.76065,16,23.932,0.42
1136.66412,12227.76065,16,23.956,0.432
1136.66412,12227.76065,16,23.965,0.44
1136.66412,12227.76065,16,23.969,0.448
1136.66412,12227.76065,16,23.977,0.452
1136.66412,12227.76065,16,23.988,0.454
1136.66412,12227.76065,16,23.99,0.458
1136.66412,12227.76065,16,23.995,0.461
1136.66412,12227.76065,16,23.995,0.464
1136.66412,12227.76065,16,23.995,0.466
1136.66412,12227.76065,16,24.01,0.466
1136.66412,12227.76065,16,24.02,0.465
1136.66412,12227.76065,16,24.005,0.462
1136.66412,12227.76065,16,23.991,0.456
1136.66412,12227.76065,16,23.987,0.454
1136.66412,12227.76065,16,23.987,0.451
1136.66412,12227.76065,16,23.994,0.449
1136.66412,12227.76065,16,24.002,0.452
1136.66412,12227.76065,16,24.002,0.452
1136.66412,12227.76065,16,24.003,0.455
1136.66412,12227.76065,16,24.006,0.463
1136.66412,12227.76065,16,24.004,0.471
1136.66412,12227.76065,16,24.001,0.482
1136.66412,12227.76065,16,24.001,0.49
1136.66412,12227.76065,16,24.0,0.498
1136.66412,12227.76065,16,24.001,0.503
1136.66412,12227.76065,16,24.002,0.507
1136.66412,12227.76065,16,24.009,0.509
1136.66412,12227.76065,16,24.018,0.508
1136.66412,12227.76065,16,24.022,0.51
1136.66412,12227.76065,16,24.024,0.509
1136.66412,12227.76065,16,24.022,0.508
1136.66412,12227.76065,16,24.026,0.51
1136.66412,12227.76065,16,24.029,0.508
1136.66412,12227.76065,16,24.026,0.51
1136.66412,12227.76065,16,24.022,0.515
1136.66412,12227.76065,16,24.021,0.518
1136.66412,12227.76065,16,24.019,0.525
1136.66412,12227.76065,16,24.021,0.532
1136.66412,12227.76065,16,24.02,0.535
1136.66412,12227.76065,16,24.015,0.54
1136.66412,12227.76065,16,24.004,0.542
1136.66412,12227.76065,16,23.989,0.544
1136.66412,12227.76065,16,23.983,0.544
1136.66412,12227.76065,16,23.986,0.542
1136.66412,12227.76065,16,24.004,0.542
1136.66412,12227.76065,16,24.024,0.544
1136.66412,12227.76065,16,24.03,0.551
1136.66412,12227.76065,16,24.028,0.566
1136.66412,12227.76065,16,24.028,0.582
1136.66412,12227.76065,16,24.026,0.599
1136.66412,12227.76065,16,24.019,0.617
1136.66412,12227.76065,16,24.016,0.634
1136.66412,12227.76065,16,24.015,0.654
1136.66412,12227.76065,16,24.018,0.673
1136.66412,12227.76065,16,24.009,0.691
1136.66412,12227.76065,16,24.018,0.708
1136.66412,12227.76065,16,24.027,0.722
1136.66412,12227.76065,16,24.032,0.732
1136.66412,12227.76065,16,24.034,0.741
1136.66412,12227.76065,16,24.038,0.746
1136.66412,12227.76065,16,24.042,0.75
1136.66412,12227.76065,16,24.051,0.751
1136.66412,12227.76065,16,24.058,0.752
1136.66412,12227.76065,16,24.059,0.758
1136.66412,12227.76065,16,24.059,0.769
1136.66412,12227.76065,16,24.066,0.781
1136.66412,12227.76065,16,24.081,0.796
1136.66412,12227.76065,16,24.111,0.814
1136.66412,12227.76065,16,24.193,0.832
1136.66412,12227.76065,16,24.273,0.849
1136.66412,12227.76065,16,24.308,0.863
1136.66412,12227.76065,16,24.348,0.88
1136.66412,12227.76065,16,24.372,0.895
1136.66412,12227.76065,16,24.388,0.906
1136.66412,12227.76065,16,24.388,0.906
1136.66412,12227.76065,16,24.395,0.918
1136.66412,12227.76065,16,24.398,0.928
1136.66412,12227.76065,16,24.399,0.936
1136.66412,12227.76065,16,24.401,0.945
1136.66412,12227.76065,16,24.407,0.954
1136.66412,12227.76065,16,24.41,0.961
1136.66412,12227.76065,16,24.408,0.966
1136.66412,12227.76065,16,24.41,0.969
1136.66412,12227.76065,16,24.416,0.971
1136.66412,12227.76065,16,24.44,0.972
1136.66412,12227.76065,16,24.453,0.97
1136.66412,12227.76065,16,24.458,0.975
1136.66412,12227.76065,16,24.457,0.984
1136.66412,12227.76065,16,24.46,0.995
1136.66412,12227.76065,16,24.483,1.01
1136.66412,12227.76065,16,24.505,1.024
1136.66412,12227.76065,16,24.522,1.036
1136.66412,12227.76065,16,24.524,1.048
1136.66412,12227.76065,16,24.531,1.058
1136.66412,12227.76065,16,24.538,1.067
1136.66412,12227.76065,16,24.547,1.079
1136.66412,12227.76065,16,24.559,1.088
1136.66412,12227.76065,16,24.574,1.096
1136.66412,12227.76065,16,24.581,1.103
1136.66412,12227.76065,16,24.592,1.109
1136.66412,12227.76065,16,24.598,1.115
1136.66412,12227.76065,16,24.608,1.12
1136.66412,12227.76065,16,24.618,1.125
1136.66412,12227.76065,16,24.626,1.131
1136.66412,12227.76065,16,24.635,1.136
1136.66412,12227.76065,16,24.651,1.14
1136.66412,12227.76065,16,24.661,1.145
1136.66412,12227.76065,16,24.659,1.143
1136.66412,12227.76065,16,24.664,1.143
1136.66412,12227.76065,16,24.67,1.142
1136.66412,12227.76065,16,24.671,1.143
1136.66412,12227.76065,16,24.674,1.148
1136.66412,12227.76065,16,24.684,1.152
1136.66412,12227.76065,16,24.702,1.158
1136.66412,12227.76065,16,24.715,1.167
1136.66412,12227.76065,16,24.725,1.173
1136.66412,12227.76065,16,24.734,1.182
1136.66412,12227.76065,16,24.741,1.192
1136.66412,12227.76065,16,24.75,1.202
1136.66412,12227.76065,16,24.759,1.211
1136.66412,12227.76065,16,24.769,1.22
1136.66412,12227.76065,16,24.777,1.23
1136.66412,12227.76065,16,24.78,1.242
1136.66412,12227.76065,16,24.785,1.251
1136.66412,12227.76065,16,24.788,1.261
1136.66412,12227.76065,16,24.791,1.269
1136.66412,12227.76065,16,24.793,1.271
1136.66412,12227.76065,16,24.795,1.274
1136.66412,12227.76065,16,24.796,1.278
1136.66412,12227.76065,16,24.798,1.282
1136.66412,12227.76065,16,24.807,1.289
1136.66412,12227.76065,16,24.807,1.289
1136.66412,12227.76065,16,24.825,1.294
1136.66412,12227.76065,16,24.856,1.3
1136.66412,12227.76065,16,24.923,1.309
1136.66412,12227.76065,16,24.982,1.317
1136.66412,12227.76065,16,25.05,1.33
1136.66412,12227.76065,16,25.086,1.345
1136.66412,12227.76065,16,25.105,1.359
1136.66412,12227.76065,16,25.122,1.374
1136.66412,12227.76065,16,25.139,1.385
1136.66412,12227.76065,16,25.155,1.395
1136.66412,12227.76065,16,25.165,1.408
1136.66412,12227.76065,16,25.177,1.418
1136.66412,12227.76065,16,25.182,1.431
1136.66412,12227.76065,16,25.186,1.444
1136.66412,12227.76065,16,25.189,1.454
1136.66412,12227.76065,16,25.193,1.464
1136.66412,12227.76065,16,25.199,1.469
1136.66412,12227.76065,16,25.201,1.47
1136.66412,12227.76065,16,25.201,1.471
1136.66412,12227.76065,16,25.2,1.472
1136.66412,12227.76065,16,25.198,1.474
1136.66412,12227.76065,16,25.193,1.48
1136.66412,12227.76065,16,25.198,1.487
1136.66412,12227.76065,16,25.205,1.493
1136.66412,12227.76065,16,25.213,1.5
1136.66412,12227.76065,16,25.216,1.505
1136.66412,12227.76065,16,25.216,1.511
1136.66412,12227.76065,16,25.218,1.518
1136.66412,12227.76065,16,25.217,1.524
1136.66412,12227.76065,16,25.217,1.533
1136.66412,12227.76065,16,25.219,1.541
1136.66412,12227.76065,16,25.224,1.553
1136.66412,12227.76065,16,25.223,1.562
1136.66412,12227.76065,16,25.224,1.573
1136.66412,12227.76065,16,25.222,1.587
1136.66412,12227.76065,16,25.22,1.601
1136.66412,12227.76065,16,25.218,1.614
1136.66412,12227.76065,16,25.217,1.625
1136.66412,12227.76065,16,25.221,1.638
1136.66412,12227.76065,16,25.225,1.648
1136.66412,12227.76065,16,25.238,1.661
1136.66412,12227.76065,16,25.261,1.671
1136.66412,12227.76065,16,25.284,1.68
1136.66412,12227.76065,16,25.298,1.686
1136.66412,12227.76065,16,25.304,1.688
1136.66412,12227.76065,16,25.306,1.692
1136.66412,12227.76065,16,25.313,1.691
1136.66412,12227.76065,16,25.315,1.69
1136.66412,12227.76065,16,25.317,1.689
1136.66412,12227.76065,16,25.316,1.689
1136.66412,12227.76065,16,25.313,1.691
1136.66412,12227.76065,16,25.313,1.696
1136.66412,12227.76065,16,25.321,1.711
1136.66412,12227.76065,16,25.332,1.731
1136.66412,12227.76065,16,25.367,1.753
1136.66412,12227.76065,16,25.402,1.772
1136.66412,12227.76065,16,25.415,1.792
1136.66412,12227.76065,16,25.415,1.792
1136.66412,12227.76065,16,25.434,1.805
1136.66412,12227.76065,16,25.541,1.82
1136.66412,12227.76065,16,25.843,1.837
1136.66412,12227.76065,16,26.438,1.853
1136.66412,12227.76065,16,26.715,1.874
1136.66412,12227.76065,16,26.834,1.894
1136.66412,12227.76065,16,26.874,1.913
1136.66412,12227.76065,16,26.879,1.933
1136.66412,12227.76065,16,26.949,1.953
1136.66412,12227.76065,16,27.026,1.972
1136.66412,12227.76065,16,27.13,1.991
1136.66412,12227.76065,16,27.247,2.008
1136.66412,12227.76065,16,27.299,2.025
1136.66412,12227.76065,16,27.291,2.041
1136.66412,12227.76065,16,27.296,2.054
1136.66412,12227.76065,16,27.319,2.065
1136.66412,12227.76065,16,27.339,2.078
1136.66412,12227.76065,16,27.353,2.089
1136.66412,12227.76065,16,27.381,2.104
1136.66412,12227.76065,16,27.394,2.123
1136.66412,12227.76065,16,27.418,2.14
1136.66412,12227.76065,16,27.429,2.157
1136.66412,12227.76065,16,27.435,2.169
1136.66412,12227.76065,16,27.441,2.176
1136.66412,12227.76065,16,27.446,2.182
1136.66412,12227.76065,16,27.451,2.186
1136.66412,12227.76065,16,27.456,2.191
1136.66412,12227.76065,16,27.458,2.196
1136.66412,12227.76065,16,27.46,2.2
1136.66412,12227.76065,16,27.463,2.206
1136.66412,12227.76065,16,27.468,2.211
1136.66412,12227.76065,16,27.472,2.219
1136.66412,12227.76065,16,27.47,2.233
1136.66412,12227.76065,16,27.471,2.251
1136.66412,12227.76065,16,27.476,2.273
1136.66412,12227.76065,16,27.475,2.298
1136.66412,12227.76065,16,27.48,2.316
1136.66412,12227.76065,16,27.487,2.336
1136.66412,12227.76065,16,27.49,2.353
1136.66412,12227.76065,16,27.493,2.367
1136.66412,12227.76065,16,27.497,2.38
1136.66412,12227.76065,16,27.502,2.39
1136.66412,12227.76065,16,27.508,2.401
1136.66412,12227.76065,16,27.516,2.41
1136.66412,12227.76065,16,27.522,2.423
1136.66412,12227.76065,16,27.524,2.436
1136.66412,12227.76065,16,27.523,2.45
1136.66412,12227.76065,16,27.526,2.462
1136.66412,12227.76065,16,27.526,2.475
1136.66412,12227.76065,16,27.527,2.486
1136.66412,12227.76065,16,27.527,2.496
1136.66412,12227.76065,16,27.529,2.508
1136.66412,12227.76065,16,27.532,2.518
1136.66412,12227.76065,16,27.533,2.526
1136.66412,12227.76065,16,27.537,2.533
1136.66412,12227.76065,16,27.54,2.538
1136.66412,12227.76065,16,27.54,2.538
1136.66412,12227.76065,16,27.544,2.546
1136.66412,12227.76065,16,27.55,2.558
1136.66412,12227.76065,16,27.553,2.569
1136.66412,12227.76065,16,27.556,2.581
1136.66412,12227.76065,16,27.56,2.59
1136.66412,12227.76065,16,27.562,2.598
1136.66412,12227.76065,16,27.565,2.605
1136.66412,12227.76065,16,27.567,2.613
1136.66412,12227.76065,16,27.568,2.624
1136.66412,12227.76065,16,27.571,2.636
1136.66412,12227.76065,16,27.574,2.65
1136.66412,12227.76065,16,27.576,2.667
1136.66412,12227.76065,16,27.577,2.685
1136.66412,12227.76065,16,27.578,2.7
1136.66412,12227.76065,16,27.581,2.714
1136.66412,12227.76065,16,27.584,2.722
1136.66412,12227.76065,16,27.583,2.728
1136.66412,12227.76065,16,27.584,2.735
1136.66412,12227.76065,16,27.585,2.739
1136.66412,12227.76065,16,27.588,2.744
1136.66412,12227.76065,16,27.592,2.748
1136.66412,12227.76065,16,27.598,2.75
1136.66412,12227.76065,16,27.602,2.752
1136.66412,12227.76065,16,27.603,2.755
1136.66412,12227.76065,16,27.6,2.755
1136.66412,12227.76065,16,27.601,2.755
1136.66412,12227.76065,16,27.602,2.759
1136.66412,12227.76065,16,27.604,2.759
1136.66412,12227.76065,16,27.602,2.762
1136.66412,12227.76065,16,27.603,2.764
1136.66412,12227.76065,16,27.598,2.768
1136.66412,12227.76065,16,27.597,2.775
1136.66412,12227.76065,16,27.598,2.783
1136.66412,12227.76065,16,27.598,2.79
1136.66412,12227.76065,16,27.603,2.8
1136.66412,12227.76065,16,27.605,2.807
1136.66412,12227.76065,16,27.609,2.814
1136.66412,12227.76065,16,27.613,2.823
1136.66412,12227.76065,16,27.616,2.831
1136.66412,12227.76065,16,27.619,2.839
1136.66412,12227.76065,16,27.629,2.844
1136.66412,12227.76065,16,27.641,2.853
1136.66412,12227.76065,16,27.647,2.858
1136.66412,12227.76065,16,27.645,2.868
1136.66412,12227.76065,16,27.652,2.88
1136.66412,12227.76065,16,27.666,2.896
1136.66412,12227.76065,16,27.684,2.915
1136.66412,12227.76065,16,27.695,2.936
1136.66412,12227.76065,16,27.705,2.957
1136.66412,12227.76065,16,27.712,2.98
1136.66412,12227.76065,16,27.716,2.996
1136.66412,12227.76065,16,27.717,3.007
1136.66412,12227.76065,16,27.719,3.013
1136.66412,12227.76065,16,27.718,3.015
1136.66412,12227.76065,16,27.716,3.014
1136.66412,12227.76065,16,27.716,3.02
1136.66412,12227.76065,16,27.716,3.02
1136.66412,12227.76065,16,27.716,3.039
1136.66412,12227.76065,16,27.717,3.072
1136.66412,12227.76065,16,27.721,3.12
1136.66412,12227.76065,16,27.722,3.171
1136.66412,12227.76065,16,27.725,3.221
1136.66412,12227.76065,16,27.726,3.264
1136.66412,12227.76065,16,27.727,3.277
1136.66412,12227.76065,16,27.726,3.296
1136.66412,12227.76065,16,27.726,3.295
1136.66412,12227.76065,16,27.725,3.295
1136.66412,12227.76065,16,27.709,3.297
1136.66412,12227.76065,16,27.692,3.297
1136.66412,12227.76065,16,27.697,3.296
1136.66412,12227.76065,16,27.677,3.297
1136.66412,12227.76065,16,27.693,3.297
1136.66412,12227.76065,16,27.71,3.297
1136.66412,12227.76065,16,27.715,3.299
1136.66412,12227.76065,16,27.713,3.297
1136.66412,12227.76065,16,27.701,3.296
1136.66412,12227.76065,16,27.709,3.299
1136.66412,12227.76065,16,27.704,3.297
1136.66412,12227.76065,16,27.722,3.297
1136.66412,12227.76065,16,27.722,3.299
1136.66412,12227.76065,16,27.723,3.298
1136.66412,12227.76065,16,27.723,3.299
1136.66412,12227.76065,16,27.725,3.298
1136.66412,12227.76065,16,27.723,3.298
1136.66412,12227.76065,16,27.724,3.299
1136.66412,12227.76065,16,27.724,3.298
1136.66412,12227.76065,16,27.725,3.299
1136.66412,12227.76065,16,27.725,3.3
1136.66412,12227.76065,16,27.725,3.298
1136.66412,12227.76065,16,27.725,3.299
1136.66412,12227.76065,16,27.726,3.299
1136.66412,12227.76065,16,27.719,3.299
1136.66412,12227.76065,16,27.716,3.299
1136.66412,12227.76065,16,27.727,3.299
1136.66412,12227.76065,16,27.725,3.299
1136.66412,12227.76065,16,27.725,3.299
1136.66412,12227.76065,16,27.716,3.298
1136.66412,12227.76065,16,27.726,3.3
1136.66412,12227.76065,16,27.724,3.299
1136.66412,12227.76065,16,27.724,3.3
1136.66412,12227.76065,16,27.726,3.3
1136.66412,12227.76065,16,27.727,3.299
1136.66412,12227.76065,16,27.727,3.3
1136.66412,12227.76065,16,27.727,3.3
1136.66412,12227.76065,16,27.727,3.299
1136.66412,12227.76065,16,27.727,3.299
1136.66412,12227.76065,16,27.727,3.3
1136.66412,12227.76065,16,27.728,3.3
1136.66412,12227.76065,16,27.726,3.3
